cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,poi_food,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US17031180100,0.0564726052807691,-0.2449641997734384,0.1401331682237536,-0.0546953288828665,0.0865800972783743,-0.0369026656484824,-0.0877134514008359,-0.2244958070667188,-0.0042556032230861,-0.1367905391075243,0.0616442200438978,-0.0763485086766643,-0.1360968856436491,-0.1729432401284587,-0.2688754246865945,-0.0735369167841192,0.0390811849362467,0.1892204716725246,0.0383483533302628,0.0395572805531857,0.0158317339984837,0.0656360988086168,-0.0843902621959954,-0.025979369438532,-0.0916544802796302,0.328746454968422,0.0828460664202057,0.0048693155812991,0.0902597814734628,0.0392729330760837,0.0184874692956735,-0.0793377243057327,-0.0844796054455651,-0.1082688584323497,0.1211812564099989,-0.1706855967231993,-0.1745445030362254,-0.0641208705178421,0.025214676989024,0.0258279418682409,-0.1835205401546083,-0.1017536032335104,0.0801570939425793,0.0092041124167243,0.2050587907312354,0.1229020301096582,-0.0204956753655142,-0.0263305997705907,0.1993753905112333,-0.0882898518077537,-0.0201875250568109,-0.0012534090081335,-0.218685460106506,0.026602016121702,0.2495330806687253,-0.1293843430573993,0.1432500628313902,0.0656780397945274,0.0418492001715505,-0.0472579330377344,0.0789450038567519,0.0129493912696593,-0.2120278438720359,0.0259097762846556,0.0,6330,1.068354,5925.002386849303,8.687105130909215
1400000US17031810800,0.053925281640268,-0.2497516724449908,0.120889057199468,-0.0523022319588987,0.1064720779196541,-0.0411735527524152,-0.0851436274029078,-0.2112824707359595,-0.0181340333605593,-0.1318626915960876,0.0516374522257547,-0.0927210963624441,-0.1195577784315648,-0.1743160146498071,-0.2895995386842296,-0.0800054112756097,0.0362094421556241,0.1911292425039863,0.0253845653543305,0.0546780624692406,0.0035644633477132,0.0435512889728631,-0.0853721298267271,-0.026312128575709,-0.0799933761643036,0.3389785036397729,0.0903950278702185,0.0026783443442159,0.092020631166934,0.0169531826252355,-0.0082603828002423,-0.0661858531112402,-0.0905116652917909,-0.0971225754595257,0.1249733142898057,-0.1663483909090117,-0.1557956668848595,-0.0836398863948835,0.0384654101965218,0.0479286019284003,-0.1618696409679714,-0.1065630072576019,0.0971103050753669,0.0125192376842862,0.2041869564051846,0.1084692422031086,-0.0228507491234672,-0.0166488933862199,0.1851831446456367,-0.1039403827640465,-0.0227570236581557,0.0018104607965863,-0.1889101688659589,0.0281475717296592,0.2426559065532426,-0.1174935867221955,0.1662572462059142,0.0679293371560647,0.0267690157869215,-0.0564261560521848,0.0777633840561243,0.0157140765218166,-0.2051717796095127,0.0389601021355649,0.0,5338,0.989819,5392.905167510424,8.593024922438419
1400000US17031210400,0.0632206232535877,-0.2335826956001817,0.1460337792462783,-0.0802354723440858,0.0869910996171066,-0.0749534383428569,-0.0959735499158093,-0.1994616899868491,-0.0780547619409712,-0.0754715031132262,0.1115089231948103,-0.0847363281244788,-0.1123265236426176,-0.1822738139737532,-0.3026544053280101,-0.1604295748098806,0.0612257464632857,0.200290453599627,-0.0328802721208226,0.0028798575042268,0.0332924341009076,-0.0027184120984802,-0.1236048634473316,-0.0980565794237576,-0.1067995787666143,0.2811415776935205,0.0675725329578838,0.0466650604942688,0.0402966989955552,0.0766828153694156,0.043482666278197,-0.0755121600857621,0.0074952435152123,-0.129664558098484,0.0355240084086593,-0.1581470426817636,-0.180168466673657,-0.0801391062691149,0.0487851952526666,0.0215981842247723,-0.1453970562221704,-0.0926767108470798,0.0607388019501387,-0.0217818833892158,0.1836007492980999,0.1146353436368493,0.0076401853661686,0.0182867284536108,0.2033510049649936,-0.0587812481240199,-0.0094953198217415,0.0681038910726963,-0.2267963877663024,0.0158897258594556,0.2310871882137896,-0.0914581884242995,0.1052124712616538,0.0766385383724457,0.0888436898102235,-0.0200457316235334,0.0318780376201861,-0.0988879171812688,-0.2307954347351057,0.0489612317474649,0.0,2351,0.421549,5577.050354763029,8.62659459553339
1400000US17043845200,0.0116560751971246,-0.2768472928170936,0.1012246282156746,0.0532649205581452,0.1058318879858531,-0.0322010361850141,-0.0412573732568827,-0.0854251273408856,0.0652213162823428,-0.1873319198723268,0.061124005406575,-0.1584438006736303,-0.1547824144399066,-0.112778477711771,-0.236572600359396,0.0359391753438585,-0.0324934665646725,0.163413405414287,0.0245078365159829,0.098464353047655,-0.0094016996753872,0.0425496705043419,-0.0452622601215735,0.0094843010841759,-0.0080603080052301,0.3395843465772223,0.0744080332575096,-0.0385929230656118,0.0927525772011122,-0.013163268397331,-0.056236589249678,0.0143091242919055,-0.2142945208969483,0.0068973582112306,0.1426703008048992,-0.1557881220460656,-0.1118161345478868,-0.1175424204583999,0.0157033738309458,-0.0180564919877526,-0.1690278265853331,-0.0756677506324989,0.1754851071192361,0.0213252692262534,0.132712033213516,0.1270515452614961,0.0254896041431057,-0.0761200426638789,0.1448564037415614,-0.1843016455172741,-0.0747469866169076,-0.0433600561054773,-0.2133387488541658,0.0681375510148481,0.3092893615038392,-0.0775776062404583,0.174678042707078,0.0959698349603179,0.0011560913218921,-0.0223007190039151,0.0737139938322739,0.0170793018389079,-0.1133968028579728,0.025721398813463,0.0,4848,2.325009,2085.1532187617336,7.643077083851693
1400000US17089850708,-0.0613583553232427,-0.1389932057394222,0.1279583121236645,-0.0405828257392483,0.106609111926889,-0.0780260063651676,-0.0896063020614765,-0.0432024617086676,0.0214901670930396,-0.1429815563779361,0.0117700075067894,-0.1748620202146911,-0.0932064631012025,-0.0222679606349701,-0.3129074520820661,0.0227650787123708,-0.116536789072683,0.0742723971206683,-0.1402236210860322,0.1148121750919941,-0.0418445733510469,-0.1237221019707669,-0.0389715892526157,0.0276627370333701,-0.0325452265876433,0.2368669287327194,-0.0231832759668902,-0.130886460750505,0.2004561521845996,0.0117421692941831,-0.1202726002159795,-0.0141042905801323,-0.0764778326075211,-0.0505243761041818,-0.0437493265700243,0.0388943846096544,0.0007270428488056328,-0.1023960115693136,0.0250188996639915,-0.0357780093868629,-0.1293601236743185,0.0092253282191707,0.091630976793902,-0.0158734757825761,0.0410242663717217,0.1171110409228701,0.1347801191479959,-0.0483129885423479,0.1255690638761456,-0.2114487373256267,-0.0638388007394882,0.0842907845213965,-0.1143269438294048,0.1095070708789155,0.2133034862826743,0.0513143730823527,0.1068182406357336,0.0717474518627003,0.0342247885510735,0.0086635250466207,-0.0491070990498102,-0.1737073278655142,-0.1273673833486395,0.0592578530726224,0.0,4693,3.525799,1331.0458140126536,7.194471245413238
1400000US17089853100,0.0128499840926596,-0.2662332123270118,0.126865976823309,0.0005589088139864158,0.1276133053267697,-0.0128867266397784,-0.048525372832229,-0.1378267852714459,-0.0014989982262264,-0.1848634455361136,0.0288797234489243,-0.1303578953143176,-0.1401381714224723,-0.1283605273663987,-0.2452492436899413,0.0039997108880709,-0.003103276656921,0.1861061752991337,0.039593428090997,0.0920478373622182,-0.0142501813779681,-0.0077015998531362,-0.0529825400176994,-0.0182544439079763,-0.0388582853124697,0.3350537866629045,0.0843889157279512,-0.0527631318380848,0.0781793551239903,-0.0226594563410339,-0.0461484087183763,-0.0020098192061738,-0.1644451054595881,-0.0190599242088678,0.0797572292718891,-0.1231544935882273,-0.130178955915934,-0.1123968193836317,0.0113321567983971,0.0388830913852731,-0.1279239955957477,-0.0491526301736989,0.1412002771535356,0.002434665005643,0.1565759440603956,0.112026437975467,0.0073635320966886,-0.0207990660115915,0.1429850894350593,-0.1652480569313463,-0.0575418886838755,-0.0018399617988983,-0.2284844943218102,0.0559702320237522,0.2951410372174618,-0.087217807535045,0.1391227694956352,0.1105760248319997,0.0443482180494819,-0.0260964495149722,0.0553284267127993,-0.0208353513904916,-0.1690883213223733,0.0155181267864151,0.0,3438,1.436221,2393.7820154419132,7.781047489185815
1400000US17089850703,-0.0414292630353924,-0.0225692067794713,0.0774612137562946,-0.1642158094372639,0.0697817602115164,-0.0972697931195435,-0.0012646105041903,0.0360395316827143,0.0410751577189686,-0.1894243147771073,0.033290710449783,-0.0295014248207929,-0.0031530101885167,0.0934785906894097,-0.2200364807767577,0.0312688066652458,-0.1572047402014867,0.0481029622741066,-0.1077977549904791,0.0818443656468007,-0.0212325429389214,-0.0573345602311762,0.0214775842366602,0.0162245089606642,-0.0849219057338383,0.1530470372519887,0.0701525647206306,-0.0389091046032822,0.1159268137187174,-0.1544133891204476,-0.1616303217247754,-0.0571290165988319,0.0041193910335635,-0.0348142088849882,-0.0715905399405983,-0.0206537651356079,-0.003001348260149,-0.0697459450594518,0.1173275456214636,-0.0112958629761282,-0.0250559409685313,0.0971532465699212,0.1323617588834285,-0.172205375707289,-0.0303279851215434,0.0204277170574639,0.2013863650689465,-0.058062110973752,0.1368033085813949,-0.1088985735897033,0.0181938537723925,0.0583948137952122,-0.1149916117413023,0.0288994861333019,0.180303866842658,0.2235790883980075,-0.0258296076281324,0.0529188287479897,0.0513790978039883,-0.1525543373918345,-0.1211293976594842,-0.1293619790191877,-0.1230893879018658,0.0923485401909856,0.0,2165,106.390668,20.349529152312492,3.0610296856755905
1400000US17089853401,0.0055406806977447,-0.2836549056555041,0.1247573096579345,0.0258970109432693,0.128293053001419,0.0063513569323669,-0.0519927126595787,-0.1263243847184645,0.0086700383264447,-0.1957015441172432,0.0181084688733836,-0.1527121760722465,-0.1454466238539123,-0.1278969060694874,-0.2364853712952856,0.0079461256654367,-0.0051390540251832,0.1738554603233955,0.0359904286234038,0.1030396987176567,-0.0301976768157613,0.0013932559848329,-0.0450679686828413,0.0010413787888005,-0.0297420281718954,0.357701342314087,0.0866085048607895,-0.0742053521777721,0.0835785184664427,-0.0124103322987928,-0.0636309124043732,-0.013473690868544,-0.18777329907051,-0.0046729750204069,0.1148566924858011,-0.1216568620703936,-0.1070402256333379,-0.1136677499379509,0.0022744785584526,0.0376164306616955,-0.1475969750356876,-0.0591797482835375,0.1385706684224947,0.0320370785646219,0.1700557193757011,0.1217007608138638,0.0051650234952051,-0.0206403736045804,0.1394449029583966,-0.1709302580037578,-0.0642463705983634,-0.0201702805833605,-0.2274267183995842,0.0630671255493306,0.3002553359192951,-0.1012385335163436,0.1435808086604838,0.0980317661887117,0.0091271374898891,-0.0018633642106606,0.0612874140495403,0.0073731278590245,-0.1541177690758007,0.0205526399769923,0.0,3141,0.596734,5263.651811359836,8.568770289686025
1400000US17089850709,-0.0501978007360816,-0.0601341882107478,0.0962497614700113,-0.1172503955064821,0.092088647582167,-0.0884014442153091,-0.0127707353792706,0.0162644938964195,0.0181197336327326,-0.1832490184816483,0.021734911899684,-0.0981151371676903,-0.0451335393752436,0.0695922576219997,-0.2514950030912422,0.0515534616694872,-0.1439914574480197,0.0617731899823546,-0.1008338099619136,0.1126103796178281,-0.0233629412046514,-0.0998617036355296,0.0124320077455855,0.01893117135661,-0.0422429427462877,0.1664687357101588,0.0091787492972188,-0.1091134537349818,0.1605366935116838,-0.110378335756431,-0.1537598883190393,-0.0356015099099924,-0.0346397077893474,-0.0328470564554541,-0.0872737117859869,0.0131840324854632,0.0020936368942261,-0.1014495102836064,0.068015608940768,-0.0184243124327262,-0.0460065755343915,0.0800834336502091,0.111632605900636,-0.1018624597422799,-0.015146899441644,0.0426269076395024,0.1834239858427157,-0.0369316547004061,0.1260459117303709,-0.1352764759806454,-0.0224483175672482,0.0558048372544478,-0.1219010159674105,0.0688053964034788,0.1867650040649488,0.1871610193967001,0.0186512054717804,0.0689690416947277,0.0368564327848462,-0.0685885368261411,-0.0987075025987434,-0.1602114455021579,-0.1308049849877441,0.0616440637774576,0.0,2843,31.138121,91.3028759827865,4.525075300100149
1400000US17089851400,0.0035791725096826,-0.2527479550913726,0.1273113478104889,0.0322398816877262,0.1291929588413225,-0.0275563970390516,-0.0828588184337591,-0.1139132958660965,0.0081810294134588,-0.171492371918631,0.0624613733979282,-0.161992538025439,-0.1391652597006777,-0.128899365847246,-0.2859216902443117,0.0153679499353692,-0.0302047380290982,0.1744588400975226,-0.0222929471933718,0.0983059125770303,-0.0282659936003398,-0.0014138961459079,-0.0346954066108685,0.0101796168902084,-0.0111420875591471,0.3375227481824208,0.0714058291103792,-0.0439488513933879,0.0882700387307246,0.0165016271192648,-0.0701263201167637,-0.0138994752838867,-0.1484524620524901,-0.0158085738797899,0.1029400545350668,-0.1309695171839011,-0.1221919681313088,-0.0809616945636273,0.0212773575601904,0.0003633748235178456,-0.1807807326365795,-0.0578788093138267,0.1454614939664676,0.0235625350127024,0.1346234209898527,0.1515513463078564,0.046083263323132,-0.0636644932416604,0.1741523827524818,-0.1989115053506002,-0.0538323407844134,0.0095528305339707,-0.1912252854693436,0.0821788148838302,0.2981644248719951,-0.0790175410283584,0.1691501769048075,0.083555165139833,0.0215304902151625,-0.0127554163593304,0.0718922956263204,-0.0330736347115903,-0.1234283784911077,0.0259274766306727,0.517223,6473,1.933402,3347.9845371009237,8.116412455614517
1400000US17089852406,-0.0494105891924984,-0.0625327658663392,0.0907673772478413,-0.1109703684460823,0.0893116901663956,-0.0862248478144257,-0.0036461557144031,0.0124321357160763,0.0225780621342661,-0.2017861474982933,0.0142056036476667,-0.0912666143221725,-0.0570936327922611,0.0694703069571692,-0.2273865712439639,0.0715789053672081,-0.13490736506625,0.0718719820671845,-0.0835207318963357,0.1227991070007582,-0.0235005035917273,-0.0917415552793686,0.020253943444562,0.0335234327963941,-0.0371382182993988,0.1689675732513365,0.0164589724094771,-0.1226871962425465,0.1637446686272002,-0.1206981673801586,-0.1649133460272654,-0.0325895022127712,-0.0588550009611485,-0.0221335257610157,-0.0851026461086169,0.0143987742096417,-0.0015348957058357,-0.0932450035294068,0.0527730430393885,-0.0193105737547589,-0.037717129928222,0.0830864746077613,0.1089374022302537,-0.1001842192150471,-0.0237724752522935,0.0468703140799941,0.1698167712940161,-0.0377524057642719,0.1220055460844648,-0.1265733806671568,-0.0206158902654831,0.0491892222509165,-0.12653412855609,0.0784688829655445,0.1886993407885258,0.1752859986701271,0.0131955602299647,0.0698638328247224,0.0325454110226887,-0.0703739893296549,-0.0958027974687817,-0.1424755124045219,-0.1265213250432871,0.0578528120525123,0.0,2742,24.746096,110.80535693387756,4.716759474902949
1400000US17093890104,-0.0476915227167589,-0.2154701429442805,0.109238023558228,-0.0698258506443951,0.1181159858705731,-0.0444754199996078,-0.0779018397954573,-0.1165178765196262,-0.0157738010510983,-0.1934133154513406,0.0117152232528546,-0.1268283662974897,-0.0973588080342214,-0.0665430721799551,-0.2506697772862749,-0.0315187874233252,-0.0782590573550948,0.1341789439762068,-0.0590896216950506,0.0969123877042625,-0.0637861300678027,-0.0752853023499792,-0.0422081718092344,0.0053778376093425,-0.097787670727674,0.2678415971925286,0.0531907194514295,-0.1084174447578993,0.1229258596538114,-0.035337959176469,-0.0869050154098219,-0.0628044039853827,-0.0666106827196324,-0.0412640243089508,-0.0242710717688765,-0.0089657867940049,-0.0443342886315841,-0.0973421377496593,0.0658435092805289,0.0309176077389614,-0.097133031413092,0.0168750759746246,0.1154797372799414,-0.0341998330909501,0.0994544698884031,0.101009755612955,0.0658581838318604,0.0019589471196306,0.1338006136219289,-0.1850430737107633,-0.0464979405489965,0.0796483252452879,-0.1770524726870347,0.0616440948200513,0.2569068051859352,0.0135449569784692,0.0598460218405607,0.0962817572077986,0.0566885799514153,-0.0365876680618447,-0.0200002889105079,-0.1100334111233072,-0.1392121709645518,0.0237068704731508,0.200621,6513,4.984524,1306.644325516338,7.175982572651427
1400000US17097865300,0.0323339955971759,-0.1999724817302939,0.1079116360913979,0.0151010945840553,0.0880999655702096,-0.0953503730993822,-0.0161373228903301,-0.0684632874347281,0.066079920126121,-0.1692985902201422,0.0963274263530299,-0.2048544911300085,-0.1890342885314495,-0.1213522702787697,-0.269944205324406,0.0575041763026453,-0.1098245416207304,0.1044206642960595,-0.0389825235981135,0.0904873743589473,0.026314533603633,0.0104836093709387,-0.0877879301250672,-0.0469773898175959,-0.0213343924546656,0.2652882099755253,0.0542364285961246,-0.0693689509441548,0.1537866700774314,0.0336571569940136,-0.0280972405577581,0.0153790197699561,-0.1766366687060566,0.0211936736150571,0.0473114371657501,-0.069337209126864,-0.0438559377446163,-0.1393190267701625,-0.0247486496848596,-0.0348145671022187,-0.1308025983321079,-0.0179709429994665,0.1189338364655257,0.0170682259570308,0.1319533606306697,0.1404638883094939,0.1033662798476666,-0.1037502648031565,0.1270579163222412,-0.157753534896351,-0.0832722983495023,-0.0136863600397726,-0.199208747887297,0.0870224830742803,0.2101057020253011,0.0065654353363896,0.1904424962966033,0.0886394256976914,0.0197906529464493,0.0261244395312315,0.0362263687432751,-0.0809952234812134,-0.1052554654830296,0.0544223278135203,0.2994,3447,3.340008,1032.0334562072906,6.94025485601753
1400000US17097860500,0.0293556321797665,-0.2373664620077995,0.116820661726298,0.0182713973324573,0.0956315376678119,-0.0443508744717206,-0.0503787270250231,-0.1356461826027602,0.0673607013773211,-0.1915674014743762,0.075035628803928,-0.1907083571959286,-0.1855090487473405,-0.1223900870342133,-0.2905374758879733,0.0359984914288681,-0.0576073018074281,0.1390994323684697,-0.0123082178321778,0.0984252748194083,0.0229344304485559,0.0438667624159618,-0.0613664012556309,-0.0253842853367774,-0.0499631141162967,0.3341424516090525,0.0881321124840401,-0.0604804993483549,0.1385195206061471,0.0419184265877771,-0.0240798027127189,-0.0284313073266118,-0.1812713523338431,-0.0207484907354424,0.1129499609756183,-0.1067397847019629,-0.0945611637401006,-0.0963472593945511,-0.0205224943924752,-0.013186060813513,-0.1614871070891882,-0.0667793117431006,0.1274913931869833,0.0374729120865226,0.1555263464731169,0.1586633402700136,0.0651369410696157,-0.1071898626174268,0.1412797199755901,-0.1777186585931987,-0.0502743298094652,-0.0203686612847678,-0.2022150824421198,0.0811019008561773,0.259336179044611,-0.0408398213875477,0.1912022757719192,0.0854771462110533,0.0235051225307414,-0.0015962714110663,0.0715653710162662,0.0020485829381682,-0.1206347156040462,0.0417656964981625,0.0,3987,2.061646,1933.8916574426453,7.567806612910616
1400000US17097862501,0.0604274780177584,-0.2373197611845954,0.1340883477430161,-0.0506027871948912,0.1085053955637926,-0.0433329759558254,-0.0782258539747982,-0.1975285320633329,0.0021927946941791,-0.1376648870921127,0.0618542989760071,-0.1440539727642243,-0.1602397666567386,-0.1591056109941878,-0.3057381416230474,-0.0593047569315021,0.0096374047053627,0.1748583227534738,0.0038532461693163,0.0722051412316996,0.02007587946027,0.0204438433132929,-0.1016902572480753,-0.0672137148139895,-0.0901596473569451,0.3150832495018946,0.0798957683401164,-0.0264768734547676,0.1184063940983569,0.0479685724362755,0.0136326995043017,-0.0398670675987357,-0.1057278718605556,-0.0668806532642769,0.072555325318715,-0.1219762558834987,-0.1221593655156196,-0.0753659932008788,0.0212547026114369,0.046415945571537,-0.1701753591836648,-0.0749523120980595,0.0889948801771118,0.031753421325654,0.1915090495561159,0.1144967977114152,0.0214074037603144,-0.0452851001158026,0.1641072101692381,-0.131308076312449,-0.0258510879550789,-0.0107699150402183,-0.2070576775150573,0.0507180684183729,0.2303473948129051,-0.0668394448741058,0.1626057162992963,0.0759579772929362,0.0366088314806383,-0.0081639475802957,0.0526163975817066,-0.0406668998926194,-0.1907780864083168,0.0613919182789496,0.0,3637,1.182515,3075.6480890305834,8.031596000575645
1400000US17097863100,0.0358760189207944,-0.2343945772337641,0.1297215751303027,-0.0529151152363624,0.1204481969768668,-0.0155098835821344,-0.0654365987702933,-0.1842031142842293,-0.0290278751403402,-0.1485540845983574,0.0512593703127569,-0.1719506378668995,-0.149295555381792,-0.1408111039063762,-0.3219647221938624,-0.0644080960073843,-0.0234564351490845,0.1660890072959288,-0.0175055766506193,0.0800409312908206,-0.0138841018567133,-0.0356145521781828,-0.1012187560707352,-0.0803974757452294,-0.0754154091103739,0.3124467285616235,0.1155395591979618,-0.0540782945622615,0.1021915250187607,0.0386890468467233,0.0010968446739488,-0.0441907487487416,-0.1026836019540981,-0.0556423399182737,0.0147843798163168,-0.0604619976419006,-0.0874006833255259,-0.1060723125963058,0.027538380641453,0.0485406693999131,-0.1129812892772338,-0.0575118275832227,0.0806453105276729,0.0033444963091763,0.1829046412441076,0.1137321063608044,0.0438196870762499,-0.0339000929027595,0.1388971155906932,-0.1517176888227626,-0.0312809941284509,0.0273895146587392,-0.1905202368631487,0.0625065822403781,0.2298133118787282,-0.0534554473277168,0.1267629399825105,0.0799399056575581,0.0740672533726145,0.0081478450527,0.0287996435091669,-0.0670940180960123,-0.168005279071171,0.0553608977102057,0.0,2543,1.751144,1452.1935374817833,7.281518853242321
1400000US17097861609,-0.0031781307792636,-0.2307898847563585,0.1248862003328808,-0.0432266493007098,0.1027414576862857,-0.0521667890863679,-0.0883856579599198,-0.1414525889205121,-0.0237423709132233,-0.1394179799542152,0.0232421580429934,-0.1814179869124721,-0.1227178065581348,-0.0887782071267267,-0.3209570002271776,-0.0219057686051886,-0.0574183676149006,0.1144843587614787,-0.0594412632887979,0.0978185850256993,-0.0098438727194866,-0.0504510365824627,-0.0710311573373567,-0.0314926793045902,-0.0758350468040465,0.2892857772300227,0.0686150163986433,-0.0649968138741702,0.1467545288872466,0.0354507682946883,-0.0490939532075212,-0.0105283113593016,-0.1257342503280778,-0.0633790434288427,0.0204254715252101,-0.0589468397970806,-0.0389459869680839,-0.0789094774989894,0.0134264168336597,0.0396494778866636,-0.1626994528284286,-0.0307818543017437,0.0872966164373807,0.0109601655531311,0.1424169488318053,0.1543944153276801,0.0605244800287786,-0.050127723023038,0.1418394320444834,-0.1955236428933059,-0.0576784914886188,0.0466063118918465,-0.1791847846701078,0.0661876115265742,0.2506105925405615,-0.0314110310387337,0.1597532643023883,0.0761216823166508,0.0375537953072468,-0.018763431316277,0.0155944587466577,-0.0962505480052682,-0.120177290661681,0.0607565905873891,0.306596,4930,3.261626,1511.516035253582,7.321529791669348
1400000US17097861804,0.0318296055602075,-0.2346776690939454,0.1177684997316483,-0.0196949197726288,0.0976767832957922,-0.0533386750554508,-0.0656186625950028,-0.1599916038908501,0.022365642623812,-0.1700682243470426,0.0629937071766581,-0.1958455868802124,-0.176444435564609,-0.1315350367086615,-0.3113906227674888,0.0130524530766121,-0.0626429557434607,0.131582862052039,-0.0234063787055184,0.1049871628933022,0.013703833590015,0.005606110411824,-0.0656239089539053,-0.0403293745246793,-0.0611892637708434,0.2910766340264468,0.0948444833706031,-0.0632985861392728,0.152153712303813,0.0556106981253327,-0.0186279905945264,-0.0214380971500487,-0.1514003028248528,-0.0364561201498421,0.0355509477155711,-0.0719928518359954,-0.0767627553850005,-0.0900057800992155,-0.0199560864487929,0.0121120736490109,-0.1472659439672526,-0.0425674455258581,0.0895962724868771,0.0275524078093178,0.1674140794924439,0.1402490342984428,0.0644819938831234,-0.0830111425783806,0.1447368354903948,-0.1649382679961854,-0.0663524507469509,0.0104076621095402,-0.1926823835092332,0.0613650554921916,0.2360594102118575,-0.0334795495010625,0.1798307501606511,0.0688598647834263,0.0346745846467694,0.012727673607718,0.0574307769521862,-0.0555828783259789,-0.1257251820968797,0.0505391565809485,3.857209,4067,1.296274,3137.4539642081845,8.051485589562764
1400000US17097862902,0.0437391592895737,-0.256855965566753,0.1331485493975327,-0.0217481212774385,0.1076739673600967,0.0031751262395374,-0.057822774387704,-0.1832110253991169,0.0302919876923574,-0.1842454195747082,0.0562005405611007,-0.1854405806340425,-0.1762660214049206,-0.1389040996474537,-0.2874853531653167,-0.0129308715140327,-0.0250336401988575,0.1629037320727066,0.0172932060291573,0.0865535521672191,-0.0013043038490751,0.0118705923482081,-0.0811153246917042,-0.0461662861974783,-0.0667601399686981,0.3425277819147188,0.123967401620249,-0.0644848039841002,0.1145172194882679,0.037344141351761,-0.0012480587027418,-0.0540125038253612,-0.1622368653296542,-0.0342867908320657,0.0659074217557847,-0.0851881672326605,-0.1080175102693166,-0.0849067443571233,-0.00014546654793184008,0.0351076249667581,-0.153862666844244,-0.0676838496894793,0.100099896988631,0.0352455606188262,0.1799324873421621,0.1180078626643552,0.0325512150512741,-0.0640698240218648,0.1368703378477924,-0.1648315625562821,-0.0391973154229112,-0.0292553342480069,-0.2065350122647515,0.0725225527967612,0.2556158557048809,-0.0722502261394216,0.1508791112182588,0.0826826105786439,0.0416863770492596,0.0215424805058287,0.0659011052661649,-0.0054260006126492,-0.1547786189537098,0.0475625734337815,0.0,2719,0.904741,3005.279964100223,8.008458701072664
1400000US17097861901,-0.0092354821167805,-0.1533628996051567,0.12586518664111,0.0164426841095079,0.1133627986082716,-0.0965003057759935,-0.0481009184421171,-0.0586582894506398,0.0579274891282288,-0.1567952483819098,0.0631885481851834,-0.2004164174013738,-0.1797767882800497,-0.071973256296714,-0.3218175761662559,0.0380190869618955,-0.1151639734239602,0.0933479742583847,-0.0907708073170113,0.1176905785169478,0.0121337222302159,-0.0292672952296091,-0.0381595034286629,-0.0296107412496502,-0.0214147190685605,0.2725778286294825,-0.0176045015443691,-0.0899842231996726,0.2050528809270735,0.0425369366666653,-0.0675277475353249,0.008797659263595,-0.1074288367119958,-0.0154207274320989,0.0231788859989286,-0.0519413362992903,-0.0368959848484746,-0.1395611110182662,-0.0274362574920553,-0.031168238662794,-0.1062601786630354,-0.006979720776676,0.1247905000790535,0.0208759885522974,0.0879168939662692,0.1384043719603842,0.1303415098690032,-0.0868090618571495,0.1387000777041948,-0.1679635921176959,-0.0808730084648522,0.0545874664496728,-0.1583128628952802,0.1146980041430457,0.1944049034847959,0.0398579630540715,0.1867725666555663,0.074915205416114,0.0215331114209858,0.022153590536619,0.0050447694732523,-0.1123017167341735,-0.1125910257066957,0.0469759096162123,0.0,2671,3.934754,678.8226150859749,6.5218319039725365
1400000US17097865200,0.0394249958864476,-0.2196518374090663,0.133149577835648,-0.0393495338202858,0.1164923438750475,-0.0512189872230838,-0.0726151103077527,-0.1688181740544834,0.019363724877581,-0.1482119114850093,0.0505423928928674,-0.1557445976577262,-0.1753415846398046,-0.146098545976516,-0.3079728927303378,-0.0359825407991853,-0.0381519977304582,0.1551258788775055,-0.0217615517630219,0.0794528547071706,0.0202376014134405,-0.0223380411875394,-0.1013515754494301,-0.0688116392500408,-0.0863420230654719,0.3021033288532297,0.0537821457363293,-0.0715145193140463,0.1387023513826753,0.0497420163843915,-0.0029568283551271,-0.0256259905237974,-0.1010757340129639,-0.0511084172753024,0.0278672894803363,-0.0702338350444609,-0.0695531312077359,-0.1079063293745348,0.0121206787282248,0.0469278029398914,-0.1290302870264252,-0.0431337946056013,0.094683893621895,0.0190355373490635,0.1926108093166165,0.1253688520403137,0.0617286099337912,-0.0370961176664056,0.1527452835203717,-0.1548178471419877,-0.0293990938318891,0.0352021279726324,-0.1983351255260821,0.060632526868261,0.2187206541390511,-0.0399021630490872,0.1769462416879396,0.0896232192797539,0.0449162120329326,0.0122523616833267,0.0394098032413492,-0.0748916599763202,-0.1665808543030271,0.0349985152893818,0.939314,5642,2.129213,2649.805350615462,7.882618778702853
