cb_2020_3,PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
1400000US18001030100,-2.422499800535109,2.7979646898807755,3.8713712254320303,-2.156181754975316,-2.6765727156569623,-0.3723847149827211,-4.733154950674671,3.2811389037837144,0.4849739761699464,4.133793782805766,-1.2584929617714715,0.9688802670473062,-1.90843994571956,-1.9996083849668105,-0.9952380882708515,-2.173107756229422,-1.1798883551122876,0.2023172370805063
1400000US18003010604,-0.17944783576505952,3.276065849420682,3.7998285633010074,-2.4022794727800347,-0.7342751894975791,-0.6897055116522731,-0.20989720856325558,0.3809109007868429,-1.288911766537089,-1.1939386846239823,0.03225896183150405,-1.9732765729301778,0.06441263981835971,-1.3031422045983645,-0.3191398946673463,-0.17843778330155624,-0.7521002377989305,-0.2227089894520054
1400000US18003010705,-0.96621616123126,4.122949930478941,1.7806021506855165,-3.249544173237814,-0.3128798975768827,-0.9403039022471716,0.24175037877589814,0.5491843910731439,1.0607892182268484,-1.275957422969175,0.05298860588887858,-1.750617511874683,0.6133203038370061,-1.0021491796359883,0.13566716522318298,0.3999105854004986,-0.3256973575049932,-0.28196853636132624
1400000US18003010706,-0.20796972518304832,3.4882080001210207,2.9976018301647365,-3.3446820841183276,-0.57560335473644,-1.1199295305132055,-0.6222851329133064,0.16342211652333344,0.06278482519150456,-0.6546326691633744,-0.13097065619669934,-1.7240945567202555,0.44885830767482865,-1.7622716439296453,-0.3253942322146087,0.05507964050927376,-0.8543493869210238,-0.22997133524722005
1400000US18003003200,0.5685218117349295,3.123447729126368,-0.7103929879766294,-3.726352840458756,0.36028626225716176,-1.3574764362836815,0.17855059425731507,0.3028705692713306,2.605241608400995,-1.2014015538614347,-0.45839792141909236,-0.49485629573586076,0.7963782271255035,-0.7379414785961903,-0.06606337137911146,-0.35708112135194237,-0.6540570618431472,-0.4842506858661484
1400000US18003011201,-0.940463289578748,2.6758252769227817,4.9072375888426425,-0.8162451538109552,-1.6844422212439918,-1.1923426314140009,-1.4443618106056229,0.6029778841412727,-1.0944343080117107,-0.2823735862336458,-0.40747002677211985,-1.241440469093732,-0.36108605861443177,-1.4880663915439583,0.501167640847635,-0.4255877808886568,-0.12221179749799914,0.03583583730347261
1400000US18003002900,0.9179624724696206,3.0656832645122307,0.6080906637021865,-2.823844862080527,0.07993771451663137,-1.6396340129781322,0.029642105784531372,0.39561131486154594,0.7803259122123566,-1.8336005129664954,-0.6800085957052106,-0.5911316078928391,-0.422506741099794,-0.26449963434421403,0.38313339517473477,-0.3440018079150404,-0.24979650310883886,-0.24514771954826722
1400000US18003011604,-0.2141786807354192,3.637285019367863,1.1537190891456226,-3.570816822530312,-0.49098705756339917,-0.778069276896486,0.003698793947728727,0.3189302565564291,1.2890210129145543,-1.326949126696344,0.2692272501712715,-1.4194408286330849,0.47864747050017264,-1.4111917782741155,0.10459034987322466,0.16979462179202354,-0.6136172987169207,-0.3560021136949309
1400000US18003010202,-4.789974539799541,4.071518891278567,6.075707547245501,-1.2406536715867655,-1.4862757239418118,-0.8216336750362907,-1.2638686928529501,1.3054149683914595,1.016405270875009,2.1649337754255873,0.3876832843781731,-1.3344092484127554,1.263704175205747,-0.9751070918790652,-0.8933803646745269,0.6421486533267341,-0.4871969067758953,0.035661005907590054
1400000US18003011702,-2.9854448331823615,2.416007804556716,5.7874509364839595,-0.7083110227807887,-2.3155564067918366,-1.0016364294449045,-3.759004274068661,2.2850667121743142,0.3878617551000114,4.459043081131493,-1.4307672767573756,1.849214400944888,-0.2928394110746154,-1.1251245736645559,-1.9429251630360125,-1.786934522235034,-0.40978813560124155,-0.529657281629871
1400000US18003000701,2.8016367631029127,2.2420650016960404,0.27959910384243186,-3.6489215890014846,0.9554586408648419,-1.4706593253906644,-0.09389497151879084,0.5524834805987201,0.6136531645938822,-1.3549453245533123,-0.17129670270592479,-0.12000152065915701,0.0988122897915295,-0.567466194614687,-0.628390295414949,0.14275776354466524,-0.4860122852133634,-0.03930846481806105
