cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,minor_ratio,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US36095740800,-0.0248875282886178,0.0169479922012328,0.0363699978767441,0.0339419540774522,0.0324716918807821,-0.189407317603333,2.452685089523261e-05,0.2274479484802379,0.1092252152100904,0.035795138994368,0.1219691516646404,-0.0764098949544896,-0.1167097926873876,-0.0061058413245298,-0.1571072494835891,0.0885421937152122,-0.0466783062226364,0.0488326876880693,-0.0577305367531141,-0.1013661143356648,0.0918935329083244,-0.0776726801210109,-0.0461217989378825,0.0062529406443518,0.1517858999346215,0.0406829588335384,-0.2710794338509898,-0.1294591821111646,0.0839035752947385,0.0339969943487362,0.0135035515959779,0.1067376345258093,0.052698664294889,0.013268766117761,0.0024117808906433,0.0383952823112053,-0.0471757322177083,-0.1478558102594845,-0.0263143952861533,-0.0829783639791034,-0.1004736690356738,0.054024034813969,0.0255362151236986,0.0788356082395793,-0.0583436718196489,0.0704824582801194,0.1746622507792108,-0.195660739418877,0.2099584478288119,-0.176658206412999,-0.0104660354007177,0.0026792915336714,-0.0671466999811753,0.1835849523198905,0.1083990294347534,0.1678137856362651,0.1025158576897746,0.1245864481683684,-0.051814533666066,-0.0156423510009281,-0.0390417052338286,-0.080941368635454,-0.0449773485848375,0.0088435560379918,0.110268,2766,375.583814,7.3645346175647495,2.124000698409931
1400000US36001002200,0.003128317201796,-0.2961437004403629,0.0100774195093561,0.0097442180456223,0.1160686063625287,-0.2034809458420179,-0.1157963472704262,-0.1016921612739357,-0.1006920184644846,-0.0531212714123418,0.0928654857902515,-0.0269812004331058,-0.1295790124345133,-0.1749766731973367,-0.248568815033251,-0.0297128257428349,0.0522070502014935,0.1937362472771811,-0.0238836323253665,0.0747008111113446,-0.0098089120893784,-0.0554604845812652,-0.1671216058532511,-0.0270771399196719,-0.0216371649264938,0.2704216966504135,0.0178142182329608,-0.0249396864225036,0.0192345237917438,-0.0730013215361324,-0.0672758970950336,-0.0378637376934916,-0.0558575073962695,-0.0629331733594388,0.1126180086530525,-0.0572236228802035,-0.0927205914567961,-0.0972207999991667,0.0225648150058134,0.1342905751320795,-0.1061686767750568,-0.0616042918754765,0.1149931546623358,0.0614626321158614,0.1364695338952795,0.1042892586732538,0.0427117224983676,0.0178176001926469,0.2417314157238664,-0.181770836045262,0.0005673371068843279,0.0659512366789501,-0.1173105283434983,0.0852286114614782,0.2224618742102646,-0.1006692644999594,0.2180972407522432,0.1378826340901904,-0.0265854516108008,-0.0527092417662297,0.1118714075037052,-0.0050762143185554,-0.1695845526841525,0.001549237513128,0.150169,2657,0.248391,10696.844893736086,9.277797588363551
1400000US36001014608,-0.0446782366423256,-0.2506951590481238,0.0390906339379996,0.0116229607427976,0.042130711667674,-0.1983892237144395,-0.0979758028900898,-0.0203901650244946,-0.0293612460046398,-0.1222615829843567,0.1240036913142924,-0.0548621123933001,-0.162706965134989,-0.1145364507071344,-0.231709452903713,0.0107958303722938,-0.0953405917720927,0.1508231473957749,-0.0422597342133368,0.0449960289093114,0.0182245577937323,-0.0323208328511306,-0.1422385082263018,-0.0315220531989327,-0.0318996232765569,0.212965705762748,-0.0162594276754166,-0.0636295780940586,0.1035038082888813,-0.020810431247429,-0.0291536394416432,0.0389203442318353,-0.0587480576649068,0.0107067267229179,0.0204971831438765,0.0487668781835446,-0.0329040057857974,-0.1021525637447086,0.0299264100066923,0.0605003958009242,-0.1020701639170168,-0.0089499925972635,0.0863777738553229,0.0726265834416421,0.1557420608231505,0.1070354161427832,0.1226811202960979,-0.019998044251014,0.280542484739426,-0.234508837512396,-0.0445913214316413,0.0857391547930097,-0.101159542373561,0.0895651532452305,0.1640829715214924,-0.0274053621386747,0.181755318512066,0.1205974711226798,0.0040204792127697,-0.0093128084812146,0.0643989725096751,-0.08754609359106,-0.1002104421029676,-0.0011926658898582,0.077547,4191,4.013594,1044.2012819433155,6.951964760150982
1400000US36001014612,-0.0451141151432929,-0.0945630808373651,0.0710803504690168,0.0339200292825919,0.0571536578578753,-0.1839388355437164,-0.0221396549423461,0.1057884827719826,0.0586306555749387,-0.0528872013180898,0.130840015700687,-0.0786535547036209,-0.1812289295494536,-0.0254779197465002,-0.2170134705990549,0.0800846288213159,-0.0625217518090886,0.0475592067549764,-0.0807553772984017,0.0288260448758027,0.0627376585435889,-0.0332770568254844,-0.117819098302613,-0.0227474762143093,0.0563537125662111,0.1573961613655195,-0.1923741982725224,-0.1749488090971948,0.179590712624916,0.0365712173863669,-0.03094482299779,0.0620677742026243,-0.0115909626522434,-0.0414546496575559,0.0137112609936786,0.0682279009298508,-0.0452574465779753,-0.1548440036500032,-0.0495620064758265,-0.0577733455769338,-0.1123852369673434,0.026388054364047,0.0584135553465533,0.0859414160119655,0.0421322614576075,0.1104222509265223,0.2331075391127678,-0.0951198370534971,0.2426223810625454,-0.1732873732613867,-0.0673061342235925,0.0300678775955444,-0.0987228674845173,0.1531792453533919,0.1303968290812709,0.0970388552829575,0.1603503885531316,0.0823100075032129,0.0032473473717236,-0.003776543429888,0.0224975735070068,-0.1152513170772426,-0.099014300053458,-0.0070113586434652,0.237172,1754,3.279144,534.895692290427,6.283939538197228
1400000US36001000301,-0.0139887098054264,-0.2832805160788443,0.0129740638752655,-0.0052607845785222,0.0799089582715882,-0.176929558967356,-0.1072822123859416,-0.0834945217196128,-0.0747247256958442,-0.0910896977744053,0.1244039294283653,-0.0600280147145539,-0.1413069882593215,-0.1743774018845978,-0.2516169396787888,-0.0337300495938198,-0.010621741162858,0.1599071425148805,-0.0465636320461586,0.0828714007029278,-0.0125006714217289,-0.0431440916995,-0.1537790639732894,-0.0311374114836167,-0.0175405353665727,0.2834015164215832,0.0363783332282853,-0.050294593222395,0.0592359014312063,-0.0168900802012567,-0.049548745675993,-0.0124656575359301,-0.0535466592552086,-0.0386627999190972,0.0929869496277955,-0.0365870487425787,-0.04188717234121,-0.1016584953749331,0.0162889964574021,0.1065667090796545,-0.1121133384711171,-0.0462416004975498,0.1088785181204688,0.0756660175933371,0.1731464290567008,0.1127206966135575,0.0840151159957877,4.756526439010753e-06,0.2644705124761365,-0.200023859967094,-0.0189464910922753,0.0655925059935066,-0.1153348997320546,0.0831142794460364,0.2027638257091723,-0.0601133409745505,0.219446469379819,0.1115175761802861,-0.0160189588329997,-0.0127196482497473,0.0894746233227296,-0.0147684141451451,-0.1415229715061567,0.0228374949030579,0.326923,3016,0.659499,4573.168420270539,8.428180195127085
1400000US36001000800,0.0048964262548106,-0.310579419414804,0.0003571479174539424,-0.0236866644853534,0.0989867786338452,-0.185625382144465,-0.1320162452688957,-0.1224162017098144,-0.114997006060184,-0.0490560145636021,0.11100791124669,-0.0224410423010825,-0.1128000168028868,-0.1883223906789306,-0.2561928610998176,-0.0477880553615802,0.0527813895410278,0.1856723561125522,-0.0446161445827984,0.0579807611735911,-0.0138571826367706,-0.0350178041163234,-0.1815410423683612,-0.0430466519441894,-0.0453077882930166,0.2707195340878749,0.0534540138140758,0.008876999360464,0.0153704526422149,-0.0647461739590891,-0.0457246839361606,-0.0419530496118273,-0.0373943818579379,-0.0734931364251776,0.1112568256122503,-0.082800083643463,-0.0812933868629568,-0.0908491702331245,0.0314336892866046,0.1487351960103146,-0.1146396339950212,-0.0834441276249807,0.1235005426315451,0.0462512157563355,0.1646068733314743,0.1119879908271674,0.0388087531754116,0.0187369623796049,0.2566594925035942,-0.1680751826243555,0.0119021283515528,0.0690407154012433,-0.1099532956176446,0.0914688060188409,0.2073986740926655,-0.0909374195759837,0.213289643520742,0.1165096294207338,-0.0106771778172174,-0.0671425787657627,0.0968749736952987,0.0175064303165377,-0.1680393392100126,0.0361280728212033,0.367745,2102,0.344412,6103.155523036364,8.716725051511986
1400000US36001013803,-0.0478438133313152,-0.1613682188184176,0.0288227405623842,0.0135911884882769,0.0374476710070558,-0.1962257180291904,-0.004011364114496,0.0344464576947943,-0.0008504389097069232,-0.1030292550864537,0.1342843953002314,-0.1072982187995469,-0.1705680338257217,-0.0766334314006432,-0.2445356749901296,0.0689189252300147,-0.1179355346046155,0.0692755710875846,-0.075451873982683,0.0345328782322856,0.0336896899897922,-0.0377623360770423,-0.1619250153546469,-0.0427687297588947,0.0314856192035558,0.1783796585919668,-0.0805174514695121,-0.1318486291959955,0.1448907510521217,0.0344791008925174,-0.0454615997051014,0.0447159009108187,-0.0856742190359212,-0.005223142956325,0.0102750576460416,0.0629257798147165,-0.0058161905450973,-0.1481433100748697,-0.0372680301549771,-0.0466615199506104,-0.0871475620118569,0.0131826945682657,0.0837601860255155,0.073875839789279,0.1178943850096338,0.1181190888277191,0.1770916791771324,-0.0764519907920266,0.2418412447011527,-0.1955848976777611,-0.1160972773578486,0.0363574458731394,-0.0794111786460968,0.1011995633923212,0.1321365008244948,0.0814443641686327,0.1787397451506666,0.0953157652057971,0.0226202870170799,0.0184550144700185,0.0349071871285514,-0.0994776670604328,-0.0829614387463281,0.0107372628384642,0.157463,3169,6.027244,525.7792782240109,6.266781633909469
1400000US36001000401,-0.0494893878774854,-0.1122897661065007,0.0211253281699234,0.007808550940892,0.0229907981759901,-0.2185840870260895,-0.0782905540463182,0.0492244267361626,0.0338729397261742,-0.10302172175269,0.0978290395610239,-0.0492044630390941,-0.1498702391969605,-0.0605327684438116,-0.2571058195351212,-0.0046875575987453,-0.1406043176976178,0.0993415949468701,-0.0997631844382852,0.037294839763147,0.032993546943096,-0.0460024655843338,-0.0651977746958469,-0.010760979093977,-0.0229902474327075,0.1584500436671053,-0.0970397950099749,-0.0925028973768537,0.138135191102175,0.0259303509484247,-0.0195276494192688,0.0915155985379442,0.0205669117185911,0.0437235985098839,-0.0462311295564995,0.1053353839437044,0.0047757636196487,-0.0471240667022235,0.06756524694898,-0.013964663916811,-0.0339770619855788,0.0517650826325872,0.0670690041574022,0.0459498732265348,0.1603016454261555,0.0964195176145063,0.1920025895040946,-0.0838672922763283,0.2647566480677005,-0.2557919829376347,-0.0431189575911756,0.1471974201039964,-0.0591303702339734,0.0885147315110641,0.1297852680459202,0.0575816060195556,0.130137978516266,0.0972239232093995,0.048643210978768,-0.0520729608269841,0.0502453051016342,-0.1320754514356149,-0.0527555335598656,-0.0057601900502205,0.060788,2336,9.0375,258.47856154910096,5.55867408473885
1400000US36001014203,-0.0625273783006015,-0.1309695015195271,0.0385088086018137,0.031528592804312,0.0188347130412466,-0.1829188359773366,-0.0003900841962888303,0.0886930583666669,0.0184879803466736,-0.0848843371313453,0.1207020006598946,-0.0829666889460857,-0.1423850845451177,-0.0331630940503327,-0.2019785948192949,0.0595104950003898,-0.1015413893928621,0.0957809606400324,-0.0460832045479323,0.0239060760642721,0.0171646978630119,-0.0331602277954947,-0.1407297690340118,-0.0070084200968895,0.063675944129745,0.1409761347550062,-0.1550545734667321,-0.180119121668502,0.1468288593801836,0.0415014313223754,-0.0306507636812933,0.0570237545088379,-0.055449409232573,-0.0100262148967772,-0.0261766063883378,0.1029274022612283,-0.0315921786255781,-0.1526285528182275,-0.0099128460176262,-0.0547801994666325,-0.0747707141265835,0.0384381073463331,0.0797150658597214,0.0864606634968858,0.0928397726417378,0.0750325763649061,0.1851718472742662,-0.0744507805880991,0.2644305291282583,-0.1833963452238897,-0.1154893586638629,0.0187537511947236,-0.0784540687391649,0.1160993642497156,0.1412992940817578,0.1013724653380361,0.1278654522629599,0.1052369719646754,-0.0159363309339855,0.03294820198285,0.0156620361167457,-0.1173854938141411,-0.0732895356107099,-0.0014979272343889,0.225368,6181,11.051051,559.3133178011757,6.328496123343151
1400000US36001000403,-0.0127093247736016,-0.290860105427672,0.0399041046958025,-0.0175055774143165,0.0763133686521736,-0.146432307766828,-0.1124246721540746,-0.0798032304204895,-0.0441579378046075,-0.1338420511420253,0.1162932026982098,-0.0549024986879272,-0.1456386380029302,-0.1560868892286441,-0.2192249141794495,-0.0071049037301577,-0.0426558215645796,0.1760840375729025,-0.0146717479785672,0.068855284901881,0.0044688781913175,-0.0267496590235911,-0.12472529552343,-0.0268190786815096,-0.0510040881562668,0.2666408488249615,0.0622062348685861,-0.0589653938233584,0.0822877376892145,-0.0400055264918675,-0.0488759162972687,0.0033034804285865,-0.0747540883348472,-0.0156131816939881,0.0512610804625227,1.1286759993996289e-05,-0.018123417652666,-0.0918044868484217,0.0209150934770523,0.134474020645673,-0.0894928650758614,-0.0355774814174617,0.1064549576199374,0.0509714109066354,0.1740396583895261,0.1096883107179861,0.0724065373265147,0.0054727433256662,0.2602180519118982,-0.220178067241607,-0.0121537778762499,0.0798771165184845,-0.1224547024655094,0.0770132200122548,0.1916046121577529,-0.0811312364048371,0.1966864992339401,0.1060213237644336,-0.0015503536148942,-0.0243202702525965,0.0881071067737382,-0.0251437956873504,-0.1138215356914962,-0.0005213922549774468,0.099402,4014,3.1387,1278.8734189314048,7.15451646056374
1400000US36001001901,0.0067504994929498,-0.2688379709198991,0.0337077843743417,-0.0063172244646013,0.0729464697992763,-0.1488520018204484,-0.0474928531711393,-0.0834715462490458,-0.0202468352252774,-0.1518994285815152,0.1051519473895204,-0.0797006452304678,-0.1654685885324718,-0.1671372138506103,-0.2045035686610388,0.0303815010177241,-0.0350999715903005,0.1683916728355649,0.0038834881631111,0.0842886253147171,-0.0129235687182825,0.0076147562149438,-0.1537805314494272,5.212529853043795e-05,0.001969418242699,0.2851630278723795,0.0288516974263573,-0.1031366178447661,0.0977618176580214,-0.033231567312723,-0.0587647158949937,-0.0095344902921017,-0.1457759156780372,-0.0083575644450737,0.1407991744963321,-0.0259665737074485,-0.0600613144983005,-0.1256450491187407,-0.0081366895483448,0.0536545545602618,-0.1270204910696054,-0.0496471682493845,0.1243909097124927,0.0902394912080783,0.1619730992662099,0.1094460189673391,0.0484365248657172,-0.0250570333684405,0.229504275891145,-0.1953241921878424,-0.0530987472266351,-0.0109854055007599,-0.1293912036474524,0.0802628557529519,0.2002706609405703,-0.0693263898325063,0.2243103553597533,0.1288797250391911,-0.038489989733687,-0.0042024144280502,0.0886054648665892,0.0219962387344898,-0.1472673404726168,0.008207058496933,0.178686,2496,0.870995,2865.6880923541466,7.960912667622586
1400000US36001013709,-0.0558514776176546,-0.1936081765714493,0.0482799046685718,0.006920359471455,0.0378931623652884,-0.207784358363099,-0.0753926616113765,-0.0100227339130157,0.0090408578030794,-0.1171867387848392,0.1299335867180776,-0.0736243824354739,-0.1633029020059005,-0.1190838234829165,-0.257527606633818,0.0435602809964439,-0.1001277417513571,0.1434252638231358,-0.0907381218875634,0.0268177057395409,0.0205487115945821,-0.0238423653249907,-0.1513955705996021,-0.0013811137402957,-0.0055246134054063,0.2205346683302942,-0.0450877104171791,-0.0885630353129557,0.1085543038316813,0.0171757065267992,-0.0468055437825413,0.0297089410488855,-0.0585800976971348,-0.0245947063557774,0.0642739640408043,0.0264676771457009,-0.0210307670854409,-0.1332044320141706,0.0144874835743677,0.0044494562820451,-0.1062394057863863,-0.0202667556273283,0.107750345162207,0.0739019331594262,0.1449032122321956,0.1304959431131488,0.1410902186278176,-0.0464028646092368,0.2769678427102399,-0.2165591473029344,-0.0693999696831038,0.0845834532938963,-0.0973060384758687,0.0898737880545818,0.1621138339823234,0.0152536505157213,0.2101353287251952,0.1095292517910685,-0.0069301519480953,0.0132522705088001,0.0537992047172706,-0.0785635863908506,-0.1115961323267922,-0.0034359649186382,0.21242,3140,4.087446,768.2058674291966,6.645358641648606
1400000US36001014401,-0.0388570683138799,-0.0227384198334737,0.0112048371087019,0.0091176943273339,0.021858548681531,-0.1936405271704719,-0.0027422104322917,0.2009557894921931,0.0615322204076675,-0.0033536846909122,0.1262299262195279,-0.0613870991981815,-0.111870776275315,0.0033800041166429,-0.1614386661750134,0.0269157242787533,-0.088930108923248,0.0385011786400988,-0.0780052883549652,-0.0430188043733948,0.0499583382712312,-0.0526660703187454,-0.0978436195186325,0.0054042523479233,0.096974618308364,0.0797694652253155,-0.2278038769445754,-0.1325241344604067,0.1068365434071477,0.0357208994450415,-0.0041355620092892,0.108459079354109,0.0339637389790685,-0.0067327502706526,-0.0257390970763941,0.0795801763616585,-0.0659150542260799,-0.1384033751992707,0.041923652370418,-0.0677904294828911,-0.0897315511542414,0.0476516437270219,0.0799511664926202,0.0529488396602692,0.0158406762161093,0.0655165304415164,0.2015510189071095,-0.1235527094627214,0.2406130362185002,-0.1771835967388802,-0.0629703656268481,0.034792931974362,-0.0732074639853475,0.1242971832086795,0.1040290977206205,0.1440397199478078,0.0813343960567586,0.1186702845622694,-0.0300223255447736,0.0031389993939674,-0.0062265526241345,-0.1566761539431455,-0.0714004534171856,0.0225833456042723,0.17677,4124,126.167574,32.68668699296699,3.517102714588514
1400000US36001001804,-0.072964501498585,-0.1263331507747797,0.0493448911918281,0.0354921834461935,0.0462989628219263,-0.1875791379490913,-0.0020273617632438,0.0699250809985743,0.0306412181716825,-0.0832520085450335,0.1063198062524305,-0.0908165849608866,-0.1447248473047187,-0.0581881774522166,-0.2286326582802727,0.0730306330325476,-0.068248043850697,0.0925217986268663,-0.0845078645130173,0.0343619975063864,0.0163837864577303,-0.0356844266922358,-0.162790805394683,-0.0059475624035183,0.0551777509474013,0.1475548063704315,-0.1487492003656949,-0.1933577130323088,0.1442044946861505,0.0355091409920785,-0.0581067962536112,0.0374645257371028,-0.0662761077050261,-0.029216169228804,-0.0049696853154981,0.0950461345303445,-0.0162540946345441,-0.1565301182587743,-0.0319727133257465,-0.02285442752708,-0.0421214533292969,0.0388899904732895,0.0880331420523162,0.0729925539741178,0.0832112570730918,0.0873206044103832,0.1774071075122209,-0.0645870434358157,0.2231896085081454,-0.18485325570864,-0.1037575951916977,0.0493621068873296,-0.0748737983293517,0.1170789157901178,0.1279130329306815,0.0897986671855422,0.161273150360698,0.0966960382026361,-0.0152010252621239,0.0356586090140251,0.0256841697548255,-0.1182146096251962,-0.11481169726474,-0.0090881604666631,0.138253,3537,6.275446,563.6252785857771,6.336162287374296
1400000US36001014303,-0.082043243894458,-0.111466581929184,0.0549746590363577,0.0217143206269387,0.0150218522719048,-0.1925886079170939,-0.0039671766812123,0.0553599598183793,0.0153805623508911,-0.0971207448585514,0.1243613331226802,-0.0734368455091621,-0.1426432410174325,-0.0297254040453637,-0.2271263328819451,0.0454327478105646,-0.1193050172345431,0.085720000877276,-0.0811018518408743,0.0258965755406943,0.0160830986318007,-0.0322965564629898,-0.1519069426404777,-0.006418702208163,0.0349578130779173,0.1668025337883191,-0.1398736471031136,-0.1866077506360452,0.174562213923819,0.0628728524567355,-0.0410877199493247,0.0377424719284146,-0.0521925014128794,-0.0418359898775122,-0.0167564530982161,0.1137075006772279,-0.0221268021610225,-0.1520781463852747,-0.0056089923923079,-0.073207510392957,-0.0862756408078255,0.0293742650873514,0.0698224926306077,0.0784280899510088,0.100150242566312,0.0918630127990868,0.1899242098650418,-0.0689075404399993,0.2824868650357162,-0.1875182312832197,-0.1328656180034942,0.0464019313658034,-0.0701950281611838,0.1076856310437985,0.139930001023161,0.0955899882129458,0.1427262556798179,0.0911227256875053,-0.0151509006713412,0.0117018753350679,0.0089385724287159,-0.1282019053339019,-0.0836312649615626,-0.0039030009056853,0.236868,5083,7.49092,678.5548370560625,6.521437932404222
1400000US36001014304,-0.0860820748282525,-0.0564708650059372,0.0194807368740883,0.011476737815906,0.0375949915002164,-0.1893503548586404,0.0326646477572774,0.1107874374008034,0.0236894777436061,-0.0154048571151144,0.0980659071870564,-0.0552024809554734,-0.1070636075842444,0.0030702948980836,-0.2372063874795423,0.0135448830024594,-0.072412410629688,0.061688222949937,-0.1098479616734931,0.0134545543790394,-0.0069329792058049,-0.0431635891017531,-0.1353032060976851,-0.0013166550788523,0.0755979818547255,0.1128617313908127,-0.2003216314257837,-0.2067066971837117,0.1546197185536312,0.0569699160584679,-0.0534661985774328,0.0374945944411836,0.0184831165938706,-0.0758953567578284,-0.034713192482431,0.1234585564977147,-0.0266139693721032,-0.1608548667955327,0.0110197935207696,-0.0487232771297574,-0.0093812445951183,0.0748143392904284,0.0602929195106433,0.0323768147302754,0.0556029797077035,0.0325229422371145,0.2232813218060288,-0.0871087503731821,0.2431029189891042,-0.1511633706169456,-0.1107176761073428,0.0750925330120099,-0.0420361213502659,0.1235210302078528,0.1102680891947369,0.1411808227613645,0.091842392522137,0.0599613998342872,-0.0223253107492702,0.0110073942048171,-0.0264760676755042,-0.1508179720199294,-0.1034283859690244,0.016314019925049,0.171194,3166,39.510621,80.1303527980489,4.396057154949829
1400000US36001014609,-0.0667776032181666,-0.1521641083378415,0.0207604212038841,0.0238207360493973,0.0215859916752857,-0.2089194921220228,-0.0440234356466802,0.0882291470496113,0.0052925166438131,-0.0729576780923099,0.1496001086932852,-0.0623474175676657,-0.137001217389814,-0.0710609057469925,-0.235420528794133,0.0251750640883339,-0.1156880213414312,0.0921578064277602,-0.0977375386501908,0.0089936500855566,0.0354109657791996,-0.0334529976874715,-0.1650983849623575,-0.0212368586095609,0.0549599710326035,0.1696342362566766,-0.1057603394426864,-0.085215861233309,0.1075160895375865,0.0312969247351745,-0.0284192226524617,0.0626589044169122,-0.043801214614461,-0.006323319318334,0.0214032532804751,0.0554065165404498,-0.0412203537405694,-0.1395548968475085,0.0366827862720522,-0.0488138512943774,-0.1100123928500459,-0.0011282776243326,0.1016003294020499,0.0747674845735184,0.1135449816803787,0.0999925335690829,0.1974426891870234,-0.082415289884541,0.2845578612360519,-0.2023006791633648,-0.0956845714233613,0.0483948133153642,-0.0700345911507113,0.1068615641933622,0.1391200936449128,0.0824998903172321,0.1598561611188858,0.0973218429332009,-0.0152812427609862,0.0084022280629565,0.0399242746496423,-0.1186123707009682,-0.0773577066340317,0.0060233251601688,0.144411,4598,6.477266,709.8674039324616,6.566485920051972
1400000US36001014501,-0.0520994382832937,-0.0188586349162532,0.0257052282708913,0.0270701218606891,0.03517535820277,-0.1799033302466002,0.0314618741149301,0.183152105690675,0.0513530861103484,0.0054562848000563,0.1158800086693285,-0.0781071088066068,-0.1220377078319668,0.0141412319373875,-0.2058941185292591,0.05787031136885,-0.0852629557452592,0.0283602564276847,-0.0885288983910006,-0.0105312994431055,0.0474121131621997,-0.0623090048452381,-0.1026363749673178,-0.0159511055602574,0.1241213914271324,0.0796326522528727,-0.2375355646493483,-0.1753748819742539,0.1350071869209918,0.0598027511682124,-0.0220759340439406,0.0927392083901318,0.0211477463900737,-0.023806789550362,-0.0444166806743219,0.104968458031925,-0.046640077562753,-0.1618576441133517,-0.016663077406658,-0.0766031971428437,-0.053568874665698,0.0700653568718048,0.0512376020731063,0.0581442770236965,0.0184085326299453,0.0480084397589763,0.2275043057770092,-0.1371619767417647,0.2282099598871388,-0.1542359599764639,-0.0890241934436809,0.0266480928942553,-0.0501485509385117,0.136466452139977,0.0927249545142653,0.1631050549994211,0.0848692144057926,0.0842047067182354,-0.0224845957544665,0.0066985632351615,-0.0061808172718055,-0.1427815890745388,-0.0828767382217405,0.0144757733185778,0.164768,2458,55.227351,44.506932805812106,3.8178646837083807
1400000US36001013509,-0.0407869841101741,-0.1415375094159798,0.04605413634041,-0.0096963950732294,0.0501053661494181,-0.1890566889518344,-0.0345477707981801,-0.0028706238465839,0.0237633602789062,-0.0981361606844362,0.1067962895738247,-0.0866915060642294,-0.1838179240856077,-0.1002468516763738,-0.2589736614488705,0.017478644116369,-0.0814950877764003,0.0791304459727113,-0.1283072648026868,0.068401487174833,0.0083352510716934,-0.0251199154476697,-0.1746282779622101,-0.0219136165905609,-0.0069957063333205,0.2018833075719682,-0.0999519219528981,-0.179710354733818,0.1638002437437625,0.0537970736834582,-0.0505274531024939,0.0129389348014542,-0.0401933247762323,-0.0527363362043371,0.0270341000891803,0.0802746613253189,-0.0159671155816735,-0.1487749957848374,-0.0049827819374025,-0.0170307070178371,-0.0879534116027501,0.0345879021665281,0.0676613670337585,0.0667798283620223,0.114823301985641,0.1049797322041962,0.1706676061696379,-0.0506337075448449,0.223608578537548,-0.1949687984257896,-0.0888063259783644,0.0732848120367025,-0.0830162673775635,0.109318885891996,0.1286680382569389,0.0529805072137775,0.1831616943016323,0.096671213690981,-0.0118097743930149,0.0336601697311367,0.0266963338620732,-0.1120845527377947,-0.1479744125292464,0.0262604679788402,0.194498,3599,5.488788,655.7003112526846,6.487227767161615
1400000US36001013511,-0.0698556016256887,-0.1426751308971869,0.0328155111981489,-0.0148875980780767,0.0287288722896897,-0.1742769732209061,-0.0473832899848566,0.0383346873042183,0.0167858739262855,-0.05004180309009,0.1173324729942003,-0.080928579293432,-0.1358070824161484,-0.0711881728986424,-0.2349679925355871,0.0303369320296779,-0.0723107749151363,0.0461077527251141,-0.1310059526072178,0.0181602624750447,0.0106714214921257,-0.0329396803307056,-0.1695437372200179,-0.0066171984757184,-0.0267348771315097,0.1616789499474594,-0.1009830945605161,-0.1745617549559706,0.1414126550251127,0.030182397680864,-0.0540190474948903,0.0397318554010983,-0.0025875313725111,-0.0647955194083185,-0.0151137786853819,0.0957361682221701,0.0145670298716476,-0.1069271352229015,0.0035740376754888,0.0144373837394839,-0.0884712073815634,0.028875747854739,0.079964071996687,0.0402193693678052,0.0859776041213218,0.1238265474235465,0.1612588048180585,-0.0323836230286877,0.229187859366626,-0.1909195780375239,-0.0716544344538213,0.1038873801895879,-0.07577435623723,0.1107704583244091,0.1225279364295713,0.0633704966184197,0.1400061011721902,0.092014037420881,0.0074702666688535,0.01007224063545,0.02009524324008,-0.141194859771236,-0.1110775544793949,0.0498189278090073,0.233949,3411,8.462725,403.0616615806374,6.001567493989577
1400000US36001013503,-0.0638013839193709,-0.1065429650632561,0.0519162515504291,-0.0184513660974415,0.0413693067624718,-0.1634286207966055,-0.0310769729387765,0.0175537762751424,0.0154873934540095,-0.0729794246472556,0.0987140099457597,-0.0712846670104594,-0.1514061489438641,-0.0579190701366746,-0.2571941791521914,0.0395843407673622,-0.0820897822745825,0.0446462375055824,-0.1395430198858426,0.0524780170646365,0.0011350765296497,-0.0312671519328685,-0.1485256320329276,-0.0035203388726392,-0.0253156317023721,0.1619624742895379,-0.1134706343373512,-0.2218618200695944,0.174850970095258,0.0477479676312643,-0.0717601979032348,0.0269494647038696,-0.0140775229616505,-0.0867966001769071,-0.0354120393162235,0.1157960129543963,0.0351999356859335,-0.1273578196508633,-0.0229031412491487,0.009232733037817,-0.0602516457714738,0.0440071866511892,0.0556521383006206,0.0399856509356663,0.0954093057308649,0.124614797419681,0.1752488883836773,-0.0279465319635389,0.2255482685994413,-0.1811352423961601,-0.0827233335759732,0.1057506107240626,-0.0620762887945482,0.1048056544092773,0.1033676566707721,0.0645397386966008,0.1460599039289382,0.0785628690811281,0.00041573189217047977,0.01696347090007,-0.0013987663223203,-0.1272680244727352,-0.1145015035417977,0.0339653605827329,0.249503,5030,11.558461,435.1790432999688,6.0780528088260635
