cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,poi_pub,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US26065005401,0.0447387231548252,-0.1217350411112385,0.1098651382498287,-0.009775351201686,0.0769402231393653,-0.0943903376406417,-0.0024255328107629,-0.0800126825370211,0.0521929408138662,-0.1332715984331195,0.0980777835387174,-0.2082589768054809,-0.1342846634762128,-0.0773412947529083,-0.3530776504834876,-0.0238053644333842,-0.1197187393481847,0.0110969221315606,-0.0865255923977684,0.0576519327194554,0.0846810526665577,-0.032255379659233,-0.080370124983649,-0.1151819278626749,-0.0163172397416433,0.1947902490803884,0.0394172766068761,0.0079380061129557,0.1722991503903959,0.0703790173373242,-0.027959314529039,0.0398404640944598,-0.1005238339837885,-0.030258099672022,0.0109350837655867,-0.0905428642874341,-0.0288643735956251,-0.1088193127015142,-0.0301362199436893,0.0015658402888541,-0.1724551600039551,-0.0339345645558863,0.0698359616009915,0.002823372155877,0.1486721995159646,0.127085683750739,0.1219586618948326,-0.1334461926027968,0.1525905899873437,-0.15002943205182,-0.1167697587739708,0.0283476349090305,-0.1533181367883781,-0.0044073637011877,0.1696988988622018,0.0991693415472287,0.2332605987185297,0.0503148276713364,-0.0140835020089823,-0.0484708625333634,0.0614967978969083,-0.1485933775579716,-0.0783876441290729,0.0985931621224734,0.0,3378,3.62342,932.268409403271,6.838692843722044
1400000US26065004301,0.0672022263562889,-0.1836439750824209,0.1295515430082301,-0.0064927177170026,0.0752045527853864,-0.0625833897946412,-0.0128064259800291,-0.0847710376891388,0.0525489970065852,-0.1481332038454844,0.0881247841758026,-0.2114432157366464,-0.1659520685592496,-0.0885954591439902,-0.3210230978927987,-0.0098197428953198,-0.0810248300104719,0.0658682525529918,-0.0168533263437874,0.0692504908597131,0.0832609359621566,-0.0043091642193271,-0.070542675752,-0.1076990369677045,-0.0158794525478705,0.2573264835429615,0.0521783007117614,0.0120946526915418,0.163925668803856,0.0401786772505286,-0.0017383159628292,0.0379782154090505,-0.1424108648509164,-0.0161771660588472,0.0551749119847508,-0.1085240426502463,-0.0714768456506951,-0.1019514308144085,-0.0280307065702039,0.007122631961788,-0.2252714759031235,-0.0665432233170193,0.0633437478277816,0.0340919682174634,0.157027786099943,0.1299473870183166,0.1062028036129217,-0.1261346626324692,0.153394062457932,-0.1460919928779338,-0.0861587641416242,-0.0257685640522994,-0.1868525056149966,0.018630884253971,0.2133148606271097,0.0487028574533531,0.2249974387804139,0.0801712388269925,-0.01613766147467,-0.0299810590637597,0.0899724331719221,-0.0993668180480855,-0.0918898779280902,0.0786498524892208,0.0,4499,2.545535,1767.4084229837736,7.477835224994225
1400000US26065006500,0.0811606461218245,-0.2198964364178227,0.134694906659178,-0.0687538334490001,0.0816417332756698,-0.0495133559873203,-0.0561100368584941,-0.167741148319835,0.0176525338997861,-0.1326768021641755,0.075709610471985,-0.1640034120893482,-0.140956309765471,-0.1263438872283037,-0.3119258938961015,-0.0699682209402665,-0.0069246914804365,0.1006079080531763,-0.0246318042165459,0.0341494806659246,0.0580304230559238,-0.0227553964518953,-0.1224838085711754,-0.1186027108671909,-0.0841884213259044,0.2590907101100974,0.0977023983527467,-0.0007338918227093952,0.1269376704632452,0.0195938629734171,0.0148110611138455,-0.0264926424485769,-0.1058065365656475,-0.0678544433337705,0.0405426550339743,-0.0844836442187608,-0.0722269431896667,-0.096263473782331,-0.0046561886097989,0.0737247640442752,-0.192496144281492,-0.0632770694691262,0.042551682616754,-0.0123961671882888,0.1769133365894785,0.0787177552976837,0.0468541929619348,-0.056625377730568,0.1335707711190979,-0.1113270725964579,-0.0263360469974171,-0.0183759284854435,-0.2115222232267602,0.0181990221517768,0.2019548547831634,0.0007764213031522846,0.1684432834950722,0.0642787846825391,0.0076662540088783,-0.0316678674091316,0.0738653187521275,-0.1016392391336215,-0.1857569192960513,0.0968117810826505,0.0,3545,1.812322,1956.0541669747429,7.579195645589803
1400000US26065004700,0.0276675249689534,-0.0673435721244319,0.0496262784040207,-0.0508765459204342,0.0361769934198155,-0.1348008301772983,0.004241561322606,0.0035980133279189,0.0292191053460344,-0.0406439837839075,0.1126862456059024,-0.1941326019988492,-0.0391262671181036,-0.0685649259593351,-0.3215509594751473,-0.0176297066563717,-0.1263370116342344,-0.040940184257443,-0.1301576048644587,0.0082036055185378,0.0671421206807606,-0.038778934227869,-0.087908274407219,-0.0745649528602476,-0.0067558230198525,0.0765092316198565,0.0387066713512689,0.0073254486936582,0.158842727619752,0.045686106703532,-0.0525306933770815,0.1135935490998524,-0.0611027143580738,-0.0470792436049648,-0.0377697780926013,-0.0494089528683235,0.0252105254524118,-0.0960279199850155,0.0155507285633908,-0.0063159281855041,-0.1903848844831348,-0.0211200727413741,0.0705431369431056,-0.0158559461962249,0.0904087550653685,0.1505973453923884,0.1159251075091332,-0.1516605292039402,0.132935553498617,-0.165436151561177,-0.0918883486700167,0.0509399644503819,-0.126727641190169,0.0118492018410652,0.113982427062011,0.1535587434457932,0.1905887272576196,0.0452829648800053,-0.0121417907277401,-0.0659934218714589,-0.0112123446113451,-0.192484543871903,-0.0268075951471973,0.1636673352316441,0.0,2960,7.319935,404.37517546262364,6.004812997467656
1400000US26155030500,0.0588047687012262,-0.2032345171491738,0.1662178414374797,0.0013862571375182,0.0877715768452939,-0.0116822538132392,-0.0435040567828624,-0.1092284854642514,0.0530428046666509,-0.1508139556952555,0.0585039677632673,-0.2235601833865293,-0.1506758329880035,-0.0728492193257853,-0.3327044843812504,-0.0314994287826241,-0.0389770108044469,0.0893360645821175,-0.0071450537907306,0.0881329742883499,0.055530631621816,-0.0217158223938949,-0.0354822030451345,-0.0881005187333416,-0.035554482047483,0.305838218175868,0.0827706880750891,-0.0226108957862686,0.1812758562772374,0.0317571833738234,-0.0146599265442747,-0.0032045497723795,-0.1739866099639911,-0.0357364740535926,0.0475520948544931,-0.0871522466426845,-0.07173539585847,-0.0757602899043772,-0.0236002491537858,0.0272159311596845,-0.2227373573239983,-0.0655059996517407,0.0483065671263974,0.0098726404171268,0.16234212128741,0.1248010741516285,0.0781510189011641,-0.1088815439806375,0.1239319247275403,-0.1224992928623373,-0.0607752833948777,-0.0238283717371747,-0.2002969306621683,0.0304407733195881,0.2456796291897299,0.0020232000392727,0.1900834943213893,0.0768118104975632,-0.0086696451782795,-0.0288553611665356,0.0912905089630725,-0.0867100643858252,-0.1251330645953778,0.0626424347720064,0.0,3191,1.865593,1710.448098808261,7.445095132537166
1400000US26155030100,0.0162160807704214,0.0382153588775825,0.0593569783471814,-0.189954922421509,0.0716856927018183,-0.0465784910698528,0.0598748087184806,0.0187624036115879,0.0286448837486657,-0.1753985901015154,0.0708772889058954,-0.0974635742356851,-0.0251184408388316,0.0464383315790166,-0.2366152303954459,0.027323866744702,-0.1669748514722081,-0.002164854362368,-0.1051944883502092,0.0798516441180452,0.0106780204201327,-0.0519646421693989,0.0796119704713315,-0.0296933530056742,-0.0347556657134624,0.1467863985948203,0.1062197781293864,0.042331990035187,0.0973522141268226,-0.1496040656828477,-0.1375155809368726,-0.0572158665468533,0.0209419204502947,0.002907790458739,-0.0369076501456758,-0.1332850370442096,-0.00015957313960814648,-0.0568887606615926,0.0832803567445628,0.0781037952390537,-0.0454189858369887,0.0722273112175417,0.0984050031200317,-0.1479530371160829,0.0030256013989886,0.0396854687597333,0.1950663544132415,-0.0870067842263538,0.1854244496743586,-0.0624258490191963,0.0372819196177582,0.0353702652767545,-0.1376093204291892,-0.0564937800348473,0.1293581130885958,0.1998779334186476,0.0233214703370787,0.0269454393726075,0.0288502625101732,-0.1381115858471412,-0.1149285190653949,-0.1490651746081842,-0.1111139260904113,0.1137799271639575,0.0,5779,285.723173,20.225870864173835,3.0552207614698963
1400000US26155031302,0.0050458926642066,0.0279108250598301,0.0547453224868531,-0.1134535355245469,0.0681146939963845,-0.0959907678586714,0.0602888090780569,0.0244641606008875,0.0195378008456752,-0.1136578238577194,0.0802767839858656,-0.1629480217781497,-0.0144899481033943,0.0296448136736461,-0.3291608686337293,-0.0026343894895538,-0.1730828247145048,-0.0424525580327696,-0.1470351916971041,0.0679736910373213,0.0306344557070474,-0.0986411961474534,0.0206664745284063,-0.0533131734724495,0.0301421414985084,0.0994351504240888,0.0264806098420466,0.0010340189738545,0.1555766851744515,-0.0376109622888838,-0.1135816014169367,0.0007216757780079729,-0.0166242574028845,-0.0507235062462334,-0.0779940677409092,-0.081226539209131,0.0167865363871419,-0.0998522497968912,0.0454996711862254,0.0241113950599565,-0.0608096616469192,0.0574299065769356,0.0677527653067644,-0.0927163552760217,0.055907673832611,0.0384327213988129,0.1964051206692884,-0.1145497522307904,0.1570020584474149,-0.0983005104163987,-0.0770114390738123,0.0632660246542088,-0.0998408482025007,-0.0448380379088561,0.1048508316158328,0.2247360060996571,0.1142523295945125,0.009577465196597,0.0070717218873143,-0.0828239832462978,-0.0934153154512735,-0.1971445130072248,-0.0822128665402978,0.110891639904041,0.0,4069,138.821411,29.311040499365042,3.411512019063972
1400000US26155030300,0.0195709870942351,0.0228950657378774,0.0674559525616876,-0.1097227739592788,0.0701981008424175,-0.0902551487654464,0.062687445777736,-0.0062754466743762,0.0227879280181853,-0.1327163052137595,0.0732200026307097,-0.143936018177752,-0.0199946295015415,0.0329259194074258,-0.3135332327019476,-0.0156938092666238,-0.1704385103519796,-0.0167815912016122,-0.130045912876136,0.0455148659715583,0.0229845801591252,-0.1008277548909739,0.0203580286586604,-0.0579653011380734,0.00038461916631406,0.1168493026955172,0.0496455972798733,0.0179894088144825,0.1516705124674274,-0.0710321798880449,-0.1019137329507966,-0.0123722236474725,-0.0127954810569412,-0.0533383640275339,-0.0771930220657183,-0.0561543107074655,0.0232637254709017,-0.0863166102554034,0.0486121535074041,0.0565609631835982,-0.0726977922292888,0.0625337628471082,0.0496289088657936,-0.1208624915410215,0.0510405925198896,0.0314129532064721,0.1885618466541773,-0.1017236538285079,0.1680272840934595,-0.0884180668443263,-0.0536259238335,0.0665724702047352,-0.1206673306720161,-0.0521997749595201,0.1278430305107608,0.2053207027866945,0.1042843614153332,0.0108016535917816,0.0107873798764271,-0.1123843201690189,-0.0810072456385863,-0.2060812703750748,-0.0753197033532925,0.1105362418545025,0.011953,5594,83.662251,66.86408664763276,4.217506979288079
1400000US26155031600,0.0071023502409344,-0.0053180435644153,0.0901948006518195,-0.0776605461973714,0.0925913159692967,-0.0696039370497306,0.0534049418470414,-0.017780611539239,0.0270299420592198,-0.1288817209334637,0.0686068958527339,-0.2020094794744128,-0.0672829669788563,0.0033741083126875,-0.3498718858270275,-0.0099261829614661,-0.1432163764592373,-0.0273532021784596,-0.1173834018316215,0.0842231668780852,0.0415165616985057,-0.110933657708252,0.0078596335259298,-0.0806994093221291,0.0262156590983105,0.14344384505969,-0.0012009362325519,-0.04134834451029,0.1865242489062094,-0.006536736490944,-0.0978311327410291,0.0123001428851784,-0.0426813397310423,-0.0481555878199897,-0.0817440347026861,-0.0614185860465298,0.0123805119081545,-0.1262525873866085,0.0050221181073943,0.0423617178485208,-0.0673189079415207,0.0335291584521004,0.0587839385482666,-0.0594442228927042,0.0882570362455014,0.05835051116189,0.1695629379154478,-0.0833145508863663,0.1397998362206756,-0.1124460593087979,-0.0884274859574519,0.0616060674543497,-0.1164789442722762,-0.0336286208970479,0.1153186245900351,0.1737742387670711,0.1495333314083768,0.0229494812925939,0.0057970317837303,-0.0518360947790071,-0.0436053967053687,-0.1964572607484698,-0.0975734866991826,0.0861748403408703,0.056833,3621,17.595273,205.79390839801124,5.3317226857111155
1400000US26037010500,0.0332699614644962,0.0110431756734255,0.0559841944629737,-0.1339380246333222,0.085633729201654,-0.1224237296675238,0.0798205953348983,0.0082566152527816,0.0222146718081092,-0.175014667997536,0.0769603523655259,-0.0788783678733616,-0.0191142780966929,0.0423386495615331,-0.2538213493903673,0.021771138373955,-0.1572228373952832,0.0161894728862451,-0.0957954461713825,0.0252303261654503,0.0297579532590957,-0.0962519502706754,0.0487428534049439,-0.0332530481076036,0.0009448604664592358,0.0938936602650426,0.0942412509238765,0.0587124345236023,0.1196712488872665,-0.15308251730898,-0.1163732113774104,-0.033345173750113,0.0035795797373819,-0.0353290728059514,-0.0303997213413543,-0.0383084309184741,0.0076179175342897,-0.0589795900723396,0.041036221111038,0.0870320794328571,-0.0529896573867375,0.0794330185842611,0.0376672070679896,-0.1667174631779321,0.0146162567315285,-0.0201695564698312,0.2074694789067885,-0.093590701306442,0.1742789510622967,-0.0631023477589254,-0.0007751542896439378,0.0416274634470262,-0.1611716103550007,-0.0554121665367124,0.1454024402961598,0.2354565102589639,0.0579195177316793,0.0165424636490231,0.0121418751841439,-0.1132002500704584,-0.0828044028907166,-0.1776374345206012,-0.0900142467962778,0.1222369875887087,0.0,3767,188.869059,19.94503504144636,3.0419016274196258
1400000US26037010702,0.0241890129481592,0.0095224823824332,0.0566374140173752,-0.1320464401443722,0.0663677374258953,-0.1420321892086858,0.0487000515662318,0.0331548577199995,0.0216840781903547,-0.1532305058329008,0.0970173293668517,-0.0863318494551768,-0.0016347433942677,0.0544577697062967,-0.2614998550959173,0.0102702824490904,-0.1628798621041617,-0.007762561134683,-0.1228603582324292,0.0421083962848337,0.0403906364076403,-0.0886759708040774,0.0378129094775182,-0.0457053749928135,-0.0182866833362051,0.1059028379705633,0.0810482410678843,0.0526873404355825,0.1375546125815246,-0.1278971458343391,-0.1193868871032935,-0.0351320279663371,-0.0209483736982942,-0.0456814102060411,-0.0369608407066151,-0.0379970596536582,0.0183867253924899,-0.0542066257005087,0.057543542211867,0.0477548200609079,-0.0761392483215717,0.0820615258511493,0.0534847757138643,-0.1687293144846478,0.0175689486104857,0.0153299639084762,0.2154264685208446,-0.1016423841357528,0.1636690865139821,-0.0625180705538624,-0.0177295126661571,0.0648756024313151,-0.1479576990403668,-0.0362295703157072,0.1435399042768207,0.2507016095783643,0.0800603349262859,0.026689492192181,0.0120308748033273,-0.1315033980294574,-0.0823442107096955,-0.1892615201538307,-0.0946563361467617,0.1120599083273232,0.0,2419,90.804364,26.639688814956074,3.3192527403323315
1400000US26037010108,0.0349170063359516,-0.0996074295996359,0.1072709237218154,-0.0221402230097931,0.0864830123224613,-0.1134125949872031,0.0046565298779101,-0.0452166912912869,0.0615315779194146,-0.1342905877167026,0.0731616339164918,-0.2134064863163624,-0.1136500269625127,-0.0286066461156866,-0.3388858524007378,0.0057183305981174,-0.105229019797217,-0.0086924910058768,-0.0824281623806081,0.0530223635780649,0.0865303823180181,-0.0869235183672065,-0.0380976320214513,-0.10334199591428,-0.0101709897642221,0.1706307480398327,0.0200527198570286,-0.00020531321059595608,0.1917844319658731,0.0088390433414388,-0.0411311967504,0.0345838519923747,-0.0884340132660792,-0.0352168859880976,-0.0219933957596497,-0.0268534440883914,-0.0011606283679715,-0.092787654373509,-0.0204995003931679,0.0442629199662159,-0.1550648423278195,-0.0086285027629336,0.0514821944348706,-0.031292987809618,0.0933468975167298,0.0893053691551527,0.1260669627912458,-0.114540189674459,0.1134936579706439,-0.146564015345313,-0.0883692501230358,0.0365208238432582,-0.1521900581682298,0.0119474741293711,0.1651580990100654,0.1312944837891111,0.2025403867692451,0.0535059372459857,0.0011047813506807,-0.069959672528458,0.0495279355537846,-0.1936335116817283,-0.0830965029576687,0.0743145134252249,0.0,4520,6.393768,706.938381248741,6.562357057771657
1400000US26037011200,0.0441375488348154,-0.1041586102252137,0.1250941182145349,-0.0885113832777717,0.0665047268235183,-0.0845519527072029,-0.0009882570831208169,-0.1405334388867263,-0.0085306028322112,-0.1211105943124957,0.0664647704934726,-0.194380634818187,-0.0994837491208381,-0.0645886776259501,-0.3538348802329381,-0.0730789856587768,-0.1081686157838627,-0.004347566306426,-0.0996808506372463,0.0329046338031078,0.0411171961720115,-0.0944005692837296,-0.099116877326487,-0.1243175778801456,-0.0656693210750662,0.1739706328554178,0.0614120759688938,-0.0255068465559569,0.1929612701783926,0.043650487826905,-0.020567964460412,-0.0079863136789569,-0.0668852574389885,-0.0796665969021774,-0.0669662672735078,-0.0039007871191046,0.0176745255265981,-0.099518933122667,-0.0088497185068002,0.0668612642080514,-0.1579521797026161,0.0010707705047694,-0.0045077080697993,-0.0474400674367871,0.1451644255391806,0.0805721886613407,0.1215605746251594,-0.0687173356331983,0.1542449036233228,-0.1340704747706346,-0.0889207554854523,0.0485888445710596,-0.14268068328293,-0.0238366872372099,0.1389764565904807,0.0955855754774681,0.1693820970952589,0.0205536009033131,-0.002322602524329,-0.0393206239419603,0.0025769831688058,-0.2049050272735597,-0.1063723658311606,0.1268206679036916,0.0,2076,1.412084,1470.1674971177354,7.2938115802767145
1400000US26045020305,0.022030478168649,-0.0627951353746133,0.0969538931805293,-0.0350168400013749,0.0877315413179451,-0.1108470348639674,0.0343208673773478,-0.0267210099126998,0.0327828673624475,-0.1157934043694008,0.0784048609748975,-0.241532050465713,-0.1078332787808873,-0.0269468404189876,-0.3538430421603112,-0.0031158753092626,-0.1311342709888567,-0.0332687510964987,-0.1057804081104867,0.0572002364845415,0.0728089465104871,-0.1077626212310559,-0.0414936490691411,-0.1034044320895144,0.0365730990818569,0.1316766116512596,-0.0349126066821571,-0.0202888538262083,0.1921740655743881,0.0364395272449089,-0.0499493311948851,0.0402360438878139,-0.04860551581579,-0.0280805361667685,-0.0595317963395795,-0.037064049456428,-0.0137094710085063,-0.127815555338325,-0.035708254344557,0.0296827747359417,-0.1312758688341544,0.0027139340578802,0.0528453334750755,-0.0102379392490725,0.0938183224210085,0.0806097102456398,0.1558490427455265,-0.108989431118641,0.1257650671888562,-0.1486447980929737,-0.1122362378751218,0.0395250234608111,-0.1239867840667875,-0.0073314683160143,0.1320082140770209,0.1568493275966024,0.1969858660137664,0.0402338238255216,-0.0058063405184159,-0.0393638332918657,0.0186710073991485,-0.2107301152036395,-0.0758992974582803,0.0831520019102759,0.0,1331,3.424758,388.64059883939245,5.965224772805876
1400000US26045020101,0.025485033069679,-0.0885540304144879,0.0804697214538073,-0.014563601910805,0.0808309740523407,-0.130940098678495,0.027822794337935,-0.0133969522348052,0.0443209363333602,-0.1104182533586768,0.0894917619545247,-0.2400357873307174,-0.1244487042818543,-0.0558940619950763,-0.349206395141229,0.0077067791001666,-0.1314724731673193,-0.0289622468143267,-0.1063822129438441,0.0527371332901757,0.0901669085731589,-0.0704737933706567,-0.0615283030920547,-0.0983379064110803,0.0463367597733401,0.1285956029155589,-0.0249271759425086,-3.0564647749785e-05,0.1869951153732373,0.0549019017859105,-0.0400575520704768,0.0656150889824035,-0.0736317116521601,-0.0128901674177179,-0.0202723064368114,-0.0599383086423006,-0.0087895688280159,-0.1224031119697635,-0.0348955187542251,0.0066901669482313,-0.1618533133713413,-0.0172134105167793,0.0590574646433138,0.0099873734527029,0.1119014697776384,0.1050867847406873,0.1457956208399675,-0.1466462469965236,0.1261001597273266,-0.1504962348640704,-0.1270792862411756,0.0270892044459224,-0.1341102338707891,0.0094099689939886,0.1391116252167467,0.1559100746285722,0.226715716777832,0.0493050520137233,-0.0131452241888136,-0.029525910651428,0.0379034102975072,-0.193023612849874,-0.0551418213789546,0.0946354167280414,0.0,3243,6.172403,525.4031533585866,6.266067370416012
1400000US26045020700,0.0238819753269913,0.0327401080476198,0.0363995823785004,-0.1220145169441256,0.0799879229158819,-0.1281948925088864,0.0790934049934363,0.032941895725489,0.0106061810865123,-0.1359000069920429,0.098085673600135,-0.1324763711983836,-0.0197765368450082,0.033234375223858,-0.2928545854277294,0.0224886024947981,-0.1841733964538202,-0.0334729954767082,-0.136264696625826,0.061014812839306,0.0491942760135986,-0.0861983703844689,0.021469194911802,-0.0647198227305487,0.0204905120416953,0.0990005101802334,0.0391568362130717,0.0276682334559978,0.1341737569800985,-0.0853418614595818,-0.1174291973349886,-0.0015963384917718,-0.0106790180173713,-0.025865314017876,-0.0563155540616891,-0.0754571228011256,0.013509675466738,-0.0947081043056869,0.0419132616334022,0.037737046260672,-0.0500809054297241,0.0754743493293341,0.0759248804676622,-0.1185003054214732,0.0376643185775092,0.0257797840972228,0.2160326672027847,-0.1179834566570434,0.1590686699681335,-0.0875216782211725,-0.0501925340593213,0.0583850648903527,-0.1176877454977494,-0.0337996300946121,0.1116739997187118,0.2503391981055142,0.1041068993366441,0.0294718840169292,0.0142830949288558,-0.1102506528705168,-0.0769035547939089,-0.1812354511164419,-0.0794253568146838,0.1057271879883249,0.0,4012,186.987369,21.45599470946083,3.111557603463759
1400000US26045020800,0.0092017533425837,0.0261485566602788,0.029484594427214,-0.0929271014182039,0.0747440986500646,-0.1510006644255291,0.0910754434066918,0.0347416123711452,0.0057645243946212,-0.1153158517023375,0.098283783328083,-0.1533657757558005,-0.0291931541533332,0.03077457909694,-0.3180245351858082,0.0253247810905149,-0.1891541224085392,-0.0468965818667143,-0.1459571898485498,0.0545708475942099,0.0543579509846597,-0.0908619454407977,0.0061558126420901,-0.0757551332490313,0.0421539136215766,0.074739976169742,-0.0098477289928498,0.0019847446009386,0.1517713907803916,-0.0438412550401572,-0.1117545784818169,0.0109430213499571,-0.0084548216498678,-0.0443418853919363,-0.0608944660495703,-0.0520089720123603,0.0210990346769726,-0.1231686953283043,0.0130453659273735,0.0166239870778858,-0.0461991601968731,0.0746628421943769,0.0670751740836758,-0.0909045833442718,0.0455803048501696,0.0259922621428274,0.2148766746161802,-0.122057552894333,0.1590071615930084,-0.0981263348868248,-0.091431173794837,0.0685449556441654,-0.0979068992175313,-0.0240404578199243,0.1017629723205587,0.2549926039786778,0.1286968468790169,0.023505173503344,0.0107892920945229,-0.0884722063714046,-0.065237095732672,-0.1899573229006737,-0.0712918728821049,0.0944595314620365,0.005291,5233,189.004687,27.68714407595617,3.3564490808054503
1400000US26065005303,0.0656788042986043,-0.1751478684917907,0.1252553321713147,-0.0140934592319866,0.0836389121094527,-0.0817183917405968,-0.0163622506363093,-0.1165502082616027,0.0452198196831058,-0.1582131302651058,0.0828815312507017,-0.1969614549445787,-0.1646585878806136,-0.0958003085667921,-0.3309289794584859,-0.0044339143068708,-0.0746289017157865,0.0537373119553944,-0.0356314398598843,0.0544388184274406,0.0883716307283081,-0.0290559630465345,-0.0924509458890701,-0.1202190632092582,-0.0425293516488448,0.2205593941062717,0.0631261759601225,-0.0016274450366873,0.1504201912950501,0.0326320801083834,-0.0067697901235569,0.0254618685759389,-0.1196573446939038,-0.0237229720760627,0.0200574086171853,-0.0774826421972836,-0.0428389191468225,-0.1040050594391676,-0.0351744941829616,0.0546173342265466,-0.1726241465482997,-0.0349628609433755,0.0566171350432527,-0.0066447223154566,0.166149608958914,0.1054340175685976,0.0924531388553507,-0.0999051495583205,0.1430857406331979,-0.1457880865322454,-0.0730806090041677,0.0022442191959192,-0.195606817072753,0.0108397919365993,0.1906462531673358,0.0592536733751411,0.2160262474080759,0.0691668004757321,0.0031284039335443,-0.0424268849192266,0.0833745800676818,-0.131497930557416,-0.1152157257316902,0.0835831972815961,0.0,4582,4.026451,1137.9748567659212,7.037883888371152
1400000US26065006402,-0.0044792289175063,0.01767083999293,0.0568894904451396,-0.0862568111003916,0.0614558635395265,-0.1475323775685701,0.0623932116398169,0.0402736655448863,0.0337867023661756,-0.1198945781185473,0.0912795150661771,-0.1228482572402182,0.005042209325835,0.0484924291744536,-0.3136738265219818,0.0004263131133971309,-0.1776472903281782,-0.0315615563542661,-0.1555831542243641,0.0394674289071973,0.0507931820340942,-0.0858672968450686,0.0065510608175671,-0.0500102728957752,0.0151495703133369,0.0843540584497442,0.0206990083400516,0.0306859877389299,0.1480303606741115,-0.0425321976676654,-0.1087995118158581,-0.003896194176593,-0.0292700977359434,-0.0574362580008168,-0.0641431402060784,-0.0592511265566326,0.005698769210871,-0.0929692496632322,0.0440326634228527,-0.0105593992366197,-0.0748162201593946,0.059611667015335,0.0690629402790946,-0.1276299827777642,0.0345586160254729,0.0293589506652666,0.2139633895090481,-0.1419584814860493,0.150094547996022,-0.0978164869715871,-0.0879939789022857,0.0885652749149787,-0.1192304176790144,-0.0316423686512939,0.1262419016318751,0.251792393314026,0.1222865176114318,0.0218236613109746,-0.0010690695784508,-0.1186398388907054,-0.0821806477394703,-0.1929729586544294,-0.0688989544945263,0.1062555272496818,0.010691,3244,93.535642,34.68196647434141,3.57464542038426
1400000US26065002300,0.0706504194801326,-0.2182599719968868,0.1369468950290536,-0.0104833385766912,0.0776895502926396,-0.0616765911195864,-0.0425958546881961,-0.1164307523246079,0.0521952266385426,-0.1463131538638951,0.0871838940990268,-0.1890230133693708,-0.1616186311499767,-0.1116117119084735,-0.3086050233030116,-0.001856168956574,-0.0300766240550698,0.1087386673665979,-0.0074859282372392,0.0600470548080258,0.0712559763448282,0.0211066870042035,-0.0846016511031066,-0.0955882029762766,-0.0369246843560017,0.2814265928343525,0.0793450607870554,0.0058511790786321,0.1387286895649229,0.0170382507354334,0.005555247345811,0.0146131201182471,-0.1577737897806372,-0.0315829540762299,0.0904031099020539,-0.1144688903960887,-0.09370181042208,-0.0806538458510028,-0.0264551059431781,0.0152666466892322,-0.2168325461272784,-0.079203875020935,0.0628410799569426,0.025199192009429,0.1713631870105041,0.1123200071404222,0.0662939936925077,-0.1039340669189961,0.1477131560384922,-0.1200002233122805,-0.0558978566594555,-0.0446379577950681,-0.2103644256296287,0.0371330685859461,0.2328292431437886,0.0059802842165205,0.2107983337814027,0.0799107706914833,-0.0071527292724317,-0.0383190331853392,0.0982157949299039,-0.0558475926257679,-0.1363620530318519,0.0717485500220712,0.0,3379,1.658147,2037.816912493283,7.620124973748963
1400000US26065002902,0.0268033098551273,-0.0822253409523318,0.1123370653368704,-0.0737493174584202,0.0886627364475186,-0.072139573335346,-0.0025382586665242,-0.1014094843833825,0.0401671302738974,-0.145375256333123,0.0610669069088426,-0.1681010501421318,-0.0884763475200471,-0.0373995989356468,-0.3498996962145625,-0.0644087297873339,-0.1136809104467034,0.0128291139650386,-0.0966986828165498,0.0232813076981292,0.0562873294458951,-0.0926215966870674,-0.0598632217476964,-0.0936189060911127,-0.0632820590879792,0.1710065134075127,0.0800959406071694,0.0144610636062618,0.1591226322014734,-0.0070565066091233,-0.0470193500691584,-0.0049334501727723,-0.0394875841779907,-0.0767942179614242,-0.0400014248551674,-0.0369866561908181,0.00027287331391926664,-0.1089084150371234,0.0160821753997606,0.0695588330244273,-0.1312183394224076,-0.0038601873503655,0.0464102485660947,-0.0759430130115984,0.1196296813707239,0.0639507536874918,0.1404875091402674,-0.0878287921126101,0.1412453685985439,-0.1359596918255822,-0.0750476816306941,0.0690239969525067,-0.1521040612505243,-0.045096031957267,0.1687550459108489,0.1292805902202609,0.1604105413630132,0.0349621544030397,0.0107778770623431,-0.0737970023693516,0.0017218796877014,-0.1977699265664246,-0.092235997345917,0.1038850678343982,0.313165,4013,3.193206,1256.7306963597086,7.137064341497505
