cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,poi_trans,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US27137010100,-0.0546262973539029,-0.145670742951449,0.0868314375214533,-0.0707792885526429,0.021584206074125,-0.2205683240007015,-0.109077942357917,0.0995888711761177,0.0352925321018355,0.0131654797831454,0.1559106418063092,-0.0672107947347884,-0.1339999211752007,-0.0721854112986258,-0.3439224579171955,0.1508855678886939,0.0559945260195772,0.0033350883338543,-0.1217310842861897,-0.0211280246436994,0.0743136818474611,-0.0238307212470643,-0.017610949815236,-0.0729830361574867,0.0234689863298714,0.1383187918787389,-0.1076090849178005,-0.0092011374512945,0.2150311580845122,-0.0298229837073264,0.0193793835844109,-0.028654963451454,-0.0014361135496723,-0.0244794951712211,0.0296506353560309,0.0889112089905325,0.0818334247918229,-0.0899152539694712,-0.044776670495955,-0.014005813623936,-0.1473412607008867,-0.0095587030632994,-0.0667003002125591,0.1017299673103876,0.0149727158411492,0.1455706377208916,0.1658031357059452,-0.2179482152238184,0.1577625137403887,-0.1719443433610759,0.0753848545591976,0.0165900763762492,-0.0844497560842306,0.1515593141852928,0.1072542002150487,0.1225744425771161,0.192591333853335,0.0133495768025613,0.0256213611998003,0.0175965730386734,-0.0893163061218986,0.0102280183619433,-0.0596506414896782,0.0019508351479234,0.0,2944,6.988556,421.2601287018377,6.0456215428527615
1400000US27137010200,-0.0504623809861362,-0.067782517938906,0.082823208229142,-0.043906992343708,0.0101369978533476,-0.2324535015882766,-0.0741249106712219,0.200794826888032,0.070502217053629,0.0431507504769109,0.1612053390785926,-0.053170412346254,-0.1165719934284257,-0.0465863216705955,-0.3272411945707617,0.1567002209654145,0.0211070171490676,-0.0288462281941867,-0.1270356821770852,-0.0488114392047546,0.0914212022438224,-0.024132207056629,0.0045521071234254,-0.0619499169082068,0.0957864105763809,0.1019635187542861,-0.1368791136004197,-0.0032952511172026,0.1993959072321423,-0.007334738318142,0.0052430209972587,0.0246650800428823,0.0140631355745798,-0.0012949080059304,-0.0004820890321777913,0.087146035870402,0.1073815780537432,-0.1023014482143371,-0.0568683466375133,-0.0564986855042611,-0.1065517812450942,0.0058941433065533,-0.0792630262762476,0.0991461184435136,-0.0145217612658444,0.1068975596016806,0.1705629919233838,-0.2754713783939829,0.1562359456441933,-0.154489901604843,0.0539185858511676,0.0015219879219086,-0.0568902682928381,0.1294907943610863,0.0627411819069246,0.1813107619102512,0.1879267307277797,-0.0054442004468662,0.0035245476245487,-0.0008176114782494265,-0.1212583778584455,0.0271226271767299,-0.0175248173319676,0.0234845594076519,0.0,1508,48.571867,31.046778580695694,3.4671966660121925
1400000US27137010302,-0.0639141842395696,-0.0980423476616237,0.0688203957836219,-0.0530903076391457,0.013796132564196,-0.2487406081722133,-0.0660266926123426,0.1856048452422562,0.0569278990992891,0.0473199414680193,0.185649854348022,-0.0682507908745952,-0.1041382906419386,-0.0722538181296036,-0.3421632967751927,0.176133164451932,0.0041831401642,-0.0457546792983856,-0.158431480538427,-0.0496650018615439,0.0820506487176975,-0.0194964052974412,-0.0110893317636594,-0.0707470460053452,0.088473109290978,0.1022178219043212,-0.1158617494805332,0.0170775371389125,0.2020422576806625,-0.0071189194240003,-0.0118239235693153,0.0050016155095817,-0.0158858679152931,-0.0038002301320377,0.0238357825082208,0.0890904018955264,0.1173462643610885,-0.1020456209178393,-0.0757864908484464,-0.0867667913735203,-0.0951372824910414,-0.0079946238892819,-0.0703894454623118,0.10970012719513,-0.0140495947580333,0.1315415987980356,0.1832959494293717,-0.2861014493618562,0.1369032116470286,-0.1575948980225271,0.0566154147501115,0.0222037811036621,-0.0671982434439509,0.1333576241533492,0.0646924148321089,0.198868802181371,0.1923958085395174,-0.0266093488634249,0.0174098291619665,0.0051896977002725,-0.1385960978672175,0.0451676757522993,-0.012390979211375,0.0216667868988369,0.0,4142,48.323857,85.71335686222233,4.462607930308522
1400000US27137010500,-0.012257929363901,-0.0692339459681636,0.0924607418407656,-0.0514641566810681,-0.0178814044807529,-0.2081862730279562,-0.0670826444334881,0.2444132643267719,0.0734578780296163,0.0516058430374605,0.1945587147877602,-0.0390924450020157,-0.0982244759296901,-0.0496327164516965,-0.2742256349618877,0.0842472647459241,-0.0156772032333429,-0.0110211189588795,-0.055746138550911,-0.0784095986337805,0.0902956348707576,-0.0416571752249984,0.0202929014273635,-0.0697429435579462,0.1099081385036214,0.1092283200128435,-0.1664325272796147,0.034568946707125,0.2337438756502816,-0.0267024815807253,0.0512914785989485,0.0539237378879819,0.030148597772339,0.0456216201369047,-0.0393667464292051,0.08545449006177,0.1248972106394047,-0.1097914804193873,-0.0303759864046497,-0.038206809633736,-0.1456304117677564,-0.0290806368053641,-0.0905598023391335,0.1612054665771833,-0.0153793029506307,0.0805266419062176,0.1580782719886514,-0.2684549359626137,0.1940044953197885,-0.1624511031721787,0.0529352623146962,-0.0295925955068247,-0.0410535145666465,0.1088025043082416,0.0443532713600392,0.1617776215063477,0.2088993065762543,0.0069562868139357,-0.0160871821942206,-0.0146125861246426,-0.1665900235103786,0.0547919869786659,0.0451419583354905,0.0303484009945968,0.0,3792,178.460042,21.248454037683125,3.1022725247458576
1400000US27137011102,-0.0329172931493675,-0.103313331408099,0.0620356820794029,-0.094001075439713,-0.0111750516878272,-0.2171228741041397,-0.0727692227471849,0.1881120293240529,0.0301854024555769,0.0527178159868706,0.1714799957844558,-0.0760418085029382,-0.07584307884779,-0.0570186584947984,-0.2944154426610765,0.1715185784054197,-0.007511380163369,-0.0498236455602021,-0.1088314993420668,-0.0519199907348775,0.059360457508287,-0.0378095837942647,-0.000327830975874911,-0.0630046536752286,0.0725613159086106,0.0927623253768937,-0.1002069892193158,0.0072852245056036,0.2132789160511778,-0.040719744199648,-0.009614693757355,0.0166178320868735,0.0020014305544149,0.005945189698081,-0.0207871787933396,0.1181966293382563,0.1224601129273609,-0.0883914410762733,-0.0717347538401194,-0.0654930941053353,-0.108233659294126,-0.0067924473412708,-0.0883671535681067,0.1213312859168494,-0.0270937789311669,0.1195056938054703,0.1540192765753149,-0.2497405532786046,0.1299667372608323,-0.1630687763125189,0.0762371124556451,-0.0121311264069145,-0.0466134260739117,0.132119738867566,0.04255071256544,0.1831951880402783,0.153996968376865,-0.0226575583034493,0.0060701857214795,0.0037885494956607,-0.1586893599846779,0.0396598902589166,0.0079327973042298,0.0422197069048867,0.0,5589,237.353426,23.54716379783791,3.200596319983727
1400000US27137012700,0.0159430709699999,-0.1067653506683128,0.0791767901763321,-0.1182882485223493,-0.0372261835685613,-0.2031976199390089,-0.0847372564529582,0.2107856373360027,0.0325172573229568,0.0506732716269973,0.1830928904857976,-0.0654508248253434,-0.0539757841374723,-0.0580886177548123,-0.2420153708719105,0.1056948124045858,-0.0309163973388301,-0.0279471706665041,-0.0450058829501586,-0.0721073833441329,0.0619202648418869,-0.0701904616144042,0.0036226200499711,-0.0781571254465847,0.069996592812317,0.1006597854150075,-0.1250623017596906,0.0289140995796197,0.2180798013300633,-0.0454929600754486,0.0370128154057564,0.0250766382087606,0.0393024868435452,0.0349120550072727,-0.0527107084034842,0.1299618361549812,0.1258126411004314,-0.0785850485729501,-0.0415268094636774,-0.0269110406992163,-0.1438083910257595,-0.0166718515845571,-0.1036871513261915,0.1572961056171677,-0.0278794374443521,0.1009712617382825,0.1481667726662178,-0.2285083441743045,0.1585352811679406,-0.1704648208257914,0.0838088155621146,-0.0404908963752737,-0.0351189624661512,0.118117622469654,0.0383989390071206,0.1833185071938292,0.1687118111097263,-0.004209130236613,-0.0173812489417272,-0.0140757064971594,-0.1625780516363212,0.0532404739390958,0.0308571484698964,0.0462422402787969,0.0,2559,259.518413,9.860572012668712,2.38513898463515
1400000US27137013100,0.0309679751809808,-0.2661409606252251,0.1605851046444436,-0.1569339146239504,0.0087663112241143,-0.1641329341165746,-0.1799497206202404,-0.0645113591766095,-0.0546104709174295,-0.0046604232032211,0.1178581396558467,-0.0761644617209992,-0.0691184531096908,-0.1189266948647885,-0.3054819493409726,0.0256695490330545,0.149967017327774,0.1332989989952806,-0.0207597014641917,0.0192082329184245,0.0253136398328789,-0.0409743337457989,-0.0196838709944837,-0.0751873688612701,-0.0933197895308682,0.219911800639599,-0.0664413291843552,-0.0151418466531875,0.2214913231964304,-0.0524504894766563,0.0936058365564869,-0.1115806861549373,0.0572814515098175,-0.0566753428632606,0.0442209060625765,0.075242558035608,-0.0135641486140078,0.0060410708450707,-0.0109078013039963,0.0558040293647762,-0.236484352691418,-0.0635387443225617,-0.0922466308314225,0.1184969718776778,0.0587751605098842,0.1389293416012787,0.0829663017033952,-0.0919204113253679,0.1747944010833891,-0.166883307779051,0.138553211492003,-0.0048515984029105,-0.1120152387800797,0.1616858713911991,0.1507566277532387,-0.0233160814939532,0.1421272750833181,0.0067631372093497,0.0265813753068836,0.0051750325925451,-0.0565066610418124,0.0052933295279604,-0.1420252911379297,0.0024144139354716,0.0,2408,1.329934,1810.6161659150005,7.501974635198769
1400000US27137014100,0.0372562531777057,-0.1116904019685821,0.0753656563261375,-0.1213931662704964,-0.0512378031857236,-0.1778475440346982,-0.0673666932553119,0.2050321013807809,0.0377264870947166,0.0641560155347506,0.1804239192065584,-0.0418341518420461,-0.0376157484197573,-0.0776147753526354,-0.2187295397582345,0.0502811833934921,-0.0286119770651648,-0.0141902678414881,-0.0087728339218986,-0.0910119132287709,0.0701307353462652,-0.0716441448103934,0.0120297530801206,-0.0921345964679773,0.0691747953790189,0.1178447930557876,-0.1437747874234576,0.0688577303891142,0.2207365014745441,-0.0563964420439756,0.07264710232083,0.044112605042177,0.062528349062018,0.034134420896712,-0.055188387591894,0.0929577822749768,0.1382513298389158,-0.0722568990871412,-0.0260297845385503,-0.0146783540885759,-0.1660634105450635,-0.0407808421255694,-0.1163895642311875,0.1670795635137799,-0.0085710997321337,0.1077218904942176,0.1149625287348932,-0.2265524298837622,0.1633642438851971,-0.1453927141442775,0.0818295412775035,-0.0536814838517612,-0.037331664591327,0.0922120644802165,0.0473931452170336,0.1766999159777797,0.1780594715232221,0.0021641619772134,-0.0346610371093654,-0.0243032429672236,-0.1710934790672006,0.0777519133088644,0.0653922301622058,0.0668498968626332,0.0,1454,274.387922,5.299067063163225,1.8404015372196028
1400000US27137015100,0.0416779054121868,-0.1121294142763788,0.0901567194548628,-0.1337408587064383,-0.0461759662244615,-0.1956980671337381,-0.0799317341165051,0.2170752191942035,0.0266237084918283,0.0523598391459691,0.1908086672875634,-0.059714603257154,-0.0445280766996262,-0.0535206528268021,-0.2168106063346973,0.0926030480599186,-0.0474558056061247,-0.0360049844015142,-0.0275660116688416,-0.0779567789678427,0.0688952512078436,-0.0864155528179234,0.0116215306711945,-0.0841967682630251,0.073427778507622,0.1113867476914312,-0.1239892788308704,0.0373476891502973,0.2186044990589282,-0.0429495447997276,0.0370512352655336,0.0348642332197478,0.0431514488334953,0.0367468487307426,-0.0548811702441038,0.1315975670218497,0.1358515731239977,-0.0754103985053452,-0.0435283409670228,-0.0396184442343432,-0.1524723074465241,-0.0275951566278864,-0.1081347613017884,0.1674769655780082,-0.0321738611877921,0.0840890183706251,0.1426992794535233,-0.2306721737953986,0.1639836831872962,-0.167621470920916,0.0849260166238431,-0.0563448227053031,-0.0264888787417107,0.1181471855766496,0.0344779062047879,0.1936576464199515,0.161996708817151,-0.008605656396923,-0.0218010533483266,-0.0161496254205673,-0.1656083662400527,0.0635522083076276,0.0348916878632412,0.0636435649565199,0.0,2823,1075.597929,2.6245866823345287,1.2877402631396788
1400000US27017070600,-0.000958295212152856,-0.0969814036846428,0.066596493160828,-0.1380962078183497,-0.0298800523603827,-0.2119820373070524,-0.0493943372187648,0.1585416582118116,-0.0183471844057152,0.0646126114796625,0.1644033171683165,-0.0993280177963255,-0.0372672301370111,-0.0479230097500296,-0.2835671368359859,0.1539559072116885,-0.0491750281066615,-0.0316687614251124,-0.112608016903547,-0.0384104483958677,0.0315261739059395,-0.0495070263900147,-0.0173164745662114,-0.0475525155356382,0.0904950495477129,0.0994144851643456,-0.0870407913246786,-0.011656096445272,0.203661873926101,-0.0282826598998697,-0.0356328649778479,0.0334561714902899,-0.0128187199786619,-0.003030896700561,-0.0310854648068042,0.1161254199410587,0.1103042469301332,-0.0715481826620258,-0.0707556977159943,-0.1011620685665494,-0.0878072824695374,-0.00020414604601024192,-0.1040865668338678,0.1064884458182234,-0.0224974750973963,0.0812918559519242,0.1753156088077964,-0.2613706697795939,0.1477814337496633,-0.1608004916006008,0.0614479908210388,-0.0279422541270118,-0.0173871491170492,0.1341146560868643,0.0185353600043585,0.2006582989846302,0.1280349757007706,-0.0408440458672702,0.0083466128178872,0.0209309455311327,-0.1724154097961149,0.035284874098021,-0.0117639744890967,0.0676701985886222,0.0,3197,985.105496,3.2453376952837547,1.445821367902867
1400000US27075370102,0.0415051861929248,-0.1050537466571043,0.0858702295611682,-0.0933923416667332,-0.0590779882831437,-0.1781638573131156,-0.0400843252527112,0.2205505770891855,0.0491961965411798,0.0544364061164532,0.2028319594485214,-0.0365135069888058,-0.0492789275708352,-0.0775885578573958,-0.2175139274062872,0.0285591235955031,-0.050232291937394,-0.0146604661533782,-0.0029587802511244,-0.1017702312910693,0.0862851660906267,-0.0694705597245819,0.0176368985187205,-0.0933327132213447,0.0972680035370549,0.1141709383039681,-0.159537586083231,0.0836582225182591,0.2182787128617574,-0.0465595212035353,0.078913504178001,0.0705412699449683,0.0515322087306347,0.0498747381438835,-0.059028587911693,0.0676382020564849,0.1440463868005634,-0.0942995138496429,-0.0263273431675787,-0.0381248582497012,-0.1708132452951502,-0.0474561112682035,-0.1106117395540696,0.1811178430543922,-0.0106077017058479,0.0793271626252331,0.1186556478279604,-0.26016036878879,0.1920756652828086,-0.1430848398753043,0.0560079662482382,-0.0680204147476696,-0.0447076954166263,0.0803062276250983,0.0489996305733276,0.1853119631910037,0.2039384108289844,-0.0036431855484221,-0.0419240897574329,-0.0233382223016076,-0.1722315759706444,0.0877114766138017,0.0853008806822692,0.0721244325975106,0.0,2846,773.415413,3.679781850946899,1.5432514957975991
1400000US27075370300,0.0026532626607801,-0.0575528754953435,0.0993433873672383,-0.0430543217353812,-0.0131993081286737,-0.2181819237242524,-0.0878325990418383,0.23608485637611,0.1121819153058052,0.0422555678600881,0.1411604860819334,0.013664027777935,-0.1235201301454456,-0.0542069175250407,-0.2647097395674481,0.1092596618403448,0.0190506798539293,-0.0146715373338678,-0.0852893134067559,-0.0648878094786884,0.1197242298212012,-0.0124203345357369,0.0134009511232533,-0.0526273487058119,0.0773750841460604,0.1205205953015257,-0.1632280165048477,0.0465032069106261,0.2159374620948284,-0.0364968812298658,0.0483615754375353,0.0807638492779544,0.0510064516075712,0.0287973347942356,-0.0350195705987997,0.0550461569828443,0.1460565482275176,-0.0828441535569004,-0.0452626498932549,-0.0209172729850544,-0.1422657468839286,-0.0032496334244949,-0.1036305423868117,0.1318066447209044,-0.0003726252025344031,0.1060123343117283,0.1476363858479903,-0.2771077088705888,0.1625610552266542,-0.1578816546396311,0.067705946484048,-0.0260609592565041,-0.0353176065724682,0.0903594858839626,0.0367949715065468,0.1552348181462281,0.2122638235198004,-0.005042827755643,-0.0103730379951041,-0.0368812803476829,-0.1325627264656022,0.0543099590759959,0.0298759875074133,0.0460986704372966,0.0,2077,136.621228,15.202615511551397,2.785172680536808
1400000US55031020800,-0.0190607224992793,-0.1687539292603506,0.082347941569198,-0.1688731832490514,-0.0133001844488901,-0.1598436665564815,-0.1153641849120828,0.0391735912165967,-0.0610182316983088,0.0236891124391387,0.1168517241173257,-0.1042377796312102,-0.0801239630021083,-0.051699578218861,-0.3082331540330671,0.157817970104073,0.0192648700806642,0.0228340387000658,-0.0992029185451944,0.0304900473803804,-0.004004869886707,-0.0434259604147816,-0.0615100052765077,-0.0299808881545143,0.0005080512675446385,0.172717150053745,-0.0294346329474317,-0.0861404882636438,0.2130247907473753,-0.0644864810915772,-0.0410138617562934,-0.0163509057200457,-0.0366949762024567,-0.026700470948984,-0.0521162923522569,0.1353931008534895,0.0899117929752705,-0.0531875932268173,-0.0663642655311026,-0.0256653683988487,-0.1052688105697111,0.0140202246493396,-0.1009219389068159,0.1021747693465136,0.012425154164585,0.1046310093529194,0.1742946412702985,-0.1851727462623072,0.1672954657802413,-0.197377438648633,0.0510601650173877,-0.0216396213658628,-0.0022951546627552,0.1650759698753038,0.0364409499106266,0.0937718554687185,0.1210451615836403,-0.0097939763635571,0.0558876912324164,0.0154955306686388,-0.1078654349366523,-0.0082650846024233,-0.0692317668122343,0.0579204773723505,0.0,3340,24.051309,138.86978043481957,4.94071185000961
1400000US55031030101,-0.0117408527206143,-0.0789979166250097,0.0851114396993225,-0.0624122286677657,-0.0177526161579238,-0.2035463177790081,-0.0547610782190426,0.1927180623977431,0.0301557470399052,0.0505688374528917,0.1303972230276517,-0.0570638397774268,-0.0945009526998926,-0.0106942135683501,-0.2880944064345035,0.1487591787868738,-0.0193468696601367,-0.0066094029891958,-0.0807180451369282,-0.0426815098051657,0.0658531628297695,-0.0488005246857086,-0.0018450310344007,-0.0407772003857762,0.0928529271278948,0.1009586242676455,-0.1379904876548517,-0.0280047256305091,0.2162293440419518,-0.0457589281981008,0.0039204091109457,0.0654117016887783,0.027867409985653,0.0075888708887243,-0.0473091860490437,0.0867391020758021,0.1000436984294975,-0.0927115962273907,-0.0575067107749184,-0.04581398775928,-0.1164883342955156,0.0149856848963588,-0.0937895107028561,0.1205710145924885,-0.0136551620684937,0.0591048752396908,0.1700838529894269,-0.2512900946691831,0.1919824602505358,-0.1707090715942233,0.041726100313288,-0.036424120042205,-0.0297534879624135,0.1482282143790461,0.0337295612040101,0.1898905709332133,0.1681877329395914,-0.0113889910747446,0.0063195372726799,-0.0092136362108017,-0.1441002462409198,0.0120324122679751,0.0118788817070368,0.0716872217992716,0.0,4015,461.872877,8.69286810275287,2.2713903679437184
1400000US27137000200,-0.0240346321613723,-0.0858422371596705,0.1016310262051873,-0.0496391927307041,0.0082099718489637,-0.2116321414063077,-0.100630534087515,0.2208646954944965,0.0830537488348107,0.0381040488942432,0.157988091893543,-0.0446594478877655,-0.1293797448677338,-0.0492366659122071,-0.297576483495289,0.1164566927975215,0.0185506535622263,0.0140667865229237,-0.0798283500131713,-0.0371639461933967,0.0934651613119725,-0.0162532385944731,0.0064736051996401,-0.0437272240019623,0.0889694674663442,0.1234429313364985,-0.1501187049830464,0.004066461915272,0.2260850080066119,-0.0317201709625645,0.0294459074866319,0.0437868155091738,0.0061742738316451,0.0311560699610217,-0.002027048185237,0.0904794910185201,0.1009364685690418,-0.1165261387732424,-0.0322622921427786,-0.0138815213942729,-0.1553852713032557,-0.0120081743622564,-0.0612271340757803,0.1290451064634342,-0.0155948586679753,0.1050044744377192,0.1764037519520438,-0.2531940525651336,0.1743351435808241,-0.1905601182878426,0.0583465102969709,-0.0106789843490271,-0.0360854852972434,0.1235535722234622,0.0585915594343069,0.1307374961753734,0.2031800122895993,0.0330328578432789,-0.0154968955543734,0.0058843221038673,-0.1156076973113619,0.0197663559877551,-0.0214750676716186,0.0093798304603536,0.0,4448,27.904712,159.39960247573958,5.077668217098543
1400000US27137001300,0.0052437756036974,-0.3130725899509552,0.1039137101743239,-0.0584690521336939,0.0456233926660682,-0.1470679319409631,-0.1858290806387974,0.0257183430370913,-0.0646995926424727,0.0119559776447354,0.0993450035376399,-0.0905979009742484,-0.1209834899802551,-0.1274640357726738,-0.3017253107273405,0.0259535648716135,0.1145710697509323,0.1242009103979675,-0.0267012492137417,0.0600619100977537,0.0200722390376768,-0.0427605269147322,-0.0719999117197619,-0.0820192250067667,-0.005179805881893,0.2684776290920677,-0.0038174863537706,0.0034046326192519,0.1656662547691532,-0.0530404157881379,-0.0068808366159444,-0.019349565146423,-0.1083566230979345,-0.0027978676484785,0.0682438778338462,0.0384064187414875,0.0459703227481645,-0.1002587024354075,0.0049842023265311,0.1482601543247036,-0.2077318313669587,-0.056908122420281,-0.0116223891872412,0.1175309956889018,0.0679685689568031,0.1677637818183529,0.111372995946165,-0.1634367473760428,0.146087372062572,-0.222597671863183,0.091756653396001,-0.0093482629864587,-0.0495314502351817,0.1368662529983864,0.1507528506731846,-0.0386796234110076,0.21594403285091,0.0973269712173194,-0.0292096597554121,0.0101599878545689,0.0150699519014398,0.0335192818953603,-0.1372554409327749,-0.0021019448328604,0.0,1792,0.49245,3638.948116560057,8.199724706836909
1400000US27137003600,-0.0395814099730854,-0.1104069601594035,0.0683741071146289,-0.0618842750314369,0.02141916261793,-0.2047009584005521,-0.1279269787921213,0.1572658374103116,0.0581569330249093,0.0343726502632071,0.0997195844806627,-0.0305770340429447,-0.1434113219622667,-0.0526110853091804,-0.316436140832807,0.188387513419798,0.0571705314395222,-0.0094134586970215,-0.1318984465149921,0.0334534716302676,0.071408329229049,0.0084604530623267,-0.0286850379687702,-0.0221923715361283,0.032732384225084,0.1102223775326162,-0.0992460592823115,-0.0487136208109358,0.191140802690179,-0.0613637967784145,-0.0185817635617965,0.0282702416818383,-0.0062927258586977,-0.0207266757576655,0.0097380889685203,0.124519160144084,0.0819026122038637,-0.1371923980926193,-0.0576175460977016,-0.0112450324372748,-0.147965307117985,0.0354699236917291,-0.0510898961390502,0.0713830661251224,-0.0128002251102779,0.164970762803771,0.2017147306885729,-0.2313930157654938,0.0959512770646335,-0.2046296415106818,0.0705203302083146,-0.0067658519743529,-0.0397326044205711,0.1563377910969638,0.0599107636335719,0.1068800100125738,0.1551921853729181,0.0377105893983343,0.0146841890645307,0.0003530945691678937,-0.0669699515191575,-0.0209767285761024,-0.0818233044527986,0.0134261115885581,0.0,1623,5.919868,274.16151846629015,5.617358265127432
1400000US27137010601,0.0168533780998301,-0.0951549570654328,0.08265471626204,-0.085918440118649,-0.039826402572558,-0.1982237639385395,-0.0577654149456205,0.2212810759454518,0.0440984170310938,0.0562573826445018,0.1757354752765692,-0.0395450298009578,-0.0618661087538106,-0.0633018370902843,-0.2390485907598671,0.0875751092184442,-0.0284237262752654,-0.0361668833045492,-0.0320223514913929,-0.0914928352256626,0.0805523072886524,-0.060593436496091,0.0151954218000888,-0.0919428933502983,0.0772707877175743,0.1035778645478087,-0.1401260519374429,0.0535670603869979,0.2255718366519995,-0.0519557644529032,0.0509547022767043,0.0621002049790555,0.0355116870051647,0.0374729338267258,-0.0607096154974172,0.1029065706882696,0.1514311350490056,-0.0818281632718343,-0.0541068662384506,-0.0412556359912008,-0.1445739471214932,-0.0244751149484775,-0.1146481830204905,0.1687410542546908,-0.0120246154632192,0.1014063862197567,0.119976153097652,-0.2517629404861958,0.1601560662478041,-0.1564004491827647,0.0719509355619629,-0.0446356821632356,-0.0463978642579757,0.096909633270002,0.0382328912260253,0.1787453567937235,0.1876715824405119,-0.0096118740667973,-0.0177271857712969,-0.0273388264864802,-0.1731440962250994,0.0762276696094436,0.0776183760671574,0.0601834181505919,0.0,3089,511.709965,6.036622718496404,1.9511283275775997
1400000US27137015402,0.0242994792804878,-0.1168105027479212,0.0494484104503649,-0.1117237876226378,-0.0349449412622831,-0.1586905585822856,-0.0601457911492719,0.2205491542473097,0.0486456861020037,0.0502811465557701,0.1475618673430001,-0.0465393451103382,-0.0487046111679471,-0.0646507428669275,-0.2014333542096687,0.1076933686946016,-0.0222502760675792,-0.043853096909851,0.0050309069302785,-0.0670124663123688,0.0700370069565368,-0.0472366747004702,0.0168010802941064,-0.0848922180120233,0.0395678290457211,0.0858913768400706,-0.1054258112502923,0.0278562827609992,0.2136479598720667,-0.1020156355181601,0.0330411907506534,0.0878679750641003,0.0551253672801419,0.0299431936903048,-0.0801904026469721,0.1075091391097123,0.1304803581937702,-0.0813190209027929,-0.05147840415809,0.0103915021224757,-0.1642756052250982,-0.0269724788316185,-0.092390683918393,0.1574829420570087,-0.0371660258798104,0.1273863709267136,0.0779531388522723,-0.1768909813284789,0.107481119383323,-0.173197529798137,0.1066488471793723,-0.0512273776490666,-0.0634341536680664,0.0965723852347413,0.0304557649211264,0.1530113547515581,0.1575327895229739,0.0096083598119499,-0.0200709003717788,-0.0157293107802485,-0.1610907688518641,0.0442302068217067,0.0560424784902291,0.1005634299460761,0.0,1367,194.707537,7.020786257493463,2.0820364541670493
1400000US27137015501,0.0396938385432756,-0.0973202430057682,0.0800689564073612,-0.1164045590283716,-0.041502330253372,-0.1895960092892755,-0.0701655057618446,0.2275655322730715,0.0517124242682049,0.0449943661630305,0.1772710560213539,-0.0464194697624993,-0.0549154624280888,-0.065631564748533,-0.2109985711495151,0.0958188841618214,-0.0358092707417744,-0.049724711664485,-0.015768943187385,-0.0832963390734469,0.082182643396092,-0.0659153989032986,0.0096484219928557,-0.0885490260479111,0.0644280283275501,0.1059303133448111,-0.1286334733952185,0.0410569909734473,0.2137001876715036,-0.0576306287171725,0.0443107892460879,0.0561962953511293,0.0568665728278375,0.0385920909611421,-0.062974927370774,0.1204950119078383,0.1409333633843754,-0.0793315593516514,-0.0503213904667701,-0.0147581901879763,-0.1606545199865898,-0.022869834088053,-0.1063054089658243,0.1630239931731439,-0.0336763877562807,0.0993138730189883,0.1224324979679599,-0.2218843711031586,0.1504004292676341,-0.169226632940948,0.0908373191446604,-0.0528323053325695,-0.0471777168568875,0.0969975265263691,0.0300931559325816,0.1855715987595939,0.1775873925768069,-0.0004558729235610384,-0.0343579554745924,-0.0156224588205905,-0.1603757147635713,0.0682073756047437,0.0471969824605525,0.0752411311679551,0.0,1107,1103.066906,1.0035655987670433,0.6949283926429249
1400000US27017070200,0.0047266595491757,-0.1873274135051724,0.0978291892579429,-0.1288976893606288,-0.0163564574337956,-0.161906512533211,-0.131741661233922,0.0681167449589761,-0.0380385771839921,-0.0203512120784579,0.1509831217573241,-0.0736918347449177,-0.1058115395878411,-0.0516492633918262,-0.2733628115181942,0.0719870081950372,0.0477124644068368,0.0437658704153514,-0.0014347865861931,-0.0051801846937122,0.0366658746614638,-0.0902613177535247,0.0117103034324238,-0.0933570825355272,0.0052808741043858,0.1588526633165723,-0.0928009318289183,-0.0368688997751666,0.235743604472892,-0.0604620571434039,0.0587847454121848,-0.0290645394322541,0.0153789057268605,0.0253048973424443,-0.0669327945921069,0.1391008132365851,0.0789639904134629,-0.0445753476222522,-0.0221395629392396,0.0521471870974217,-0.2014515631028283,-0.011660209086835,-0.0936811557350225,0.1567496838540971,0.0080649492895679,0.1112056012203032,0.1217519083334561,-0.1612028753470971,0.2057890408859247,-0.1991450185321443,0.0870654838423716,-0.0511661320992112,-0.0556718339613479,0.1530832270637036,0.1151900050049809,0.0810229674063483,0.1463080546242831,0.0435899102765979,0.0013437787478058,0.0173128295672286,-0.0871678531837306,0.0024087173061722,-0.0210221328241268,0.0181469383669346,0.0,4133,10.082553,409.91602027780067,6.018388863393641
