cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,ndvi_mean,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US13199970600,-0.0463924578264058,-0.020414133999164,-0.0943594477413436,0.1563580301933518,-0.0014330890870677,-0.1101470288546122,0.0398116051874514,0.0785089496054024,0.1185187267263741,-0.0521145369247989,-0.0675788387966941,-0.0315925539517776,-0.2129473924556712,0.0148135778412777,-0.0549780638405841,0.0416115634628746,-0.1204879135990853,-0.021851866174052,-0.084412466694959,-0.0388877598259931,-0.0326040543182488,0.0539533617301382,-0.0344394776423594,0.0825937452610533,0.0139558444537189,0.148612969605739,-0.2101334858842949,-0.0816121725706662,0.0121923596652099,0.1752340975560919,-0.0070232436123482,0.0303519971573607,-0.0096148458570209,-0.0801154430258954,-0.1186428775795878,-0.1058689132988677,-0.2024256066465439,-0.1463649051925197,0.1029222883969341,-0.0650924326964171,-0.0726451589213252,0.068933106451188,0.1876374595833999,-0.0315341482481212,0.0639373524812506,0.0707064522538945,-0.0199097344264499,-0.1382685127988178,0.1782565537195105,-0.135135405220483,-0.1783947858873504,0.0226598939912695,-0.0501650355639426,0.1578892945199687,0.1033110781918407,0.105957060638393,-0.0656600775347324,0.1520316316239548,0.0562138730309358,-0.1326832950316338,-0.0487459657319445,-0.1459839041189464,0.0199382653700392,0.0404445617879637,0.7740806319972354,3732,229.304464,16.275304609857052,2.849278002485658
1400000US13217100504,-0.0845896450565814,-0.2018302009052451,-0.0130961608460503,0.2092806742993236,0.0327821541888201,-0.0833823149716432,-0.0416776454759589,-0.070493778423224,0.0683414802393064,-0.1343946572204497,-0.0233280600841078,-0.0926181060559216,-0.2764653715402159,-0.0363352038183531,-0.0850042646160089,0.0357376112818773,-0.0688216605584771,0.1075015254693999,-0.0368200960608654,0.042893798552909,0.0031887701269049,0.0435071538548275,-0.0083594182917278,0.0582919438203453,-0.0618815178709131,0.218995919757229,-0.0951032299970036,-0.1008257348927479,0.0394198903913736,0.0974949651691907,-0.0313551417977569,-0.0162566349115545,-0.0636265126569056,-0.0240888020603398,-0.0967279000530014,-0.1199419260368312,-0.1976790429224884,-0.1487769031744055,0.0163850295258012,0.0251850552652994,-0.0980533453229451,-0.0028403063213632,0.1460352313535985,0.0285749890807481,0.0599201124115046,0.1257869557897134,-0.056608237434338,-0.0528053839316096,0.1658219025730707,-0.1688169882426768,-0.1333201426786756,0.1001506396710686,-0.1446505599980065,0.1777007374651781,0.1876950818362076,-0.0485266776259439,-0.0346662675440322,0.1727721314975102,0.0818487703215959,-0.1486000866981934,0.01926643701356,-0.123463690392938,-0.0219603160263312,-0.0056030091649146,0.6009002936507745,6163,3.194848,1929.0432596480334,7.56529769597314
1400000US13217100801,-0.0810502686234523,-0.0480127743786108,-0.0885751108397451,0.1623968071305638,0.023324222437219,-0.1264643050143712,0.0164512428425335,0.0836427080784989,0.1220077385086615,-0.0698022578235975,-0.0498477273395345,-0.0567473593674356,-0.2120858521123789,0.0027660040449613,-0.0596758190052499,0.0508634367631059,-0.1252350112283585,0.0264067006673693,-0.0921612627334337,-0.0150076069971286,0.002857579206092,0.0504881982820783,-0.0117184280294204,0.1073657512929882,0.0223050107963466,0.1250938080488312,-0.1880901636478938,-0.1000098140586687,0.0176270003702562,0.1447588773172783,-0.0423321104102,0.0452369630391422,-0.0148451659507323,-0.0702903978082566,-0.09390584420666,-0.1132039996338434,-0.2126625422759483,-0.1635560511430069,0.0720221889957451,-0.0660723890835804,-0.0586879894086755,0.0492063639455032,0.1823867010878496,-0.0363980448393891,0.0431343547122883,0.0783661867805456,-0.0172620982690956,-0.1324791367228765,0.1598029561533444,-0.1325328010496003,-0.1808139876923153,0.0846201424096076,-0.0769304838012629,0.1607842652984524,0.1129848319868494,0.1090739671120029,-0.0612218739762468,0.1876079253491006,0.0442601464733276,-0.1112518370739443,-0.0407088005411901,-0.1470231234282568,-0.0084673672690396,0.0369211380439697,0.7489506345707794,5471,71.164655,76.8780513303971,4.35514415875281
1400000US13217100102,-0.0866115192420432,-0.0513324245754882,-0.085350109724837,0.1558850466780863,0.0356982088074592,-0.1216121687181696,0.0182094961679205,0.073857768659106,0.1200056959383405,-0.0727314827476942,-0.0242650366674066,-0.0692955520446376,-0.2217543478135966,0.0058869615338711,-0.0696025148353361,0.0539865798792008,-0.1158789731917941,0.0361563533517971,-0.1013260612640598,-0.0043475799765498,0.0122223269384144,0.0504232737057354,-0.0341640070697455,0.1020982670884353,0.0276869234969268,0.1313592077610686,-0.1824493054007901,-0.1072614504730944,0.015581178740435,0.135168649146607,-0.0489443628933176,0.0381209155066312,-0.0358228557986036,-0.060551285625659,-0.077784241114843,-0.1302772289674413,-0.2320391486592793,-0.1722416082065511,0.0580630438105053,-0.073056561514486,-0.0738183942443974,0.0379839927076091,0.1825852327925847,-0.0271897695425778,0.0310893076614849,0.0859898666660804,0.002364878925507,-0.1118037577128574,0.1696086841484339,-0.1374255109697826,-0.185998300723488,0.0735658540240384,-0.0764693232187573,0.1683636711263923,0.1288772093940905,0.102122381894249,-0.0533809397660746,0.1853010561180783,0.0351893416675171,-0.097524750960806,-0.0345467205067315,-0.1661084794262787,-0.0216562825385487,0.02252901438102,0.7617287595278336,5410,52.767514,102.52520139569205,4.639815074811937
1400000US13217100301,-0.0809002245487007,-0.1502826054228574,-0.0418043207016352,0.1793449068382052,0.0154089824858417,-0.1399287956254473,-0.0127528827647064,-0.0277042327150092,0.0327816357668795,-0.094353176775999,-0.0058233616473103,-0.0772431252730869,-0.2404682199316955,-0.0375152403695716,-0.1049892577683052,0.0197355144298758,-0.1016584510560086,0.056820816600523,-0.0808442624697472,0.0047885637090885,0.0037672324235037,0.0458434318061124,-0.0574495460326073,0.0428218219118372,-0.0290049753172195,0.1606375022140114,-0.1056050153127054,-0.0748907690500281,0.0021254234160269,0.1202021978190411,-0.0124083500909988,-0.021018718886693,-0.0386904177269393,-0.0481303278499692,-0.1078508486645313,-0.1225143755514502,-0.190176293321333,-0.1492131917485359,0.0282116988522522,-0.0294664040476916,-0.0888591808209638,0.0182535257376946,0.1363975349108924,0.0048480910221694,0.0690967173449581,0.1083197894667465,-0.0160215120855085,-0.0764673817362504,0.1887225644071483,-0.1411733694769167,-0.1584732203563632,0.0898687585824561,-0.1188819206860162,0.149973414578764,0.1596743502145174,0.0157585243323736,-0.0351758112774,0.161254794026451,0.0647159849676966,-0.1280103251184838,-0.0052488148889537,-0.1511021245568623,-0.0254579252961873,0.0283494727716416,0.6461356456174724,5744,22.56209,254.58634372968106,5.543560292788405
1400000US13217100202,-0.1136980858453411,-0.0565684256496673,-0.068998865981467,0.1630346082445589,0.0146410943457279,-0.0959531471714508,0.0100630984991576,0.065952169341944,0.1053230545633874,-0.0917723981036447,-0.0586787449742932,-0.0594925301909683,-0.215742682218799,0.0199709288090506,-0.0635578835757998,0.069216193646365,-0.122798521186433,0.0457448745639519,-0.0710659323846013,-0.0189762427710525,0.0037767753109845,0.0353818965885259,-0.0008775492688302524,0.1035304313568286,0.0134836645643755,0.0952481259035858,-0.1679204002235342,-0.1230926847187315,0.0139136529830357,0.1281069182719545,-0.0538639098057367,0.0174141552979072,-0.0089873322281937,-0.0816442679653964,-0.1358986724584213,-0.1029050452737676,-0.2048120815908417,-0.1694735199558463,0.0357468866725012,-0.0487586317408013,-0.0404020465592594,0.0404415957134547,0.1585498729066349,-0.0235715486085128,0.0484143913510269,0.0705494075824211,-0.0317383250589844,-0.1092092161725731,0.1670912348818786,-0.1239376174564181,-0.1898088062972696,0.0936503916659855,-0.0761375845643836,0.1469696174983938,0.1244575472448256,0.1067361046031816,-0.0694385925215718,0.1986798348413592,0.046350924508577,-0.1191400319548856,-0.0564879696237447,-0.1348833017543274,0.0125357982518816,0.0390426172322922,0.7528147443400435,5813,100.058691,58.09590293360924,4.0791615977046
1400000US13223120106,-0.0519603613368489,-0.09991669841288,-0.0733006082717085,0.1679705907746924,0.0726146923464191,-0.0902943701209696,-0.0071396961737276,0.0153859131571682,0.1348927482419783,-0.1028975696248897,-0.0228936378185912,-0.0680371851406965,-0.2792220916843685,-0.0076139042068859,-0.0628330442187737,0.0491985131550727,-0.0810436993772502,0.0637239662033275,-0.0729575940776316,0.0069455470274544,0.0290902442965601,0.0407528883100854,-0.0352065883919049,0.0887030285243895,-0.0094341829804171,0.2008015680736463,-0.1817800702880687,-0.1041381906459601,0.0222996041748865,0.0990857726123913,-0.0418462083177731,0.053774494392783,-0.0577651964908425,-0.0132867839304164,-0.018809988836596,-0.1483312937124935,-0.2374965202630583,-0.1687716982811291,0.0816286174438524,-0.0188452642940867,-0.1213947261958426,0.0236722055954696,0.190830730640664,-0.008718826266713,0.0397408803672267,0.1048576037538992,-0.0071532937227998,-0.0794776820817802,0.1518135413189671,-0.1734717825130695,-0.125813424708524,0.0559626103477175,-0.122667004813842,0.208600968806375,0.1674149669702924,0.0146102901489617,-0.0425438708022031,0.182780230538491,0.0530829812754554,-0.0922550958604508,0.013477340471951,-0.1840086691577167,-0.0505760731594936,-0.016361165055655,0.716715441879438,2036,5.0528,402.9449018366054,6.001278487067774
1400000US13223120605,-0.1056910104726835,-0.0404973212026035,-0.0536813511398062,0.1418250327873916,0.048214789592759,-0.0887901254497448,0.0086539681921228,0.0374638232809448,0.1367296409077535,-0.0875560710398838,-0.0281742044910038,-0.0859523339785379,-0.232464346027784,-0.0023449992358185,-0.0688455883109186,0.0601459985106924,-0.0974419707673576,0.038237624438562,-0.1371483544685406,0.0089589238364994,0.0035457708709979,0.0514092527163401,-0.0498946790280374,0.1054599976587179,-0.0140892194226131,0.1414897644785248,-0.1895364889933389,-0.1607390745078174,0.0307230318594563,0.1258695297847755,-0.08854972911682,0.0111301118300114,-0.0355393107092863,-0.0640780324684382,-0.0773590705573324,-0.1409422218017864,-0.2044294698659612,-0.1667015046445389,0.029321587037472,-0.0588493723822154,-0.0616894228991586,0.0486783857846189,0.1858495513882092,-0.0271373363755073,0.0235326798115413,0.1145640410267167,-0.0013629882694284,-0.1034953791395643,0.145674742116743,-0.127513495139553,-0.1647669653747364,0.085223948917163,-0.0806026116792118,0.1822720942867261,0.1303068110631901,0.0916704293316177,-0.0648054314257857,0.1708150525881191,0.0485388731478227,-0.1078908278285976,-0.0353053234900154,-0.187018127536883,-0.0567866756819092,-0.0191252642561705,0.7515780858641292,5937,29.957162,198.18299210052007,5.294223960483845
1400000US13223120504,-0.0857791084604754,-0.0512571103376126,-0.0591307403356684,0.1511634939271199,0.0694551580332349,-0.1032360849549658,0.0032666015622504,0.0550900591396234,0.1527152776649089,-0.0865701110465568,-0.0149558435410825,-0.0815741171953198,-0.2464215768455968,-0.0002669852826471128,-0.0553409225168194,0.0658320292546863,-0.0945527573091188,0.0435516844482837,-0.1170879025726849,-0.0063263486372525,0.0263384306731483,0.048964620110987,-0.0494730558881673,0.107332066351707,-0.00304326666622,0.1546863976115238,-0.1949470084290431,-0.126327374319629,0.0159793308519358,0.1048202615080307,-0.0759881163029817,0.0301477501786333,-0.0510155879392505,-0.0404687123845415,-0.0470689414267501,-0.1498684863025515,-0.2288658397537195,-0.169240954061494,0.0433151601653884,-0.052772341202906,-0.0904506456150027,0.033488666552697,0.1902572241027143,-0.0326317948100351,0.0053480530982395,0.1044256303017643,0.0043401241102363,-0.0873103301818659,0.1472346156873416,-0.1427490472626726,-0.1467483432681785,0.0648484663658345,-0.0875501179615927,0.19718382076161,0.1423565643782458,0.0688980837339344,-0.0512196863625176,0.1783760858128132,0.0347478861492931,-0.0981830422643421,-0.0221167983877943,-0.2036694594571824,-0.0525436379331083,-0.0277171665018809,0.7623495409717214,2045,11.058781,184.920923924617,5.2253214431252575
1400000US13223120110,-0.0830916011352614,-0.0364959164936227,-0.0517988496358425,0.1329241547873375,0.0621798678391406,-0.0973965785039338,-0.0197268279566174,0.0305949839333176,0.135375637435851,-0.0818758377774834,-0.0376236852992615,-0.0581364174079588,-0.2549540310063429,-0.0281274977559797,-0.078982395641954,0.0439174768963301,-0.084391088938786,0.0509941824206334,-0.1421913051923194,-0.0171939471050999,0.0190887296318989,0.0531374107874515,-0.0597732700228726,0.1022231266038446,0.0046270253865012,0.1599701048382055,-0.1992222803028769,-0.1266134038543572,0.0157629549878563,0.1138774419404688,-0.0604545115064397,0.054762718049983,-0.0126752295792587,-0.0421251934119047,-0.040325135204093,-0.1502487960805526,-0.2046294720163345,-0.1706316712838296,0.0696029068252803,-0.0362286316781988,-0.0765967598094058,0.0406674128123597,0.1932166036614296,-0.0320277910569886,0.0525604684975489,0.1191813558728814,0.014309277474095,-0.1020976428220347,0.155899158716674,-0.1429768814127155,-0.1165476071051381,0.0895766247709141,-0.0855136407097456,0.1857267334988546,0.134258054763741,0.0614526989811709,-0.0292456369843104,0.1716857317004788,0.0452862918353332,-0.0776233720138275,-0.0071938283208904,-0.1847113637363577,-0.0712504306551984,-0.0181188356404113,0.7201309168987042,6209,21.244874,292.2587349776704,5.681055273885092
1400000US13223120402,-0.074380070362901,0.0025735101682572,-0.0813506114919148,0.1314348038310834,0.0537355678482183,-0.1133873095824133,0.0161623215261359,0.0745529348142339,0.154211222208459,-0.0565463677266539,-0.0320929737718997,-0.0662075737202849,-0.2296333786784787,-0.0113432150713444,-0.0611181612403705,0.0625255361906608,-0.104887938845224,0.0179042678170169,-0.1386743151401477,-0.0245590895441625,0.0111395675520186,0.0582889180272112,-0.0560163828782164,0.1178869028022421,0.0162310985399831,0.1343719511651127,-0.2152462959177293,-0.1238034612467959,0.0052113469117001,0.1362107940044451,-0.0683732475058964,0.0449855403053076,-0.0208430248582654,-0.065340781529098,-0.0470161843217096,-0.151034329144316,-0.2132332477444737,-0.1658243522097533,0.0574020146705577,-0.0658985660050423,-0.0663222242398356,0.0574934924545743,0.1964710636784548,-0.0449769480407201,0.0291425499195111,0.1011626829051239,0.0140897812376921,-0.1281403152517454,0.1548723156743974,-0.123694829467983,-0.1462485971671236,0.0663042494619415,-0.0753892728247277,0.1840714793703893,0.1104838229239814,0.0999475846678113,-0.0525194888298771,0.1672313073610004,0.0382179427470906,-0.094639908621894,-0.0403076524659986,-0.1864380393829747,-0.0584043954548195,-0.0112196390755284,0.7843328282562918,4644,83.143084,55.85551770006511,4.040513272655934
1400000US13223120306,-0.0936795584275637,-0.0520983810389104,-0.0358111132761026,0.1384907620169563,0.0642955167505467,-0.0915875687313328,-0.0152553756771246,0.0259433567778314,0.1270339878501547,-0.0897520989314913,-0.0375578385747356,-0.0753713187186448,-0.2545086999103353,-0.0114854753869499,-0.065964895034273,0.0468344495929572,-0.0849249182023903,0.0651817773876,-0.1138025084669572,-0.0025462035008867,0.0158102966524401,0.0492358308524083,-0.0552353081671723,0.0997749584970996,-0.01946212696039,0.1567866650811939,-0.1924590166318796,-0.1501982157574835,0.0290932085732368,0.1061333202385711,-0.0722083085019904,0.0336643033314929,-0.0378404152149619,-0.0375390724649093,-0.0640532521002794,-0.1309969720979596,-0.2032551806171934,-0.1580958919005647,0.0400545367450305,-0.0339124685153588,-0.0748499391118488,0.0463784126349401,0.1716097582814614,-0.0138961548126636,0.0326888492916574,0.1112289988625414,0.0011986468310304,-0.0797601693277576,0.1512353751029003,-0.1419173925210612,-0.1381241433991187,0.0897442248656411,-0.0906212603988153,0.1927503118581689,0.144521158698698,0.0540245760130057,-0.0553130152320237,0.1752934346575584,0.0418390712481579,-0.093576901118207,-0.0285950592765779,-0.1985711299203645,-0.0640241382713894,-0.0271287217141117,0.7259141608693437,2842,12.081511,235.23547675452184,5.464829090429311
1400000US13227050101,-0.0635975309909906,0.0143405379151443,-0.0470505465892183,0.1131597795434957,0.0827730511725991,-0.1371175647723154,0.0139289151323862,0.0878304819630461,0.192369706348166,-0.0545023777233541,0.0607354499043428,-0.0647954155151434,-0.2074148896237788,-0.0561350109407582,-0.0762647741049767,0.1069190708025903,-0.1019016090515927,0.0122138949858809,-0.1605526090335786,-0.0545455431019818,0.0580432098562435,0.0793514123336668,-0.0847875964279571,0.1241010844653113,0.0584338674946763,0.0917145616824307,-0.203888375019316,-0.0829879765270812,-0.0065997432066062,0.0541353871142199,-0.0778013799395459,0.0636206604269237,-0.0733302623704355,-0.0357253173947917,0.0463098947942172,-0.1812428667356797,-0.207732326602641,-0.2199741094899291,0.0314750038649348,-0.1063799244280675,-0.1209707346219939,0.0282701675417868,0.2057292062522655,-0.072757538027147,-0.0140242259514148,0.1208280160472967,0.0798318385910257,-0.1396517312658462,0.1681294382713647,-0.1228913179837263,-0.1173972829841977,0.025593331954391,-0.0694670224636047,0.1961759931418603,0.1249326597393367,0.097240552287389,0.034746044636763,0.1438165690164953,-0.0201023473042617,-0.0659809214044634,0.0025062220585347,-0.1682834222178617,-0.0806975210628002,-0.046492960500398,0.7806711770501052,2536,20.757691,122.1715844984878,4.813578379192219
1400000US13227050500,-0.0625198933066551,0.0433110340187628,-0.0567059823223546,0.116321588070635,0.0797268789053975,-0.1246880734859486,0.0004078649387100504,0.0919561671354238,0.1831694958002162,-0.0524330242841483,-0.0032614133344695,-0.0482390719795527,-0.2224454417318582,-0.0360024533564585,-0.0674036861480253,0.0784483262411174,-0.1067953987824985,0.0261466140360491,-0.1440897876291579,-0.0543469619551959,0.0369948330448801,0.0527437295109528,-0.0660899284480177,0.1309520202050111,0.0489150301854553,0.1197179483152204,-0.2325195757912838,-0.1114731159619839,0.0077501991313152,0.0892993368142316,-0.0743320657031605,0.0919408953874434,-0.0279111683895717,-0.0331871957244046,0.0052713123133885,-0.1533506043717583,-0.1954294385098798,-0.1952178053748897,0.0484075987368805,-0.0744607898167118,-0.0803905657625178,0.0455264744173115,0.1979429913711992,-0.0653248775786978,0.0107415480718657,0.1054974851853919,0.0536217213710304,-0.1280215820426907,0.1597013439484358,-0.1323673531345127,-0.1075179637858079,0.0511005298642731,-0.05866599804435,0.1909685205944423,0.1159296993912778,0.0867741893932736,0.0068469836437241,0.1566803593932402,-0.0013829086126939,-0.0748927052828784,-0.0230269115092372,-0.1696374379776671,-0.0747581480917268,-0.0262380360877532,0.7494285099754141,4521,109.528545,41.276910964169204,3.7442410969367357
1400000US13247060318,-0.0464085808174836,-0.1782898230481372,-0.0417561980843994,0.2523904357083343,0.0475477659621866,-0.0940580760950831,-0.0073724781667561,-0.0229632322915472,0.1160761166674054,-0.143161156632785,-0.0269018287182335,-0.0913704340483574,-0.297170960825024,-0.0267559198700945,-0.0623997511441903,0.0679174047939487,-0.067242361441989,0.1063541636384743,-0.0143335964931039,0.0380657123861397,0.0328773699271791,0.0566505273138617,0.0120085584243667,0.0554762164936095,-0.0213282146489208,0.2130536687855307,-0.1254446259293493,-0.0819302541001649,0.0363850305477023,0.0887503185414191,-0.0077804246954363,0.0251026978429035,-0.0827922799597533,4.007572807004307e-06,-0.0760350333790822,-0.1198941732045128,-0.2195960864528427,-0.1678948014824732,0.0073862641417623,-0.0106613767215695,-0.0944285234970693,-0.00369124906412,0.1610705685263014,0.0140074461756164,0.0509234274115758,0.1028962293416406,-0.039670778523869,-0.0701914219685269,0.1550587009985195,-0.1494879646129409,-0.1410333212809553,0.0621483661484009,-0.1743758041462462,0.1928710107544733,0.1926087598681439,-0.0416627709895813,-0.0134836076316322,0.1788426809053194,0.0630795662650337,-0.1430353062247256,0.0389053027347666,-0.1231521902545032,-0.0127044363609314,-0.0097193351094256,0.6670901028991069,3989,3.00814,1326.0686005305604,7.190727728949718
1400000US13247060306,-0.0745958800264255,-0.1123989430482561,-0.0600746789444364,0.1763470343290579,0.0383680108390698,-0.108175023644563,-0.015919129504824,0.0075265311760663,0.0952010768330786,-0.0994975410015695,-0.0250104974932973,-0.0661737225877153,-0.2514179054282163,-0.0098086557441712,-0.0769901735329986,0.0243339275584526,-0.0955039664269671,0.0644544198115462,-0.0770064337546907,0.0137779535748449,0.014111422429483,0.035029472769448,-0.0265249342052987,0.0744517206796829,-0.0211858629314969,0.1744517794197202,-0.1429558265988019,-0.0957911731275114,0.0077278392791965,0.1210412528593324,-0.0271156783028221,0.0250831138092584,-0.0364891377456457,-0.0318576112949958,-0.086720848331639,-0.1104030172053017,-0.2183399619384013,-0.1500561329911361,0.0604726130486399,-0.0232190456194998,-0.086137179112523,0.0340325639192859,0.1600570372434536,-0.0061725147209793,0.045299697527492,0.1046728382211789,-0.0201646903898003,-0.089526009440133,0.1566587788390116,-0.1593226947939566,-0.1481422457613125,0.0996826308132215,-0.1084837569557724,0.1751134719216618,0.1602654240867556,0.0253407275018832,-0.0563035270773884,0.1875835943755801,0.0686191009324386,-0.1261814578645013,-0.0042484815025974,-0.157672313703011,-0.0211705698081881,0.0136736302152813,0.6765938586632253,3118,14.452079,215.74750594706825,5.37873310900653
