cb_2020_3,elev_mean,slope_mean
1400000US36083052603,376.37795263072053,7.8826044920203815
1400000US36091060102,90.2987400511975,2.702292240986739
1400000US36091060103,161.35047174600254,7.2383703887559845
1400000US36091060104,75.40508781411718,2.59917203051168
1400000US36091060200,97.40076963430356,2.5776247330873434
1400000US36091060301,223.2345975812397,4.757701639961068
1400000US36091060400,179.310996655156,4.072373348832802
1400000US36091060501,334.49464142217386,10.01641634994995
1400000US36091060504,388.37306518749654,5.93716646838413
1400000US36091060505,454.66014004882186,9.240641579523489
1400000US36091060506,393.6023441071704,5.288250479815145
1400000US36091060507,395.63267869495695,4.972057602393076
1400000US36091060601,200.55981406702367,3.783942640217878
1400000US36091060602,289.52512940231264,5.355996284764421
1400000US36091060703,142.1891705658178,4.990113952673076
1400000US36091060704,95.43540207373803,2.6027055135580377
1400000US36091060705,120.81863546701447,5.046227883242882
1400000US36091060706,98.08614685353396,2.065342335454655
1400000US36091060800,72.81987353778638,3.176153261632651
1400000US36091060901,85.6469021562717,4.2121078295791134
1400000US36091060902,53.137349319673326,3.9682956484359
1400000US36091061001,91.43347450945977,2.0122652898528526
1400000US36091061002,95.8945322322373,1.6426239061093042
1400000US36091061101,92.75619417949578,1.7685331628953371
1400000US36091061102,89.04573387033183,2.180826509296695
1400000US36091061201,108.83182812314918,2.447895057070431
1400000US36091061202,96.73359604604275,1.3144273210119413
1400000US36091061301,74.76902245493034,2.2706293072019585
1400000US36091061303,130.02585121091064,6.366471867681572
1400000US36091061304,105.47667429373166,2.1397930662974396
1400000US36091061305,100.802582638428,3.1722299197131063
1400000US36091061401,153.34264968074567,3.629597533365827
1400000US36091061403,117.83053975141658,2.669777569901765
1400000US36091061404,125.27108654511044,2.16047458608888
1400000US36091061500,252.42093709553075,3.553847236097788
1400000US36091061600,182.35002427715708,2.5212100008562275
1400000US36091061701,112.56886966493889,2.1978946180328935
1400000US36091061702,120.4396871273753,2.235700306290666
1400000US36091061800,98.73225691068522,3.5267437818973275
1400000US36091061904,87.77005565691584,2.570926667252472
1400000US36091061905,75.81077418324855,1.8838657570641753
1400000US36091061906,66.33069650302593,2.5865948357952555
1400000US36091061907,88.94664236556352,4.014121623892474
1400000US36091062001,87.69940674501093,3.985254967665694
1400000US36091062002,91.18268480015287,3.9130045783239455
1400000US36091062100,28.657511403597276,1.5450660858812986
1400000US36091062200,25.726529670249057,2.871648303559904
1400000US36091062300,34.19846155188109,2.360085420252891
1400000US36091062404,58.81471394415309,5.294896377880404
1400000US36091062406,107.45400538520855,3.54236320348852
1400000US36091062407,77.96789678936739,3.969458429242638
1400000US36091062408,81.34450833803157,3.1370276680067835
