cb_2020_3,PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
1400000US36001000502,1.9122302914668625,3.010152101591548,-1.6194951017924475,-0.7624101759183931,-1.5396374110214717,0.48396172805040144,1.4127069198975293,-0.8928894356064931,0.9399147061756989,0.9023972003759134,1.4948884682642296,0.4768760421563951,-0.8153924410838251,0.7510013992796323,0.43273568095079973,0.41493275868534485,-0.008680762445756749,0.2361099844667279
1400000US36001014613,-7.169887459037343,2.754383350860715,2.854972620513857,2.814305258228,-0.18641103683266141,-2.7544548529764064,1.0042570261377148,-1.041003824365829,0.20301145902094483,-0.981514609527959,2.391061470040423,-1.1083276707542695,0.9338320260715991,1.0068672137777124,-1.0390828135320511,1.1898395909582362,-0.04548532662600196,0.013652900694058794
1400000US36001013603,-3.887498362259843,3.4556643557489464,-0.49513909697295033,1.2550892165344152,-0.3307928346504405,-0.7812661020370806,0.4323467022127228,-0.5246351128184514,0.636625478589205,-0.8945219160234887,1.6941133547039258,-1.8333281107133779,0.40473034996345647,0.14660942743575284,-0.1672539459378914,0.665276573282473,0.2359590009772679,-0.46316891745553457
1400000US36001014402,-2.2031848450012137,3.1669917460622345,-0.35450814993878366,1.618802506381658,1.4679884093016002,-0.5419635493725492,-0.3903779513436699,-0.008007062785883645,-0.5349051339720977,-1.007507696764928,2.079064191536266,-2.0697199202289864,-0.07781310044202838,0.6021934865030983,-1.1562031170572131,1.1100672178771944,0.9316633939302693,-0.08321682020085874
1400000US36001000302,0.4781588527994665,3.0318679604651897,-0.3315875927055699,0.5651204935278755,-0.993163116484198,0.5336820436096573,0.07768292444073108,-0.6028986127748924,-0.6981784888715306,-0.09321222452504264,2.3194975272409253,-0.3701018477256478,-0.92771323822205,-0.3515578010772918,0.000346287756244755,0.05000850524852779,0.40801852247764814,0.2610076735145474
1400000US36001013707,-1.8318664807800622,3.3656632776433795,-1.96621418266492,1.2186000810093818,0.02617389981469903,-0.579797911407536,-0.022504038626273194,-0.5499530686557141,0.12905310704380665,-1.2579788150926732,1.6848156799735838,-0.6009409275393415,0.07738685544608392,-0.0056477120866580965,0.363641109747208,-0.11398917711647166,0.558385516037939,-0.24956817258114125
1400000US36001001700,1.537262613375139,3.047574011821513,-2.791927915718854,-1.0239958085926164,-1.3847002520064449,0.22869748637150997,1.5852707297797313,-0.46556615301248433,1.5645712949321664,0.27354525752970044,1.805430017804627,1.5949862567965878,-0.6205883690302523,0.5566270988120697,0.3016532611858402,-0.12902142233144975,-0.2910338355908221,-0.16133666865686613
1400000US36001013902,-0.03882028028513487,3.3875235936484254,-1.930268134889858,0.9352868460851659,-0.8185478282910033,-0.2041756355145127,0.5232015602428082,-1.0043764729443314,-0.17058707284826152,-0.06276207050768438,1.655557343042852,0.4274679754140567,-1.0428445577085126,0.2699102791163872,1.0962163129160398,0.15981538399173334,0.1322799319192397,0.028505520966078238
1400000US36001013802,-3.158802159763587,3.1321204726808736,-1.2030957445269206,2.0935972234463933,0.09695267029182118,-1.5048535376026586,0.3797715988375914,-0.4323560744242065,-0.36017719373888585,-1.452566307163685,2.055985870219164,-0.6720656281104572,0.24105086415892119,0.16064527020010524,-0.11098938894342186,0.17894539211172783,0.47684837276944386,-0.19457365153550668
1400000US36001013300,1.869914785670778,2.464146043220073,-0.607421589694006,-0.8429297778386005,-1.5634002995119083,-0.669337175753521,1.3333586163358442,-1.8142256852640841,0.23864367472824918,-1.1005669362725161,1.253217073297948,-0.5742023529567892,0.35938013165617944,-0.05968981254178039,-2.1430781293381,0.6356891287456163,1.2280298546258008,-0.41092360560609176
