TRACT_ID,MSA_NAME,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
1400000US27137000600,Duluth,0.002445011915999277,-0.23843049795498789,0.1304181034021148,-0.07530530846434204,0.020918180904131663,-0.1702463681336248,-0.1441753554092742,0.04963122369481287,0.01726628907504728,-0.04642517415098987,0.1200124390734536,-0.09006137793625563,-0.16788419752967582,-0.08939675344663181,-0.29759105784769035,0.11064999714500849,0.08430599813697563,0.11023532323875412,-0.027494058287528957,0.06195556043518893,0.059238378090960095,-0.002858693734166967,-0.02594350442667892,-0.05755518189378587,-0.00832803448729223,0.19998094355813012,-0.05210770627421097,-0.04875784469869306,0.23394541848679676,-0.04688414446163193,0.03315784469169635,-0.018633281811209358,-0.09988840819409571,0.016926819126354613,0.042348391777372825,0.10436859689080392,0.04731799573300955,-0.08489807959494547,-0.05218565183299441,0.03865795172648047,-0.2308160563738543,-0.022354647193479883,-0.05458317646687058,0.12914361520363674,0.03044313942873693,0.15294576491230163,0.14328341588128476,-0.20205048163051817,0.1343719501585352,-0.2179347239955851,0.07747068834053586,-0.04300624094653693,-0.08596897237380438,0.16469260714335415,0.14701527056150882,0.02873149129156152,0.1935323890783572,0.07198698543111309,0.0013873538908704638,0.04521706023364464,-0.03451730344956928,0.019738976305029635,-0.10900845246512025,-0.017014384138647386
1400000US27137001100,Duluth,-0.015963622351538313,-0.2950566367752026,0.09147958624130997,-0.05690286851451641,0.03265022948171793,-0.151996326107884,-0.18700382915590133,0.00447048533991126,-0.05238262576456368,0.001782411893509625,0.09770551581017341,-0.0904118287641355,-0.12747408498130397,-0.1087724494181164,-0.30326729852466083,0.04563364079446896,0.09840430646610827,0.12189645106955217,-0.023067650263985145,0.05846797691416252,0.01661567310374132,-0.03292217298291705,-0.07718535642966512,-0.06080164994151168,-0.018832532735374094,0.26910239200366715,-2.0358429138629344E-4,-0.042458803344047,0.19344951524912185,-0.06401227276794354,-0.013880301962217836,-0.021070758091243424,-0.10845692921267676,-0.03476645398705283,0.02647247314828328,0.058176459182827954,0.05657281179923094,-0.08213070843501742,0.005753383268543562,0.14004271317927308,-0.1910141618867298,-0.039569572717555394,-0.0168669510912724,0.09223028118429581,0.0755596631474878,0.16242316441577623,0.11697354307826412,-0.13982229322573636,0.20557841850892336,-0.21829436248085807,0.07306515719408219,0.012614845198915677,-0.04591938447859031,0.15504295343969604,0.150858004481471,-0.04153164041742825,0.2161969556549363,0.09597373777077244,-0.005949861214738487,0.008727412697767422,0.020118439797733874,0.016519010435711346,-0.11600567393047134,-0.011344869457395948
1400000US27137001800,Duluth,-0.02130298346290208,-0.1907670473215748,0.10456851081631097,-0.02084837466879187,0.05122987261219179,-0.18514537898930028,-0.17389816869259922,0.06155758422986167,0.0141132559577175,0.008226801160129048,0.05406081059031832,-0.058884748580483134,-0.16964152864341459,-0.10001777835368005,-0.344013638368945,0.108582483156551,0.110693177554396,0.08006185887391762,-0.10785946061301474,0.09133914621652825,0.055040697088322404,-0.029711200927270403,-0.04216707716603927,-0.06955407198197552,0.0053539492259785885,0.20139554097715587,-0.0564148172214213,-0.04919612968951766,0.20844338869446752,-0.027712085260607165,0.015908298880579753,0.017743141638963397,-0.06141381062025256,-0.011581459824576716,0.019194221804421745,0.11586899303710177,0.09353407252470979,-0.09629298192482168,-0.043398758454643284,0.12204745957490512,-0.15049317204100113,0.0236905714323426,-0.06801824099149556,0.0849035961809198,0.057431429883159774,0.15559301570986717,0.14854417044838672,-0.20864495285351659,0.09118926728083378,-0.2060817792944138,0.10285138621370102,-0.004414050079237672,-0.05593956502402047,0.15426379911750174,0.10705109221377426,9.307311156152529E-4,0.20784538982732714,0.06046434969449166,-0.007354687124588605,0.010729795385681948,-0.0250049617512893,0.0024984593454447828,-0.1511073561594843,-0.018628351116524236
1400000US27137011200,Duluth,0.01689902983671505,-0.09248646835941221,0.07235992844009112,-0.1434173964366919,-0.04427393767348038,-0.2111388739496756,-0.06043541453239527,0.1763040458273335,0.004452015946181835,0.06162968568516256,0.19064013319269146,-0.09219948600539118,-0.03564758810844584,-0.07280064409819971,-0.2622162434443562,0.11463417052903864,-0.051745919891908576,-0.044598112750455325,-0.08807355586678949,-0.06207914974766194,0.046021710286003624,-0.05256885889641964,-0.013495514756827033,-0.06306119157886156,0.0800451588121076,0.10559168400842209,-0.09194556141018412,0.024784397366868296,0.21328537403441317,-0.02151231551051391,-0.002118690028286381,0.02846093136720159,0.008078044839141813,0.015007983005533389,-0.02963548083250024,0.11408400186190941,0.12676170716895377,-0.07259152545947077,-0.05760846635453928,-0.08827401944969056,-0.11405363194045233,-0.01829145151034665,-0.09891248535669735,0.12809728354126684,-0.013533705388556992,0.08952168390023017,0.16204366198973966,-0.26392377180840193,0.16160622197129682,-0.1589317498022335,0.06492660912441524,-0.034463712800737394,-0.023814437632247377,0.11277029378667043,0.02346495217471973,0.1984908649750131,0.15604093949983777,-0.031728005555514305,-0.010608137433642615,0.005690360982240704,-0.17064831356058766,0.05465340069690606,0.010377857425586803,0.06359146602936055
1400000US27137011300,Duluth,0.049308937420908625,-0.10935323252833641,0.06196091165727164,-0.18645990281846692,-0.07801353819809907,-0.1973021832207831,-0.06034400926027218,0.14398656118977632,-0.02864180519573176,0.05178046051383299,0.18179425191982915,-0.10158714943472988,-0.01439309300593109,-0.07583359966412923,-0.23598755075247313,0.07113515386644675,-0.07720146487092966,-0.044954888558692806,-0.046180947364906126,-0.055986425704460115,0.02084200382231761,-0.07071810222970426,-0.02672693597127317,-0.07580296434344307,0.054576480815311704,0.1266870771775652,-0.06294518255110032,0.03452072675530684,0.2362496072709182,-0.035933668832966226,0.014941907543286958,0.022823200491685226,-2.4269601648332093E-4,0.01969987145165229,-0.06344614189805876,0.13215794047125246,0.1402967214892615,-0.04239176544223186,-0.04441308442470167,-0.06415792932086381,-0.13271625363557144,-0.02326125607507681,-0.1230980021294511,0.15396857873289227,-9.032607447232409E-4,0.091863562249277,0.15431070660587767,-0.2480002545506439,0.18354216957254452,-0.1645745783644712,0.0677086537326166,-0.06468756960972054,-0.014716938658139873,0.09318291108973009,0.01911270245428103,0.1880566538431342,0.15311495245947632,-0.030410515934723097,-0.015626260039160206,-0.01381505560203092,-0.17331153662850296,0.06792584241798658,0.02244936368019949,0.07987058445180374
1400000US27137012200,Duluth,0.0032544204076264487,-0.09531358586556675,0.054113496945493035,-0.18170739018208212,0.008165449248696619,-0.1411558786511083,-0.18448796357841696,0.08477416952972663,0.015645822119547587,0.11371529923656065,0.027932920669099956,-0.06363615424296838,-0.0503083451726861,-0.05571823114918292,-0.29094566251742404,0.14670349520257356,0.07991274873476359,0.07713982424022262,-0.1296768622678221,-0.004257092118689374,-0.005764245244163238,-0.04658252948455193,-0.026779390218010082,-0.019765734827251132,-0.052899212114571346,0.10746254438134968,-0.14488077366870578,-0.018283849758418746,0.24388178997149185,-0.06497443516153549,0.057484470519232146,-0.02505593882022563,0.12316975628892887,-0.06186238557357331,-0.03654280484714779,0.1237498481912275,0.08698395683191507,-7.824572301516043E-4,0.020176839282548008,0.1028663200235588,-0.14108150011116366,0.015620826674855606,-0.07296455280680951,0.037976266041541,0.03904624479746601,0.1498683489308031,0.11078405659561892,-0.10614750664163569,0.06077065850268754,-0.15856304657150544,0.1591830358077012,0.00234745029017372,0.028663989131786766,0.16171751232049927,0.049987420603753045,0.08173068661521664,0.06562061534037505,0.001347479821233436,0.03186858377334885,-0.017444947207856613,-0.1405789309479993,-0.032685903931116915,-0.08972982374982803,0.025716985139285126
1400000US27137012600,Duluth,-0.014796318906487744,-0.18013332273381719,0.0830876280449293,-0.13443088111520804,0.02799738709058955,-0.16563668473260115,-0.13687962267117565,0.09248446198554193,-2.3035233642413962E-4,0.01207344261588052,0.09756700084189818,-0.0996699848641611,-0.08735601993485143,-0.06103296024621714,-0.2816817201999941,0.16838550056567592,0.05709747369434379,0.021717820114670335,-0.06892705534924355,0.002106774107462781,0.021862060259542095,-0.0584876817773003,0.0092700547177259,-0.06017960879808265,-0.026954542433246353,0.1245180502676217,-0.06794161749665659,-0.03907797184188306,0.21879969360705126,-0.09098343771557905,0.008011044329721075,-0.013258916842072204,0.018817633747836855,-0.012550197728270124,-0.0215762121323644,0.1451064250858113,0.09230125267291453,-0.05065573071054237,-0.05108220271449456,0.03970548649916852,-0.13562712463831572,-0.01220153040610528,-0.08181092901835671,0.12728993355058943,-0.018355731137104956,0.1530836999946974,0.11890029455420098,-0.14151802974910208,0.07609662072751655,-0.22049868032645137,0.1502575160523901,-0.024951659658287103,-0.057062002331663954,0.17713182569968533,0.06702786103875899,0.07567095061925112,0.11031323799501724,0.004466523190754256,0.04194913631645677,0.01286612052839124,-0.11082023638754111,-0.003929003198276407,-0.05774368454304225,0.02457052593373025
1400000US27137013200,Duluth,0.009322452904349361,-0.11729574786903706,0.07871525619142827,-0.1277997894044767,-0.020819848832260176,-0.18089346718040802,-0.12236845706031575,0.16611169968579842,0.04612890272215458,0.07880284118584718,0.1473144143849356,-0.06909961937122588,-0.05477068999775678,-0.07495629425692196,-0.26052849970615616,0.08877475562325175,0.029890762852976916,0.014192374135611295,-0.07646820381833747,-0.049043178097615985,0.03952853923496848,-0.05266339332146029,-0.006458112320668627,-0.05849831993869808,0.021424111881742883,0.10488141934785356,-0.13311100758623998,0.009720319905328062,0.22615845252697095,-0.051278909044761296,0.05832932023731961,0.01523280283850298,0.08885484399349204,0.007587622825631048,-0.048113448163221766,0.11098870776801435,0.10448628148791513,-0.06269939549347284,-0.009924763050319987,0.029546583794220684,-0.1607583021296921,-0.01880421582626478,-0.07884055746019092,0.1271440521905391,-0.002837893827610247,0.10737960187362527,0.13183554054863544,-0.18236888625478961,0.13568021391771704,-0.17821009019633674,0.11089938184730884,-0.021988263468503848,-0.03610371805250112,0.13127892322429893,0.05238520266965746,0.12766583040274904,0.1452178130090777,0.0027468287457929905,-0.011287954481542939,-0.007194936557442287,-0.14769332277720587,0.027570699908219216,-0.014617611773892958,0.046262569668475605
1400000US27137013500,Duluth,0.011734651163305835,-0.11645396070451917,0.0765962906607411,-0.11844585878038763,-0.019648280257453302,-0.17975553023163376,-0.1194205112323582,0.19176422018809605,0.05376802141598581,0.07944605884879466,0.153253823352689,-0.06637649136687926,-0.05431389215828931,-0.0717241682332753,-0.2500691345368779,0.09974462202852079,0.012423097977638445,-0.005395454166381365,-0.060869454866574586,-0.054181259037917415,0.05178120281333995,-0.05405921336071322,0.002960900304424801,-0.06374579869286123,0.03425777203084063,0.09560261548706975,-0.1295978166878459,0.02041713702094583,0.21502077537551442,-0.06303584774957033,0.05050617616885613,0.03526696180381581,0.07547756167200752,0.01768307126702835,-0.05342874097241683,0.1183829016205958,0.10921368597403704,-0.07750954146946884,-0.022869015223251618,0.02303692045187955,-0.15597747274189158,-0.020614732378849993,-0.08457171496824017,0.14489796006847316,-0.018072506041849658,0.11138727121814584,0.14013920862114823,-0.19846936321488004,0.12616448593488674,-0.19410719871734775,0.11287831951073962,-0.024644771456427288,-0.03555786794809879,0.1328302036995508,0.03847365488949568,0.1338715115908175,0.15163380456793488,0.011236493623756016,-0.018254514647160134,-0.013529456742787962,-0.15265636590551215,0.03911177621517783,0.0030737410666666913,0.04946284046788965
1400000US27137014000,Duluth,0.01195831023767635,-0.09993710155940393,0.0669811137872984,-0.12716946512477112,-0.023868972927930464,-0.18873978944683767,-0.08997000416989277,0.18701521963875012,0.0501450513262318,0.07106880942381413,0.13472553453662978,-0.043266008060064205,-0.061697913490827316,-0.06732540493038455,-0.25329033278659113,0.12450744274801048,7.459274179852168E-4,-0.021697937126399804,-0.06002204598486671,-0.06895920315756324,0.06355202479190653,-0.036839424014615145,0.007967615052197263,-0.0759864637146607,0.03211409313893753,0.1039371065661368,-0.1075752159824576,0.02910352560189353,0.22574969379498044,-0.08275829834614902,0.03774752521153019,0.03979731486015583,0.0466027830138663,0.006815404357160743,-0.05266315300361834,0.1130880866920555,0.1488734695202597,-0.05983897747303228,-0.03940224773815669,-0.013453097931441891,-0.13159758365012253,-0.014193786549379129,-0.12098182645994121,0.13824838521726543,-0.010458729510400432,0.12588377014584268,0.12549661540508023,-0.21478145660003445,0.1258650724264779,-0.1687788272100162,0.11583692834767728,-0.029803410451559906,-0.03866448399353939,0.11502367664912734,0.022214067576242863,0.14626725227205867,0.15047258363360536,-0.01815558821457544,-0.0028500789225297716,-0.03164727738333833,-0.17036067995997556,0.05118353393088919,0.0288867836516911,0.0637995973262125
