cb_2020_3,Shape_Area,ntl_mean,ntl_std,ntl_max,ntl_min,ntl_count,ntl_sum,ntl_cv,ntl_intensity_per_km2
1400000US13045910201,0.00373775248344,1.39387693859282,1.107867163949497,7.62072229385376,0.6473179459571838,168,234.17132568359375,0.7948098811850188,62650.30301526994
1400000US13045910202,0.00232700274062,3.609644405177382,4.092675867597407,34.55845642089844,0.920976996421814,122,440.3766174316406,1.133816910532019,189246.28224301443
1400000US13045910203,0.00563274840889,2.1335046600877194,3.5249481830073446,32.271305084228516,0.7865129113197327,285,608.048828125,1.6521867746295036,107948.87042448665
1400000US13045910301,0.00544436112164,3.1414409650124586,5.074717857924609,42.01355743408203,0.844255268573761,301,945.57373046875,1.615410862226559,173679.4656604108
1400000US13045910302,0.00893480922354,1.1591297290943288,0.8677629280712051,5.924015045166016,0.5477933883666992,270,312.96502685546875,0.7486331394064241,35027.611561186866
1400000US13045910400,0.0108429792262,1.1947292751736112,1.2782864122728776,10.541770935058594,0.4992446303367615,288,344.08203125,1.0699381348022332,31733.163374378797
1400000US13045910502,0.000428883510129,14.527253524116848,5.907114381042601,32.26097869873047,8.149538040161133,23,334.1268310546875,0.40662292918865484,779061.9670926227
1400000US13045910503,0.00180607601091,7.991482005399816,6.844634473049282,26.828205108642578,0.8899708390235901,102,815.1311645507812,0.8564912576195988,451327.1643202179
1400000US13045910504,0.00108809432501,8.000408838665674,10.17636836543291,43.74361038208008,0.784126877784729,63,504.02575683593744,1.2719810413001529,463218.80856359145
1400000US13045910600,0.00316918821587,3.5769705636160714,4.671297179380972,28.03986930847168,0.9003906846046448,175,625.9698486328125,1.3059367127300627,197517.41013620183
1400000US13045910704,0.00383738260713,2.6885199453316484,4.151201718850843,28.213687896728516,0.7506821155548096,204,548.4580688476562,1.5440472093424482,142925.04162305855
1400000US13045910705,0.00252401783804,6.110645760735162,7.765685058966936,44.962886810302734,1.1171785593032837,139,849.3797607421875,1.2708452368269272,336518.92151513655
1400000US13045910706,0.00109544328291,1.824734595514113,0.44385616141332684,3.00656795501709,1.0454307794570923,62,113.133544921875,0.24324422987567232,103276.49700068486
1400000US13045910707,0.0048855697668,1.466481366495448,0.8960814399237407,8.52087116241455,0.766939103603363,254,372.48626708984375,0.6110418177799071,76242.13446322731
1400000US13045910708,0.000754239989944,11.431127503860829,8.352712898368202,38.665687561035156,2.184572696685791,43,491.5384826660156,0.7306989529726703,651700.372851499
1400000US13045910709,0.00271029709874,2.4076081332781456,2.423633197807569,19.374797821044922,0.852154552936554,151,363.548828125,1.0066560102983222,134136.15366891384
1400000US13045910800,0.0167488681582,1.1506861069623162,0.8347283949246272,6.230554580688477,0.5764628052711487,425,489.0415954589844,0.7254179831267953,29198.4861806651
1400000US13045910900,0.012801365075,0.9287883645237083,0.5163448463096363,4.73921012878418,0.4996611475944519,404,375.2304992675781,0.5559338015333805,29311.75675947029
1400000US13045911001,0.00264400098364,2.5645424545995446,2.6300432770539315,18.46372413635254,0.6658838987350464,151,387.24591064453125,1.0255409390228305,146462.09023394887
1400000US13045911002,0.00233016086128,8.02282771885952,12.198747722538402,52.05624771118164,0.6798701286315918,107,858.4425659179688,1.520504758423568,368404.85143433855
1400000US13045911101,0.00126860893027,17.0605810546875,15.917484427844766,58.67155456542969,1.3251385688781738,75,1279.5435791015625,0.9329977904516528,1008619.4008024485
1400000US13045911102,0.00381111067524,1.3133914831912878,0.7041839371308377,5.58821439743042,0.5951626896858215,198,260.051513671875,0.5361569236156508,68235.0988548761
1400000US13045911201,0.00500740076495,1.919234275817871,2.2500319012397774,16.968093872070312,0.5763359665870667,192,368.49298095703125,1.1723591692738702,73589.6722180396
1400000US13045911202,0.0114110709898,0.7828937432704828,0.2957089295872687,3.376117706298828,0.454464316368103,312,244.26284790039062,0.37771272555068036,21405.77761007092
1400000US13057090101,0.00824715678947,1.7447973948852145,2.460505028625937,21.185400009155273,0.5829111933708191,309,539.1423950195312,1.4101952672778992,65373.12297832269
1400000US13057090102,0.00745156341529,1.387724140179662,1.0003087342546628,7.319641590118408,0.601330041885376,307,426.03131103515625,0.7208267877541985,57173.412784889515
1400000US13057090103,0.00196994752102,3.007820561247052,3.1141370168488005,14.61923885345459,0.7481562495231628,106,318.8289794921875,1.0353466749218807,161846.4330090906
1400000US13057090201,0.00365233614496,1.56438617317044,1.6191982745219353,17.14130401611328,0.7366614937782288,196,306.61968994140625,1.0350374493788903,83951.66210660062
1400000US13057090202,0.0180477868356,1.1833134141079216,1.7666064808821684,20.379905700683594,0.4882468581199646,387,457.9422912597656,1.4929320159984671,25373.875225324344
1400000US13057090301,0.0012277298127,4.465886075731734,3.1512644137006616,12.47396183013916,0.9662894606590271,71,317.0779113769531,0.7056302736482878,258263.59195403213
1400000US13057090302,0.00606817292248,1.3092597775342987,0.5174844283980875,3.686201333999634,0.7533648610115051,205,268.39825439453125,0.39524961911886963,44230.48878522065
1400000US13057090303,0.00447429448546,4.68967715176669,6.071969893599252,33.4532356262207,0.733704686164856,176,825.3831787109375,1.2947522179243884,184472.25174676458
1400000US13057090401,0.000514037187303,16.989249093191965,7.169498620636439,30.991535186767578,3.8910815715789795,28,475.698974609375,0.42200208975153847,925417.4335230994
1400000US13057090402,0.00402396887769,6.394457379124195,6.98464098733585,42.85749435424805,1.2071963548660278,233,1489.9085693359375,1.0922961204086543,370258.4723247747
1400000US13057090503,0.00396824252337,2.8502936112253288,1.4617173293925712,12.42067813873291,1.4004483222961426,228,649.866943359375,0.5128304409187463,163766.94204856217
1400000US13057090504,0.0015700608436,5.014455815797211,3.4978103088731656,19.501962661743164,1.9452030658721924,93,466.3443908691406,0.6975453443729417,297023.1330652495
1400000US13057090505,0.00241927934445,3.0166656494140627,1.491493179437854,10.514669418334961,1.558728814125061,140,422.33319091796875,0.49441779526595925,174569.83290781666
1400000US13057090506,0.00705388101393,1.7627126576114276,1.2331198913784311,13.317298889160156,0.694524884223938,373,657.4918212890625,0.6995580851216989,93209.93932143852
1400000US13057090507,0.00244963704821,2.0281249089027518,0.7951636289590654,6.5818257331848145,1.074962854385376,134,271.76873779296875,0.39206837087231566,110942.45083840308
1400000US13057090603,0.00226718005027,6.102090850131202,8.661814575481449,41.65625,1.6689494848251343,131,799.3739013671875,1.4194830572368828,352585.09851124947
1400000US13057090604,0.00131837810627,11.223709909539474,10.28027048569694,37.1943473815918,1.6303571462631226,76,853.001953125,0.9159422836614239,647008.5850699857
1400000US13057090605,0.000673214958385,9.13793475811298,6.628732935986528,28.538074493408203,1.6693326234817505,39,356.3794555664062,0.7254082143781236,529369.4846313841
1400000US13057090606,0.00147157747963,6.255807059151786,5.181973967496326,23.88929557800293,1.9540021419525146,84,525.48779296875,0.8283461939439899,357091.48872057616
1400000US13057090703,0.000833985850439,14.805825938349185,10.13798292479526,48.84682846069336,4.849347114562988,46,681.0679931640625,0.6847293063561182,816642.1442348891
1400000US13057090704,0.000707593525437,7.217552185058594,3.2344942177176828,17.742694854736328,3.5820255279541016,40,288.70208740234375,0.44814282388059024,408005.55265686655
1400000US13057090705,0.00083911215057,6.480040232340495,5.216378082900198,24.20164680480957,1.645726203918457,48,311.04193115234375,0.804991619784453,370679.8083439219
1400000US13057090706,0.00099561098243,4.8018239339192705,3.2462402897732345,15.990303039550781,0.9708132147789001,54,259.2984924316406,0.6760431732705449,260441.57508062795
