source,target,rmse_raw,mae_raw,r2_raw,mape_raw,r_raw
Bridgeport,Chicago,4573.2275390625,3045.9931640625,0.05552750825881958,704.8375854492188,0.5168577
Bridgeport,Duluth,665.7492065429688,457.4153137207031,0.4736775755882263,2329.33740234375,0.8546407
Bridgeport,Fort_wayne,1810.7640380859375,1236.0487060546875,-4.697787284851074,744.0875244140625,0.88904357
Bridgeport,Hartford,809.09326171875,412.23736572265625,0.776861846446991,484.9598388671875,0.9157431
Bridgeport,Jackson_MS,456.3931579589844,286.2021484375,0.053682923316955566,343.5863037109375,0.8463881
Bridgeport,Knoxvile,2188.744140625,1800.98876953125,-2.093604564666748,2507.762451171875,0.73387074
Bridgeport,Lansing_east,2228.407958984375,760.412109375,0.29871827363967896,726.7785034179688,0.550318
Bridgeport,Modesto,1122.759521484375,834.9977416992188,0.15090250968933105,269.146728515625,0.85532904
Bridgeport,Montgomery,381.2747802734375,257.8040466308594,0.43141859769821167,297.9629821777344,0.85667294
Bridgeport,newyork,11995.65625,6184.478515625,0.16798245906829834,4571.029296875,0.7070613
Bridgeport,Oklahoma,6449.23681640625,5669.5546875,-54.89437484741211,10164.751953125,0.817745
Chicago,Albany,1722.0921630859375,1074.8321533203125,-0.208124041557312,363.5846862792969,0.65707153
Chicago,Atlanta,1111.09765625,819.7689819335938,0.3025462031364441,346.9270935058594,0.73963165
Chicago,Baton,435.4933776855469,269.6155700683594,0.4998081922531128,83.51778411865234,0.79481095
Chicago,Bridgeport,3122.826171875,2006.794921875,-0.46408700942993164,90.75135803222656,0.7062855
Chicago,Chicago,2387.73193359375,787.6266479492188,0.7425370216369629,106.4204330444336,0.8878191
Chicago,Duluth,558.5202026367188,322.5291442871094,0.6295680999755859,1763.2818603515625,0.7950555
Chicago,Fort_wayne,540.0465698242188,411.92022705078125,0.4931902289390564,409.8742370605469,0.89681196
Chicago,Hartford,2057.754638671875,1277.1551513671875,-0.4433242082595825,104.18817138671875,0.7386378
Chicago,Jackson_MS,296.26898193359375,184.2061004638672,0.6012223362922668,96.95597839355469,0.8587052
Chicago,Knoxvile,1069.22802734375,720.4337768554688,0.26172953844070435,3481.614013671875,0.71989214
Chicago,Lansing_east,2334.943603515625,648.5299682617188,0.23006176948547363,473.7859802246094,0.51480126
Chicago,Modesto,1533.69140625,1211.5068359375,-0.5843826532363892,123.7712173461914,0.6491312
Chicago,Montgomery,574.6986694335938,400.5889587402344,-0.29180479049682617,81.7329330444336,0.63065493
Chicago,newyork,16417.873046875,10319.5322265625,-0.5585410594940186,490.4508972167969,0.4426518
Chicago,Oklahoma,5622.89404296875,4855.4482421875,-41.48848342895508,7645.689453125,0.6537781
Duluth,Albany,1228.3763427734375,611.0255737304688,0.38530218601226807,53.182106018066406,0.6327518
Duluth,Atlanta,1261.3717041015625,695.2322998046875,0.10112947225570679,202.57992553710938,0.5524459
Duluth,Baton,430.14569091796875,277.3887939453125,0.512017011642456,169.78176879882812,0.87635493
Duluth,Bridgeport,2584.21923828125,1328.42578125,-0.0026051998138427734,59.26068878173828,0.40207344
Duluth,Chicago,6383.99658203125,4603.71826171875,-0.8404710292816162,935.8082885742188,-0.10910936
Duluth,Duluth,479.9732971191406,193.87356567382812,0.7264323830604553,44.067073822021484,0.93390095
Duluth,Fort_wayne,3574.41796875,2486.704833984375,-21.202054977416992,743.0257568359375,0.8723912
Duluth,Hartford,1395.8082275390625,755.11767578125,0.3359081745147705,622.5101928710938,0.5883082
Duluth,Jackson_MS,503.37158203125,284.2215270996094,-0.1511603593826294,73.39947509765625,0.84602267
Duluth,Knoxvile,2829.350341796875,1754.260986328125,-4.169496536254883,1347.628173828125,0.38481832
Duluth,Lansing_east,2363.935791015625,832.2799072265625,0.21082288026809692,244.71864318847656,0.46862635
Duluth,Modesto,1979.6187744140625,1637.9014892578125,-1.639655351638794,90.3354263305664,0.6788291
Duluth,Montgomery,253.86599731445312,178.04493713378906,0.7479274272918701,50.31782913208008,0.88782686
Duluth,newyork,16325.6455078125,9771.224609375,-0.5410798788070679,3177.058349609375,-0.16269934
Duluth,Oklahoma,8763.892578125,7453.85693359375,-102.21565246582031,7147.6884765625,0.64912117
Fort_wayne,Albany,1129.5565185546875,863.1936645507812,0.4802258014678955,386.8166198730469,0.7419536
Fort_wayne,Atlanta,1220.1278076171875,604.0985717773438,0.15895026922225952,252.97706604003906,0.40695715
Fort_wayne,Baton,1251.6309814453125,1088.370361328125,-3.131674289703369,2039.1015625,0.7874832
Fort_wayne,Bridgeport,2108.473388671875,1468.866943359375,0.3325672149658203,153.6360321044922,0.6219578
Fort_wayne,Chicago,4895.67724609375,2185.88671875,-0.08235394954681396,212.6698760986328,0.24343029
Fort_wayne,Duluth,653.3719482421875,330.6611328125,0.49306583404541016,1096.9949951171875,0.82487214
Fort_wayne,Fort_wayne,305.2099304199219,173.62167358398438,0.8381249904632568,21.681921005249023,0.9559659
Fort_wayne,Hartford,1790.7537841796875,1522.327392578125,-0.0930711030960083,2064.312255859375,0.8003005
Fort_wayne,Jackson_MS,930.79248046875,846.0711059570312,-2.936082124710083,1940.3720703125,0.8614377
Fort_wayne,Knoxvile,1272.470947265625,612.9974975585938,-0.04561209678649902,1015.13623046875,0.28785807
Fort_wayne,Lansing_east,2621.888671875,776.025390625,0.029195785522460938,102.12925720214844,0.41626462
Fort_wayne,Modesto,1166.43017578125,876.9963989257812,0.0835651159286499,159.6544952392578,0.81217366
Fort_wayne,Montgomery,1549.3206787109375,1386.1097412109375,-8.388564109802246,1809.77880859375,0.86354476
Fort_wayne,newyork,15621.8798828125,9292.8291015625,-0.4110778570175171,3830.17529296875,-0.19417709
Fort_wayne,Oklahoma,1107.7125244140625,826.0808715820312,-0.6489429473876953,108.84915924072266,0.68938583
Hartford,Albany,874.2742919921875,472.0581359863281,0.688617467880249,55.575050354003906,0.8546326
Hartford,Atlanta,1062.57568359375,447.2866516113281,0.36213213205337524,84.99127960205078,0.6162251
Hartford,Baton,508.9109191894531,334.7091979980469,0.31694287061691284,238.5000762939453,0.8117492
Hartford,Bridgeport,1579.55615234375,704.6234741210938,0.6254227757453918,28.783550262451172,0.84115684
Hartford,Chicago,4899.9755859375,2365.823486328125,-0.08425533771514893,83.31494903564453,0.2873224
Hartford,Duluth,744.42333984375,400.07537841796875,0.34193241596221924,198.7961883544922,0.92162544
Hartford,Fort_wayne,766.647705078125,596.6450805664062,-0.021349191665649414,76.65986633300781,0.7879113
Hartford,Hartford,609.129150390625,297.7093811035156,0.8735277056694031,27.347797393798828,0.95840704
Hartford,Jackson_MS,345.7339782714844,226.95458984375,0.45694655179977417,152.55455017089844,0.85945034
Hartford,Knoxvile,1595.3314208984375,1101.4825439453125,-0.6435264348983765,784.1156005859375,0.33866894
Hartford,Lansing_east,2887.299560546875,1178.927734375,-0.17729902267456055,97.28700256347656,0.32598013
Hartford,Modesto,2694.302734375,1649.1165771484375,-3.8896398544311523,108.8176498413086,0.7483981
Hartford,Montgomery,424.0873718261719,286.07611083984375,0.29655975103378296,132.80337524414062,0.8459579
Hartford,newyork,14085.1435546875,7632.05712890625,-0.14711511135101318,3420.126708984375,0.3327788
Hartford,Oklahoma,800.2932739257812,538.1937866210938,0.13930398225784302,636.9619140625,0.6680199
Jackson_MS,Albany,1458.3287353515625,817.6424560546875,0.13361752033233643,291.0536193847656,0.43096334
Jackson_MS,Atlanta,1143.56787109375,473.1485900878906,0.26118648052215576,158.2008056640625,0.5185517
Jackson_MS,Baton,469.3384094238281,282.11407470703125,0.4190407395362854,227.39002990722656,0.83148897
Jackson_MS,Bridgeport,2674.848876953125,1419.520263671875,-0.07416188716888428,66.13931274414062,0.42779702
Jackson_MS,Chicago,5112.86572265625,2722.814697265625,-0.18051767349243164,446.5852355957031,-0.14580482
Jackson_MS,Duluth,1581.92236328125,1066.1820068359375,-1.9716720581054688,3859.29443359375,0.68899643
Jackson_MS,Fort_wayne,899.9465942382812,727.7018432617188,-0.40739500522613525,372.299560546875,0.8154112
Jackson_MS,Hartford,1414.8828125,742.993896484375,0.3176336884498596,842.9774169921875,0.5797452
Jackson_MS,Jackson_MS,249.8025665283203,141.98973083496094,0.7165005207061768,52.178192138671875,0.9039297
Jackson_MS,Knoxvile,1513.4166259765625,914.0263671875,-0.47908055782318115,773.8789672851562,0.28414622
Jackson_MS,Lansing_east,2460.998779296875,1008.8158569335938,0.14468532800674438,952.1768798828125,0.38511327
Jackson_MS,Modesto,1639.0228271484375,1315.007568359375,-0.8094815015792847,75.90213775634766,0.8216628
Jackson_MS,Montgomery,322.8810119628906,187.69882202148438,0.592242956161499,54.787105560302734,0.82883567
Jackson_MS,newyork,16364.6328125,9911.734375,-0.5484492778778076,2086.382568359375,-0.0014353775
Jackson_MS,Oklahoma,882.6488037109375,596.17822265625,-0.04695332050323486,799.388916015625,0.67108214
Knoxvile,Albany,1509.3531494140625,936.3300170898438,0.07193046808242798,79.69297790527344,0.9071398
Knoxvile,Atlanta,1222.19677734375,668.825439453125,0.15609562397003174,76.16822052001953,0.7592962
Knoxvile,Baton,415.8536071777344,265.4632263183594,0.5439059734344482,66.86048889160156,0.8689451
Knoxvile,Bridgeport,2390.477294921875,1551.3736572265625,0.14209240674972534,79.91678619384766,0.89096075
Knoxvile,Chicago,4706.56396484375,2287.8798828125,-0.0003491640090942383,100.62413024902344,0.48322147
Knoxvile,Duluth,691.21630859375,323.49383544921875,0.4326402544975281,66.5183334350586,0.8217283
Knoxvile,Fort_wayne,560.295166015625,422.9738464355469,0.4544728994369507,130.4267578125,0.8352618
Knoxvile,Hartford,1573.7196044921875,1013.5706176757812,0.1558271050453186,85.21593475341797,0.8874253
Knoxvile,Jackson_MS,479.9031982421875,342.0228576660156,-0.04632306098937988,89.0455093383789,0.7297224
Knoxvile,Knoxvile,641.1642456054688,141.74070739746094,0.7345312833786011,28.49835777282715,0.9644719
Knoxvile,Lansing_east,2610.11279296875,871.0700073242188,0.037896811962127686,109.69307708740234,0.43667892
Knoxvile,Modesto,2586.001953125,1737.783447265625,-3.5044503211975098,204.3946075439453,0.8119243
Knoxvile,Montgomery,410.5329284667969,296.41204833984375,0.3408070206642151,78.0855712890625,0.8288509
Knoxvile,newyork,15173.421875,8886.39453125,-0.3312251567840576,1057.96044921875,0.48999858
Knoxvile,Oklahoma,913.77978515625,561.1828002929688,-0.12210774421691895,1593.7542724609375,0.74279374
Lansing_east,Albany,1648.1207275390625,935.80615234375,-0.10656464099884033,179.1897430419922,0.7201052
Lansing_east,Atlanta,1252.080810546875,522.7698364257812,0.11432236433029175,135.04005432128906,0.51427925
Lansing_east,Baton,538.1348266601562,359.8003234863281,0.23624223470687866,153.38890075683594,0.79739296
Lansing_east,Bridgeport,2879.348876953125,1657.0509033203125,-0.24468600749969482,60.89568328857422,0.63862526
Lansing_east,Chicago,4783.27734375,2180.90087890625,-0.03322470188140869,277.76214599609375,0.22521974
Lansing_east,Duluth,633.62646484375,318.1769714355469,0.5232429504394531,1598.816650390625,0.8647716
Lansing_east,Fort_wayne,927.0859375,598.9217529296875,-0.4935595989227295,300.4729919433594,0.8819482
Lansing_east,Hartford,1670.43994140625,928.4113159179688,0.048873305320739746,195.55857849121094,0.7784298
Lansing_east,Jackson_MS,465.0044250488281,323.08349609375,0.0176355242729187,76.5401840209961,0.8128556
Lansing_east,Knoxvile,1076.741943359375,236.6963653564453,0.25131678581237793,480.7998046875,0.550477
Lansing_east,Lansing_east,2390.3369140625,681.7449951171875,0.19309693574905396,321.81658935546875,0.470884
Lansing_east,Modesto,1978.0115966796875,1643.3702392578125,-1.6353709697723389,104.5249252319336,0.7852821
Lansing_east,Montgomery,404.1153869628906,266.17169189453125,0.36125534772872925,67.3659439086914,0.81181777
Lansing_east,newyork,16668.8984375,10316.123046875,-0.6065647602081299,411.7392578125,0.12082201
Lansing_east,Oklahoma,535.980712890625,335.6119079589844,0.613944411277771,1051.1502685546875,0.79903495
Modesto,Albany,1438.6488037109375,775.6773071289062,0.1568431258201599,55.216552734375,0.77021474
Modesto,Atlanta,1516.8759765625,900.7236938476562,-0.2999035120010376,146.05380249023438,0.685918
Modesto,Baton,320.5326843261719,188.6355743408203,0.7290319204330444,427.980224609375,0.86261976
Modesto,Bridgeport,2682.73291015625,1584.8553466796875,-0.08050346374511719,70.3452377319336,0.78946704
Modesto,Chicago,4836.388671875,2166.182861328125,-0.05629706382751465,264.0873107910156,0.47297233
Modesto,Duluth,689.7527465820312,334.8236083984375,0.43504035472869873,627.6911010742188,0.72559845
Modesto,Fort_wayne,435.3661193847656,289.53765869140625,0.6706241369247437,305.8353576660156,0.83658016
Modesto,Hartford,1425.78125,753.1461791992188,0.30708104372024536,773.685302734375,0.8456739
Modesto,Jackson_MS,378.1447448730469,248.6013641357422,0.3503572344779968,82.765625,0.80053914
Modesto,Knoxvile,1146.037353515625,345.0498962402344,0.15185058116912842,237.34805297851562,0.66006374
Modesto,Lansing_east,2540.742919921875,812.1089477539062,0.08835750818252563,309.4125061035156,0.617774
Modesto,Modesto,633.1802368164062,410.6992492675781,0.7299532890319824,35.555381774902344,0.8931241
Modesto,Montgomery,335.33758544921875,217.1845245361328,0.5601739883422852,49.45953369140625,0.8782772
Modesto,newyork,16282.29296875,9899.947265625,-0.5329060554504395,805.897216796875,0.34190735
Modesto,Oklahoma,950.5996704101562,721.91943359375,-0.21435809135437012,973.1441650390625,0.72597146
Montgomery,Albany,1744.0777587890625,951.4159545898438,-0.23916876316070557,143.78262329101562,0.3917244
Montgomery,Atlanta,1400.231201171875,664.5809936523438,-0.10767018795013428,84.98870849609375,0.44317758
Montgomery,Baton,558.9332885742188,363.6669616699219,0.176064133644104,195.17530822753906,0.86879194
Montgomery,Bridgeport,3204.93603515625,1914.3748779296875,-0.542090892791748,68.32828521728516,0.013787627
Montgomery,Chicago,5434.29296875,2716.347900390625,-0.3336130380630493,146.3330535888672,-0.03059358
Montgomery,Duluth,748.2186889648438,320.5439147949219,0.33520519733428955,515.3659057617188,0.70498276
Montgomery,Fort_wayne,655.2905883789062,437.9121398925781,0.2538083791732788,141.39657592773438,0.86436164
Montgomery,Hartford,1967.3570556640625,1079.9442138671875,-0.31929850578308105,278.3533630371094,0.5259169
