cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,dist_water_m,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US09003417100,0.0183630463250497,-0.3229076111685616,0.0748659793292529,-0.1006395188827746,-0.0002589408431461986,-0.2124436508326627,-0.1134680192870361,-0.1949632376323755,-0.0574337476792888,-0.1414977473641153,0.1282938382649975,-0.007627362795248,-0.1298370162832378,-0.1751676451964029,-0.1598349961161571,-0.0193851680286606,0.0288552129475608,0.193936163271486,-0.0251653924495682,0.0141734209935875,0.0199543961739972,0.022525441722694,-0.1552978916822545,-0.0046367872200495,-0.168892671292468,0.1613668888804454,0.0211989865096816,-0.0647654284188935,0.1059180296333947,0.0351076326657884,0.0226755194131511,-0.0875381147278073,-0.0375287659263545,-0.1066516429546927,0.0378082808565781,-0.0063359124388214,-0.0957121889638489,-0.0331387274694155,0.01181517375286,0.0861066037480033,-0.1792389728399812,-0.0471563568991181,0.014343518891366,0.0226028849591417,0.1847289219665355,0.0948510484219258,0.0049222506609963,0.0410102471002275,0.2675747798110097,-0.1373972491807361,-0.0115764256747168,0.0590211643554964,-0.2143996835760804,0.0568181146767044,0.2004540580539185,-0.1047323400611952,0.129748221291032,0.0675728333241264,0.0057113705432476,-0.0275814675804644,0.0518517841881943,-0.0370399699597313,-0.1833806541758364,0.0271987000175585,292.2264547782961,1570,1.168124,1344.0353935027447,7.2041756065616385
1400000US09003514900,-0.0671839330086565,-0.1152774481846148,0.0465227800621276,0.0237651592600632,0.0103601498662698,-0.2181933046269873,-0.0412874072615975,0.0309358135196344,0.0809772277788287,-0.1444356328834359,0.1527529771719662,-0.0584762060349955,-0.1502502706326589,-0.114418487392563,-0.1969210882455623,0.1080269438522499,-0.1043733112148413,0.1263635187922176,-0.1065783018355903,-0.0483677786492138,0.0515615366736102,-0.0028540843831379,-0.1132667639736805,0.0099648770413377,0.0091055443781032,0.1025726425664992,-0.1293379657888475,-0.0826360361068676,0.0943121078282656,0.0479641565502369,-0.0187150561709589,0.0374292637844739,-0.0455862154217016,-0.0175185239515022,0.0443125915945656,0.0355293724088174,-0.1016598556038032,-0.1524013180351475,0.0171532759702452,-0.0912016734391617,-0.1114048731927394,-0.0355624229046533,0.1009913847451099,0.0722355841861842,0.151781210544206,0.1063587389706261,0.1315396993212317,-0.080690994315977,0.2865008623748571,-0.1967769373434081,-0.0675240527976369,0.0482537182959337,-0.1427655995218558,0.0773786301376577,0.1494746910277483,0.031562889614271,0.1681647369504617,0.0996616343754163,-0.0049704272229644,0.0137278984109872,0.0356301644816777,-0.082772904357943,-0.1005398322971472,-0.0475102078492161,1034.6628855841,2781,3.54606,784.2506894976395,6.666003016479675
1400000US09003405600,-0.0797610354897107,-0.082336584526833,0.0389551727281142,0.0374525566111798,0.0037005380617992,-0.2466875000785245,-0.0465932938899806,0.0385202562063025,0.1088226764988167,-0.1128923971427028,0.1581362961114559,-0.0491728295449021,-0.1267051534288035,-0.1164616235149138,-0.215248074675924,0.0914994612942884,-0.0815781735207583,0.1069479421003073,-0.1651462481463021,-0.0542333401117944,0.0536319559535736,0.0141348827509924,-0.1182995658948141,0.0262787461112123,-0.0049180613122036,0.0795616991605086,-0.1358234586988452,-0.091541955162201,0.093540143400189,0.0455786948926202,-0.036655383777893,0.0625324685745723,-0.0057879867394221,-0.0287421330837304,0.0686351739889897,0.0191894384388419,-0.0627043699512214,-0.1317747099348784,0.0116888166328742,-0.1156646499300431,-0.1011673202440081,-0.0448939299968779,0.1069643070661306,0.0430150970522982,0.1279764538738474,0.123642395296642,0.1478621232610953,-0.0905922769621981,0.2732632687940201,-0.1799632976205889,-0.0428942715122242,0.0844721651267575,-0.1443257151624272,0.0847593514905121,0.1412600330526144,0.0333645788935968,0.1843481283135017,0.0845466149299503,-0.0053844395290799,-0.0090803449970426,0.0276406525027357,-0.0890031591426614,-0.1016996310305501,-0.0358907830620067,672.3904388939598,7705,7.612714,1012.1226148782155,6.920792538264557
1400000US09003473502,-0.107789838189823,-0.1189972976680018,0.0160929964513487,0.0237683874282544,0.0094835464613042,-0.2280572927189239,-0.0355069607046936,0.0390376356545213,0.0175547607049329,-0.1120693898618268,0.1234665251696015,-0.0232872887859926,-0.1278631895367726,-0.0428394896051644,-0.2509260830021352,0.0385561469682245,-0.1492052029942244,0.1135795156646612,-0.107506355058603,-0.0152387967596909,0.0272484546687548,-0.0498451695005717,-0.098628002778786,-0.0201537250453396,-0.007548995587825,0.0640020518650394,-0.1004287987615028,-0.0705380432701656,0.0983060827773117,0.0298130041539703,-0.0216113026682758,0.0503086898948721,0.0172778563329354,0.0128605632646717,-0.0362074889196088,0.0980628973649611,-0.0540763231748918,-0.1362296282860099,0.0542431999486068,-0.0039380929348884,-0.059608172092884,0.0083330887003453,0.0801074136436269,0.0471871756188433,0.1472937838723764,0.0814530229272755,0.1628223206287322,-0.0438417864019402,0.3145243757611897,-0.2178149176677763,-0.0846057683829164,0.1199980421847584,-0.0839981354104966,0.0450375566940991,0.1408984791234996,0.0283860602729455,0.1092132266590018,0.086432059453705,0.0177749245005577,-0.0225219011287556,0.0236594726469688,-0.1567595779284656,-0.0586579778925353,-0.0194139197748511,383.4215291502399,3014,13.941196,216.19378997325626,5.3807899963676915
1400000US09003497000,-0.0013559544191518,-0.221358473781884,0.0413527833742948,0.0152849658441025,-0.0083390207826404,-0.1935643894050991,-0.0151064328872788,-0.0527370917995862,0.0497897887236139,-0.2142364049760221,0.1571005457610156,-0.0930311247365657,-0.2067001752904974,-0.1623801892480388,-0.1221106248616765,0.1429385664594913,-0.0931954520197711,0.1656003791492005,0.0054223276253779,0.0196414156417466,0.0470242371369401,0.05786147150472,-0.1552355162545222,0.0299182770656517,-0.0176671839029865,0.1765205500180898,-0.0345628134693395,-0.099207256107358,0.1282564235244286,0.03277261255822,-0.0079296899993791,0.0334934278607731,-0.1731855866967468,0.0275347874123983,0.0951536228903256,0.001804840016417,-0.0871460775143581,-0.1165485486437459,-0.0415626628057174,-0.0663337636818492,-0.1843387337512793,-0.0598953781165651,0.1024284529380303,0.1018837477879684,0.1805861995504792,0.1412504718257121,0.0571437641089105,-0.054953164778967,0.257011600639874,-0.1814011403414797,-0.1077003449575773,-0.0501141443913955,-0.184869967661522,0.0835641024903911,0.1839833655783031,-0.0656224770093144,0.2123533119580602,0.1382240638366832,0.0140184734392891,0.0426780991740678,0.0325665396456662,-0.0303789213297867,-0.091932174904503,-0.0345383926659955,770.8510837248662,4331,2.407403,1799.0340628469767,7.495560867509079
1400000US09003503102,0.0219707393196464,-0.3291730759257108,0.0278577580672265,-0.0507433319033952,0.0362365707200775,-0.219803216543366,-0.0966593933965328,-0.1450020094730015,-0.0689469497717923,-0.1120873102747992,0.1416382571015786,-0.0365794511155853,-0.1366892628437719,-0.1916287106590831,-0.1740225268803826,-0.0110010346433082,0.0289578422610909,0.1879463003364788,-0.0373831479239936,0.043730689978303,0.0146636842140597,0.0180312347958303,-0.1714779161915851,0.0003898640485569736,-0.0731582125301128,0.2085215573269126,0.0268786218016285,-0.0141477093449588,0.0590850799363865,-0.001309024643936,-0.0126957286200518,-0.0639883589378534,-0.0859544424733494,-0.0582177724669678,0.1197424619561353,-0.0776840218785885,-0.1397132970643634,-0.0489262800373453,0.030557672834896,0.0554586282395394,-0.1925143661900393,-0.0852093478390155,0.0755176382835358,0.0607436635549742,0.1688902703938877,0.1194965721421179,-0.0064982966565053,0.00547068923858,0.2580759571332044,-0.1296950106799528,-0.0446230265492247,0.027962372809578,-0.1666586114594235,0.0677986305302064,0.2120174832663441,-0.1227217652041098,0.181849161510648,0.1213267029594379,0.0025684168069262,-0.0298031471705796,0.0894136049079462,-0.0108291238694352,-0.1679626387572309,0.0139095403797027,555.4584158328835,2562,0.393557,6509.857530167168,8.781226451591712
1400000US09003430302,-0.0634671123247211,-0.16154568459735,0.0521665658488117,0.0008683862890085604,0.0055233529187148,-0.2250038256190382,-0.0162641570953026,-0.0377712674352648,0.0045980793609395,-0.1767866032022358,0.1415684531445452,-0.0933640063519886,-0.1582005714194055,-0.1213718479825143,-0.2085036657102304,0.1124470325655622,-0.1224043253549829,0.1297473720514009,-0.0976228278544604,-0.0026614336139688,0.0268057091107888,-0.0118619690285808,-0.1432899398884635,-0.0031589800046278,-0.0144340044463004,0.1000453745532124,-0.0786166503987859,-0.133517529620222,0.1409630057906116,0.0699016708744177,-0.0333628383540185,0.0239483142522412,-0.0818096239674514,-0.004898574103865,0.0094367459181077,0.0679429329842758,-0.0560565686356305,-0.1436575942490248,-0.0359931196955564,-0.0682356847173696,-0.0987367116033217,-0.0223867710534769,0.0648429075897206,0.0907264241488064,0.1789256625674053,0.131186402241047,0.1142683515126409,-0.0505524307165942,0.2757240095122735,-0.1982145902714985,-0.1143491722699759,0.0433916151087896,-0.1393028527764888,0.063800572009505,0.1463598766059646,0.0064862856523961,0.1747218039289288,0.0918104975655038,0.0240171612437366,0.0535175454899574,0.0198740116581024,-0.0971434764421156,-0.0870613788381155,-0.0275762647593465,573.7107182653114,2727,4.552528,599.0078479473383,6.396942735042836
1400000US09003400200,-0.0917468616205774,-0.0396916317301359,-0.0002486605268572797,0.0293444879793789,0.025948064152542,-0.2292057701364322,0.0173079758036243,0.0828623095655187,0.0657093371356374,-0.0788585977843241,0.1295673346496739,-0.0804491920131729,-0.118392709658711,-0.0752200130955261,-0.235971167799459,0.0966388445094184,-0.1047998626219943,0.0577145490078506,-0.1919051232632439,-0.0283689980233747,0.0331909145262485,-0.0158513531932248,-0.1494549667301007,0.0175187559608807,0.0639231331603412,0.0476306795783203,-0.17520706549361,-0.1300492831391646,0.1123975635152435,0.0822371166595887,-0.053403196503862,0.0505740509389509,-0.0121961729302262,-0.0403100039961729,0.0190914606829523,0.0577513364240569,-0.0655645092766437,-0.18724236104907,0.0066815314304072,-0.1192493257965049,-0.0339821565077323,0.0037737407791439,0.1183290875013235,0.0493521024825479,0.1061456150145784,0.0834805624723162,0.1817761797367099,-0.1279750698785666,0.2441667842438918,-0.1786559521847902,-0.1041027652833824,0.0641688580624769,-0.0781432944704892,0.0827180711132501,0.1017403520525305,0.1165314025511998,0.1424940838410641,0.0706630880367617,-0.0069375076870007,0.025874397849491,0.000379800248360937,-0.1240474055912608,-0.1060195692258186,-0.00812380436466,634.9115889665319,6289,32.961529,190.7981877903783,5.2564437139708025
1400000US09003430203,-0.0689288160488244,-0.1533854855755124,0.0407017624060371,-0.0062207109482776,0.0058139534185422,-0.2361565173019091,-0.0106995168930849,-0.0421690978061008,0.0016357065521266,-0.1584438442367297,0.1318522909705864,-0.0802633548809144,-0.14468674309046,-0.1081887422554236,-0.219142872295894,0.0903399343169501,-0.1287686755424821,0.1316200868966185,-0.1002825347473401,-0.0098808024411078,0.0178403028003497,-0.0143492984215953,-0.1439599399256546,0.0038783231753886,-0.0077298166281329,0.0902729728350247,-0.0993703432686055,-0.1318715914449911,0.1438977012670085,0.0756793571529242,-0.0304624725610229,0.0144775472016508,-0.0524779571275242,-0.0197088481144564,0.0174976793575736,0.0642343007927695,-0.0646242119894734,-0.1456209747277887,-0.0188615564706231,-0.0754463329140728,-0.0950803752472549,-0.0242376238376812,0.0672663285822903,0.0887074420524002,0.1660212077116206,0.1104644618516105,0.1210789997860227,-0.0599566936976914,0.2872475046562284,-0.1952673131322621,-0.1175320097004185,0.0480703713155916,-0.1249141099577139,0.0628321890466781,0.1516088738163761,0.029647278331865,0.1615532124435266,0.0820809528079206,0.0099281420755329,0.0443291457201451,0.0080150065324684,-0.0986021858039349,-0.0823634984108133,-0.0151812626887324,457.555308282218,4279,5.147024,831.3541961335327,6.724258066736296
1400000US09003487201,-0.0994081783752234,-0.1363069527630792,0.0362909123472339,0.0753210682803215,0.0236076581310148,-0.2113078652768634,-0.0337690867916243,0.0190264767314755,0.0463443300956654,-0.1700740473370917,0.1279173380737638,-0.0541460530679982,-0.1663768713509948,-0.0918282051173024,-0.2192190268523787,0.1220049493062511,-0.1242354499914915,0.1407984475367311,-0.0884292714312119,-0.0067236964024581,0.0303452759744162,-0.0338325899927085,-0.1161463339396177,-0.0062491181505588,0.0118092929223567,0.1112011625231104,-0.1286983103192061,-0.1181353094437308,0.1055190849972377,0.0373452211824176,-0.0516178244463915,0.0463188817061198,-0.0705243160789396,0.0093253492321143,0.0038073905791259,0.094547485416328,-0.0678997455721073,-0.1804609952315578,-0.0059710174050739,-0.0294668141566459,-0.0672350886977113,-0.0089677826181358,0.1083501902374791,0.0891359609522991,0.1522743787697116,0.1031622678108755,0.1306075077264906,-0.0552518501678899,0.2903208641901535,-0.2253897532667863,-0.0912310166719135,0.0717927901675097,-0.1082704793051817,0.0831448251209932,0.1532386895436512,0.007077933932557,0.1594197744458002,0.1172583763065471,-0.0075452574657406,0.0076611892423168,0.0467959825404718,-0.103392732957312,-0.0707190502329939,-0.063505644829623,954.0089354724652,4801,7.338156,654.2515585659395,6.4850192207828155
1400000US09003468101,-0.0683697040779976,0.0339306204386486,0.016705027739832,0.0638212038974399,0.0101649938146988,-0.2278163487030499,0.0089574328149743,0.1928070588997877,0.0936137241444305,-0.043538458687282,0.1529704294226485,-0.03886153882553,-0.1299933741700027,-0.0105066674427114,-0.1848714865097956,0.0808868659090769,-0.102108577829135,0.0440505779418043,-0.0906689016927622,-0.0844970301192,0.086302350223145,-0.0185303294269791,-0.0862911742221977,-0.0101350733565039,0.1252036423322498,0.0399328229131148,-0.2320253331432924,-0.0901982620867459,0.0729818317474827,0.041124425989635,-0.0040499823717093,0.1059727070577321,0.0053368239830519,-3.8421434193650574e-05,-0.0042914690509669,0.0430611965920888,-0.0812855247357158,-0.1794971814804868,0.027363239019482,-0.1328336649494206,-0.0679474278069093,0.0246830739583248,0.0950730944986771,0.045383538593136,0.0472797322750994,0.0708110831448887,0.2231350860336858,-0.1680572429103671,0.3037977607532753,-0.1789253290255766,-0.0749122859754838,0.0141205771196968,-0.0801829698700167,0.0954767815141281,0.1051457480728649,0.1413282366573324,0.1256523979581615,0.1125533320288943,-0.0473039740551324,-0.0349214921177414,0.0143563364339471,-0.1109254568821911,-0.0709391497969559,-0.0275148957192113,1727.546928973749,7298,85.313993,85.542825313545,4.460639381751053
1400000US09003466300,-0.0851080312222061,-0.1291572061238838,0.0157891619928525,0.0533863493031787,-0.0157536246690767,-0.2127355438071294,-0.0463781598694095,0.0911772608047923,0.016482875687994,-0.0957007669479468,0.1296025977590412,-0.0415775805656385,-0.1497899407661058,-0.0390357235561602,-0.1894153054232643,0.0607022144555178,-0.1163985827946752,0.0987511332136755,-0.0522074979171271,-0.0261145943111459,0.0482900854666289,-0.0314180478111326,-0.1508691095870731,-0.0131689044075205,0.0375333451727243,0.1014735236727564,-0.1588708968666759,-0.1095203475316934,0.1044069535175835,0.0387149408938442,-0.0082054465038382,0.0957782165092028,-0.0612918059521989,0.0126418413310807,-0.0338568154962457,0.0962390073677944,-0.0591687059660782,-0.1135069195393924,0.0281946095035181,-0.0505568048782365,-0.1078964360192107,0.0026669350542921,0.076931034354612,0.0955644227635843,0.1413961928153719,0.1012193057891634,0.1765095807140591,-0.0827585856475274,0.3283508038635572,-0.2016485398134588,-0.1149914078469998,0.0314217865553894,-0.0955676493537719,0.0925525154749269,0.1484652811731751,0.0470887438725631,0.1294627978995607,0.1301893129521758,-0.0249110089103818,-0.004676447547743,0.0359977539586076,-0.1244092313886125,-0.0399174658878142,-0.0287723858325416,648.9268626143603,4884,10.488932,465.6336793869957,6.145544537408928
1400000US09003520302,-0.0568418411082486,-0.1808108691729151,0.0474163382170989,-0.0522874449215104,-0.0212286114496764,-0.2424872806174463,-0.0436395989984759,-0.050792743613648,-0.0114923684149642,-0.1350049792206747,0.1566520157006338,-0.061082112835903,-0.0970592286517732,-0.1230445066797638,-0.2077056675448572,0.053367676192629,-0.1118258160171553,0.104185962698134,-0.1137843640269491,-0.0172386134956739,0.0159480530797765,0.0190983525943255,-0.1428035938926393,0.02758474094611,-0.0654703433578082,0.0786194908349483,-0.0596135039949906,-0.0895678375329375,0.1299784037930665,0.0473783712136174,-0.0180902960896842,-0.009715600889942,-0.0330795163328355,-0.0372035710041905,0.0048038262579386,0.0428624139555146,-0.0501556725333748,-0.0989807553384349,0.0117884326237544,-0.0704105728202789,-0.1467276736800612,-0.0264495271806868,0.0686001175653656,0.056633477778344,0.160005919386212,0.1337864314657437,0.1122420024235422,-0.0305241625397263,0.2786672862320172,-0.1803027864233703,-0.0973799675525997,0.0777898913068983,-0.1414484492151098,0.0443546971120391,0.1447481502542257,0.0116123018136378,0.1413928711187706,0.0620564945484734,0.025910721169175,0.0071426207613502,-0.0025897968065419,-0.1107914988476011,-0.0783018230334608,0.0067954905123079,479.7840196705022,4648,8.080988,575.1771936797827,6.356415241304415
1400000US09003480600,-0.0374557430443321,-0.2195303717365689,0.0377308026876783,-0.0533002787357782,0.0201707268851628,-0.2090550856513056,-0.0802801585233067,-0.0783168716937704,-0.0106329656651407,-0.1405938072233981,0.1386925547247804,-0.071141988844511,-0.111453652713163,-0.1515199384113901,-0.1705583511642176,0.0389845073644823,-0.0536290512958797,0.1349127098714048,-0.0756962808063099,-0.0091495588300753,0.0082384511476384,0.0047019055623604,-0.1241012620225901,0.0342180819237886,-0.123487082566001,0.1247282246694809,-0.0463552560837876,-0.1147033189851817,0.1168041830563749,0.0179857990212371,-0.0364781557501798,0.0007750023938246426,-0.0042019399651638,-0.0500455544453892,0.0084053092786719,0.0162058552196939,-0.0540217525351043,-0.0722966462394593,0.0191991289588787,0.0333947775177319,-0.1675604813095127,-0.0657664096042405,0.086817391794241,0.0596852875590973,0.151652856620031,0.1617259580490979,0.0409150529997791,0.0287408443836085,0.2385928484022482,-0.1928066922349065,-0.0309435229056935,0.0830026462390284,-0.1585299757855661,0.0663154943792616,0.1467175699235448,-0.0366905579574928,0.1429872159398525,0.1054237041128033,0.0362502935684165,0.0008570673181317605,0.0127914503859615,-0.1022604285457109,-0.0980130313035827,0.0318294235278525,230.97383018098623,4996,1.745994,2861.4073129690023,7.95941826758944
1400000US09003430100,-0.0401636088673496,-0.2041439148411111,0.0650668727661646,-0.026014082262717,0.0166767198658834,-0.2262775373195783,-0.0492120275904444,-0.0973782616873975,0.0022865432133264,-0.1733429954647493,0.1362539799227749,-0.0654632814238063,-0.1648221421672438,-0.1539435852248989,-0.2068156463755699,0.0789775249057143,-0.0938087657863576,0.1748026664039136,-0.0814474117480981,-0.0075815869932395,0.0234800372607281,0.0112373794841496,-0.1464202403225854,0.0102206145169952,-0.0582881555033556,0.1286081113563922,-0.0566852349051083,-0.1001972413260748,0.12837726773288,0.0618848442052925,-0.017057264587883,0.0025605669339844,-0.059743431099658,-0.0323673193651612,0.0527986546404081,0.0206453795557196,-0.090855634207532,-0.117894894890056,-0.0117155176155712,-0.0320467261187861,-0.134166823383901,-0.0477294987648056,0.0587341855396919,0.078135573900327,0.2018603200335892,0.1303577122348309,0.0805159958576158,-0.022612164685349,0.2868184567371301,-0.1862817055079629,-0.0831486062637868,0.0544574268545993,-0.1592204465514524,0.0571036392641873,0.163979048748959,-0.0396107370179915,0.1810256483003814,0.0829083879276955,0.0154366350599716,0.0420240917628744,0.0309221309134133,-0.0697009138566808,-0.1138593733604446,-0.0205260020873016,824.5789420598215,4370,3.40828,1282.1716525637564,7.157090145661686
1400000US09003473601,-0.1156925987349702,-0.1030702931279813,-0.0050609400453059,0.0146386401522096,0.0003879345101640912,-0.2134179883715519,0.0013121163574509,0.036545787747837,-0.0029187305890842,-0.1092625575149328,0.1283360489110775,-0.0500613903995762,-0.1084496489292892,-0.0277866357791412,-0.2406146994945781,0.0533968031871359,-0.1598248244159358,0.0686168772934984,-0.1143829921340138,0.0010903778060456,-0.0101424142322531,-0.0440069518826178,-0.1023693328343824,-0.0130408942024439,-0.0151457473335964,0.0658606264167803,-0.078863338482138,-0.1149993786605692,0.108042052642784,0.0407181067604113,-0.0561607775820667,0.044816486201365,0.0080776837468376,0.0019550010449038,-0.0553648233173686,0.111565263983101,-0.0240100331495614,-0.1487208219463208,0.0322364047905878,-0.0052832468363509,-0.0583226884465932,0.0137718016861476,0.100722365506889,0.0466174310534879,0.1271722847585223,0.0898367079195599,0.1563426633577016,-0.0188663359730757,0.2979310331661782,-0.2060618149648502,-0.1121419207437996,0.0987422748238853,-0.0667818304476902,0.0386379818529105,0.1324678740366567,0.0419117309004493,0.0830929797270201,0.0830904490193164,0.0201895783600229,-0.0278578331709164,0.0033756146487658,-0.1629160728661178,-0.0463140175205643,0.0144922736592779,425.0940045449371,3235,12.483062,259.1511601881013,5.5612628474153984
1400000US09003980003,-0.1349632110834609,-0.1955674567600293,0.0072312472459816,-0.0016600811220187,0.0204737959662855,-0.0934634235972342,0.0190174893437348,-0.0975018599210531,-0.0102999472561288,-0.1574938169107087,0.0597639380212743,-0.0912691182710722,-0.1324265727523073,-0.0814576161100964,-0.2650368234827663,0.1012860391146861,-0.1427118953425234,0.1085795960647774,0.0024025406566781,0.0451099015672305,-0.0628377878240843,-0.0481807572256313,-0.1167113605520528,-0.0688027856673272,-0.0835412209490857,0.0550038136495862,0.0054829191145137,-0.2508902417629584,0.140498442142656,0.0098417075929052,-0.0463135348048765,0.0071922480560938,-0.0770718315878867,-0.0479155835589578,-0.1807263764677002,0.1909136953438079,0.0680863125456838,-0.1632342844300411,-0.0003909182496037168,0.1333805292033296,0.0906092161322948,0.0650506774823161,-0.0078875026929414,0.0507625188465382,0.2265146003086121,0.0139584259455903,0.1140489146250373,0.0041175631804281,0.2926487797772069,-0.2562131717638062,-0.1132274337501417,0.0673573111499882,-0.1023245618927085,0.016218951746404,0.1273625834694833,-0.0020947363162296,0.0286865360127248,0.0450452517808546,0.0656662979175494,0.0390573233489734,0.0307351158694299,-0.092334149681804,-0.0543477706592176,-0.0232149057260192,817.5026397379829,0,0.60279,0.0,0.0
1400000US09007541700,-0.0323415124062478,-0.2444316305148857,0.0633529986458472,-0.0279754267962398,0.0054987859755121,-0.2100472884183189,-0.0928234496156041,-0.0940142992722411,-0.0113482176379809,-0.1378212222266658,0.1416233066293467,-0.0584153961596364,-0.1364415511152307,-0.1747102187732217,-0.1632684360971807,0.0552202700537414,-0.0239157985973673,0.1525021823886543,-0.0725414085485665,-0.0104759056733524,0.0174960733012756,0.0137150049435704,-0.1604453219976315,0.0252011342056762,-0.0849844452676525,0.1644455114767355,-0.052219295682436,-0.0970525714473564,0.1180224026001767,0.0137530693180804,-0.0226882126922991,0.0030702287456503,-0.0666264992571413,-0.0475746119442214,0.0565859360987969,0.0057632280506964,-0.0513355270742225,-0.0629760212266108,-0.0090512080480406,0.013854440151016,-0.1608497493258137,-0.0589335599941917,0.0814698136230524,0.0851973241791629,0.1763495302472894,0.1432589763658993,0.0598233855059599,-0.0064295862603479,0.2767790781142369,-0.1805156246380888,-0.0341669552739948,0.0494712223434343,-0.1664914044675183,0.0978765873054904,0.1708151499036926,-0.058814813786729,0.1863358872963159,0.0933350721946022,0.0114936668744322,0.0071604612201723,0.0368347944957812,-0.0594471277973024,-0.1307790449513329,-0.0063323809257723,504.9514550865375,3378,1.859404,1816.7111612107965,7.5053333848933175
1400000US09007595101,-0.1039910956527058,0.0323932869373069,-0.016150940783789,0.0380347896895834,0.0019445548839466,-0.23028691463241,0.0260455043809381,0.1618850956126038,0.1455156463339825,-0.0334888834728206,0.1506356821998472,-0.0445604360255039,-0.0691394663785987,-0.0714584686700204,-0.2286313988944786,0.0868241533702216,-0.1253355677258447,0.0293473299659545,-0.2312135956840371,-0.0731773857250296,0.0617376696001747,0.0568683974925728,-0.1451558204205869,0.0379028765446346,0.0894186644582196,0.0434993508455348,-0.16474894678089,-0.0663187071325567,0.0514020045811347,0.083469572478839,-0.0462545150837614,0.0718799115934183,-0.039959210114788,-0.0589234489010786,0.065864877416388,0.0032975557161599,-0.0853921187949487,-0.1758939118748991,0.0536756019750745,-0.2140607304255534,-0.0026227249526721,-0.0119498100490514,0.1536381281277633,-0.0088277678682661,0.0880786797169272,0.1077832966366008,0.2078649723933006,-0.2048667809060027,0.2546234118134237,-0.1746509947616664,-0.0915810237711735,0.0756449054768853,-0.0714737461125609,0.0455656199463416,0.0694472595202319,0.1431134910786668,0.1488987523764272,0.0720833121175069,-0.0313075623892269,-0.0378435007626807,0.0162387518498904,-0.1055966327892095,-0.1244533879118235,-0.0247200153730701,689.5739481457293,3809,88.81645,42.88619957226392,3.781599910118808
1400000US09007590102,-0.0954992394142561,0.0303038376235739,-0.0127117286140354,0.0318622131645787,0.0186028024379023,-0.2501911837432147,0.0070339562807134,0.149075438504673,0.1466468061494465,-0.0404706077219749,0.1679565478746464,-0.0606796355888378,-0.0911536673344492,-0.0912695434633042,-0.2402534213898468,0.0997041383507996,-0.1200036103577421,0.0324891485855475,-0.236759762421183,-0.0792180664789946,0.0617335364341223,0.034362706146536,-0.1359032129031202,0.0253353129060141,0.0977775274555527,0.0393174667941879,-0.1738942921731713,-0.0511434081113976,0.0529182823932351,0.0774735804251706,-0.0397905887493753,0.0682801886162268,-0.0129672425706905,-0.0487134204895548,0.07887689475983,-0.0010710107458707,-0.0818967711577062,-0.1947198868778774,0.0398271669151773,-0.2140435988643868,-0.0189739412886451,-0.0245944182726666,0.1508141988627834,0.007093878772005,0.0908594774482165,0.0929917855031725,0.2125472253348947,-0.2139196690604693,0.2549480915206226,-0.1734184930748899,-0.0785915987488559,0.0718805993090203,-0.078376377814936,0.0609378079795224,0.0839163810887308,0.1538987487706859,0.1606447894071739,0.0719799609598848,-0.0233268097829593,-0.0275423381616953,0.0172108881574263,-0.0882970834492859,-0.1128251301336006,-0.0207821294702971,841.6396157986954,4391,60.366785,72.738675746936,4.300527434235956
1400000US09007630102,-0.0768640735321838,-0.0930778447222605,-0.0167899552811885,0.0172422462114115,-0.0209683798543749,-0.1579165237862366,-0.0534366208948015,0.100878744595959,0.0562281950401352,-0.0396792062169813,0.1411062748377931,-0.0554374770389374,-0.0786810661815232,-0.1065467966613813,-0.1470069304334231,0.0730635099950362,-0.0934425548262515,0.0483316170879161,-0.1564731195312587,-0.0405970818703082,0.0318122536220006,0.019140315556222,-0.1553532094849767,0.0866885798770512,-0.004146433606857,0.0698994637415269,-0.0986767047161157,-0.1227341436357862,0.0887308397896231,0.0182434857094955,-0.074226900363481,0.1462973345272809,-0.0427401861990422,-0.0504682591920569,-0.0167436106372572,0.0536370235378655,-0.0065409139011042,-0.1199398026884776,0.0437727520135354,-0.0423600207556389,-0.0687984279209374,-0.0423772048736759,0.1309680050204567,0.0445308032901372,0.1265790189486124,0.1693985376682505,0.113247491004857,-0.0678141808948631,0.2370913150729861,-0.1881239935953405,-0.0646080417412536,0.0843293008893355,-0.1069845637434293,0.0408440495889455,0.0810227776567198,0.0040631415558294,0.1253478415626748,0.1233619965915743,-0.0205886984460491,-0.0135038982659224,0.0325290925459488,-0.1151425515368282,-0.0853716249387987,0.029418896623367,352.43358104965085,2666,10.212088,261.0631635763421,5.568585557057867
