cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,poi_comm,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US18003010602,-0.0252850556976034,-0.027001707829493,0.0730900739534095,-0.0920294920886082,0.095049176810866,-0.0847179743527099,0.0324043870653415,-0.0139535264184968,0.017981181282896,-0.1664139264697608,0.0746883048417772,-0.1307314681837495,-0.0606692241458521,-0.0029302756545864,-0.2681567610969143,-0.0221521809520655,-0.1697623716002925,0.0224374905953157,-0.1282701207084592,0.0538710737891924,-0.0017986247210688,-0.0974548541315464,-0.0006697186869163393,-0.0505832452945508,-0.040418919832883,0.1696148037972602,-0.0391273311196257,-0.0370619963077253,0.1150793512845837,-0.0641863258176055,-0.1238461921159615,-0.0337478485612328,0.026677769821383,-0.0302326351862425,-0.0734330895185561,-0.0372624010557037,-0.016668650587693,-0.1632148203285979,0.0593341951235746,-0.0137798364303592,-0.0499287918268321,0.0472536068870233,0.1305012940231192,-0.0798511178090068,0.039130856705921,0.0456272612525336,0.1685939502198323,-0.0328583254896565,0.1340792600226918,-0.1444099923135405,-0.0648279208623477,0.0939382660939033,-0.1342694331584735,0.0140672364393674,0.140095186948132,0.1539387695296357,0.0816544688919227,0.0716520990383354,0.0166949718234364,-0.0434413783617161,-0.0593543845618351,-0.2069189744233577,-0.1182204830014814,0.0385952986035634,0.0,4260,16.410294,259.5931553694285,5.562960399454905
1400000US18003003304,0.0419906331693561,-0.2310571580428969,0.1128339276604068,-0.0934649801566927,0.0978255456236627,-0.0565463714151237,-0.0482134709058476,-0.195709085137614,-0.0470104620545066,-0.1337528664344631,0.0685497202150033,-0.1259228305075406,-0.1526343758888256,-0.1623829146356002,-0.2608021252449837,-0.0964828171244547,-0.0330425683004763,0.1305182592557042,-0.0346647785076502,0.0122074661320309,0.0200477201277841,-0.0372246120721121,-0.1503460159067588,-0.1242271789112849,-0.1410027917173686,0.2388003810434813,0.0665724263286115,-0.0274626276272282,0.0549211932743022,0.022795243564153,0.0094401190723875,-0.0732093571248626,-0.0217891337968352,-0.0822662563386259,0.0054786615901525,-0.0662676233885716,-0.0839700898356366,-0.129842523892309,0.0151148619929528,0.088412242056158,-0.1379988304422043,-0.0438175411706547,0.0555586615597036,-0.0172824079941071,0.1786961504480782,0.0875590619198383,0.0300440139029047,0.0202120570814943,0.1558825716652082,-0.1417327700127174,-0.0126959505434473,0.0493282542368686,-0.2308360774196219,0.0192811487322479,0.1879212576425781,-0.0380413437613029,0.1081877378215064,0.0774182510687444,0.0594248726986251,-0.0044077714324254,0.0215389561987527,-0.1284672817317157,-0.2054315775218983,0.0693783552374195,4.236021,4145,4.721412,877.9153354970929,6.778688573930258
1400000US18003003100,0.0449024445120686,-0.2402820894341147,0.1256964165793502,-0.048588678055115,0.0939419115577149,-0.0407643196725727,-0.0473566614610073,-0.1487640743773148,0.028481442244796,-0.1748798265917501,0.0782698924082729,-0.1434728177393268,-0.1592757444248471,-0.1541686230609398,-0.250120757950759,-0.0510058717351185,-0.0372314157934267,0.1442002309660098,-0.0134212421086281,0.0377556068208815,0.0258551614787195,0.0097909885230933,-0.1004640967091932,-0.0880139517419346,-0.1006414424300131,0.2906284630349098,0.0647328827651273,-0.0271477355056933,0.0873507120120564,0.0044721648825325,-0.0063075052152766,-0.0656004800673353,-0.0985560853298422,-0.0489253389435062,0.0751324470552074,-0.0943788555457459,-0.1208003096746727,-0.121927693442122,0.0061750789961827,0.0182720691079298,-0.1768998432016497,-0.0729166789679786,0.088076272217058,0.0057544621924976,0.1691344876081124,0.1049954410593624,0.0430628550454781,-0.0231184284582405,0.1410303878849627,-0.134988918922092,-0.0146603059901066,-0.0023234536980204,-0.2466622310052682,0.0380697206904092,0.2303340323132826,-0.0505063035154798,0.1352099219587502,0.0898223737920445,0.0291316201034988,0.0008836228064325562,0.0548292469955466,-0.0689335182105647,-0.194684387604337,0.0468362235264229,1.213596,3153,1.647995,1913.2339600544904,7.557072800725785
1400000US18003000600,0.0461696714187404,-0.250652425103573,0.121091060935012,-0.0836659691323279,0.1104168862174331,-0.0471279500170132,-0.0589602304907256,-0.1741141341831564,-0.0242678677117035,-0.1516941904249732,0.0598843103823116,-0.1415481204290004,-0.1470100522897275,-0.1620412164884122,-0.2716155674344791,-0.0807655748756843,-0.0400122652792903,0.1384224105989886,-0.0357722846990922,0.032591885371688,0.0019279824067693,-0.0181851393679813,-0.1130992276667782,-0.0854226253597229,-0.0956275589363677,0.2754341789176485,0.0572464202830024,-0.020790019833858,0.088492737206423,0.0192972182610077,-0.0161710169851992,-0.0843257431949078,-0.0619436389858728,-0.064427145840015,0.0588531800598037,-0.0770324233690435,-0.1088600346949782,-0.1148239768024594,0.0166022465508527,0.0086224007467927,-0.1938765188152329,-0.085105117554669,0.0661191804044299,0.0230303007582705,0.1624362171046301,0.1127415327452039,0.0441242841906617,-0.0090130149611016,0.1376818152978199,-0.1470109178802054,-0.0188813611953793,0.0075054555816861,-0.22596818757027,0.033570970688605,0.2184956232204707,-0.0519511782973364,0.1169512874934118,0.0701810393391144,0.0431980482269013,0.0146001438196891,0.0467043118214154,-0.0891453670737894,-0.1834177792254332,0.0606829507803492,3.499844,1979,0.857181,2308.7305948218636,7.744886171096302
1400000US18003000100,0.0368440013405325,-0.2275754272485812,0.1115675007705676,-0.0227866218521844,0.1019183616274056,-0.0557478036094078,-0.0121412749445255,-0.1126588126590237,0.0316118057259867,-0.1913565078442913,0.0713304594846918,-0.2003497361717602,-0.1835295906665888,-0.1437652712684026,-0.2351642406676266,0.0020418592769729,-0.0940754221368901,0.1089788003267594,-0.0258859400704133,0.055606511715428,0.0295756601985789,-0.0121792302132291,-0.0932077959926747,-0.0788574684747637,-0.0568846088770687,0.2662840400329471,0.0249988359378998,-0.0551503437836856,0.1134539636528894,0.0134591818717843,-0.0277036743968044,-0.0302802869433613,-0.1210516877428888,-0.0169932062264766,0.0452452473655644,-0.0737317755914345,-0.0903201902128275,-0.1251199864356971,-0.0294064323549645,-0.0031499485429666,-0.1743395896628712,-0.0665506213850279,0.0868258333845976,0.0281266211076895,0.1677108582013735,0.127089412201461,0.0587934636549893,-0.0325309163284673,0.1242562215538404,-0.1663955527203745,-0.0764237211711616,0.0001148486085122968,-0.2280191866779488,0.0540706980227147,0.2155176934844478,-0.0229874989361943,0.1630749510712512,0.0982434453575651,0.0143673096746552,0.0442428423168544,0.060060259746988,-0.105873494474664,-0.1291447342807958,0.0405597805180101,1.58503,2710,1.892709,1431.810172615019,7.267392950536359
1400000US18003003400,0.032084244620458,-0.243839590350099,0.1260753697662688,-0.010951215043822,0.1100341394549059,-0.0218552957583402,-0.0309387654489181,-0.1317956256402873,0.0550961422717219,-0.2005417723161868,0.0644105174708774,-0.1667583022077468,-0.183473231399816,-0.1490001762903662,-0.2387507892359356,0.0026139028345126,-0.0695752744296546,0.1403931660586236,0.0065378708552674,0.0543748111586098,0.0165076679360435,0.0173734638724394,-0.0787626015041341,-0.0593969803227598,-0.0634358755689077,0.3163033516927004,0.0381915750828314,-0.0521710959783883,0.1039688004765248,0.0056479878870343,-0.0297806870394383,-0.054061523372922,-0.1339981279527952,-0.0257593836455726,0.0919787651216176,-0.0921205918514131,-0.1225086790798828,-0.1236224249640107,-0.0211113559666065,-0.0030495132450739,-0.1788723842941127,-0.0866102774982599,0.1012992124372082,0.0349805957608298,0.1718735245754988,0.1142577995943346,0.0469137865220257,-0.0351841108012877,0.1291126998252642,-0.1678227275278772,-0.0387217205398628,-0.0296602649445106,-0.238585936865311,0.0554093728733377,0.2395808778274439,-0.0669728056866365,0.151445425526668,0.0874984442016611,0.0145549943567374,0.0286705747994622,0.0798985236687333,-0.040459570870432,-0.1502179277291113,0.0279402425890897,0.0,4449,2.289713,1943.038275976072,7.572522674114656
1400000US18003011609,-0.0119867204955252,-0.0572214720286161,0.0799583360609301,-0.0484258858145367,0.0990442172888165,-0.0956844176055833,0.0326740040626917,0.008492558688758,0.0369907460630669,-0.1610263910238684,0.0780756260831217,-0.2032567652627282,-0.1104944799836332,-0.0389535763834266,-0.2681709902691344,0.0275205136526147,-0.16907978320635,0.0023044678885833,-0.1242938133274751,0.0685833570909735,0.0243434720856459,-0.1014422264027804,-0.0385270785842044,-0.0678956519762394,0.0029608735798249,0.1545622965486288,-0.0789227072200474,-0.074124835075793,0.1619185185285632,-0.008286515639496,-0.1065474529007526,0.0089883409763035,-0.0407446688476234,-0.0153400638956699,-0.0695345711312134,-0.024327872093904,-0.0159832441262691,-0.1776672802898716,0.0028623641876172,-0.0178260873066124,-0.0952641401705053,0.0094850018297081,0.1086444898408422,-0.0131717011268795,0.0603402799061635,0.0960929271555248,0.1545527149264181,-0.0356299347258332,0.1099772029633138,-0.1608421475991683,-0.1078339709936057,0.0643763925522278,-0.13653938993032,0.0257347434309974,0.1236017441982337,0.1158324278727398,0.1501008851840449,0.0810433212940768,-0.0086591737906847,0.0184279160239972,-0.0235118013631614,-0.2105820258882419,-0.1049543088798046,0.0438879720001034,0.0,5684,27.866602,203.97176519763693,5.322872238909424
1400000US18003980001,0.0215476875323835,-0.1921294260584834,0.0835952644214175,-0.0853963666702518,0.1142650138971192,-0.0544029751185826,0.010543728102524,-0.1222012030747798,-0.0295844824215541,-0.1865823873811062,0.0528420109436175,-0.1967885159553182,-0.145808341144662,-0.1253811357137307,-0.2422792601639793,-0.022452678749894,-0.1175930926338315,0.0577505690724505,-0.0627482369486764,0.0487251649568382,0.0104012853115876,-0.1270428286600389,-0.1144273901338021,-0.1100538032552338,-0.0699452906229149,0.1779432861515102,0.0384681056057327,-0.1013457318152232,0.1045318611429717,0.000954559037983524,-0.059702689341122,-0.0206587927981288,-0.0659504280140807,-0.022847849304249,-0.0731121772813068,0.0052173034508946,-0.0087033443499216,-0.1808715894894605,-0.0012811087438202,0.0843975491485794,-0.0890529550357276,-0.0143734493429381,0.0530542758667446,0.0021580849739693,0.1497638776970881,0.075365826061488,0.0653937468376642,0.0266672967550632,0.0934180624844458,-0.1782347351360668,-0.0703275985929771,0.0432269045823776,-0.2064007358412137,-0.0005477134947851184,0.1339483715977605,0.0300651436898777,0.1154845836174031,0.0846686426932626,0.022119203289779,0.070122622372475,0.0053324558235124,-0.1852367967294258,-0.1558937300354228,0.0737249898196554,0.0,681,3.928109,173.3658612833809,5.161155742791543
1400000US18003001100,0.0427279697147632,-0.2173407305422372,0.1633478914786851,-0.0974444896552833,0.0644565997649512,-0.0933546233696295,-0.0378907508419219,-0.1409887904875959,-0.0214770486936982,-0.1811989472855082,0.0676148112541988,-0.1198827802796358,-0.1037189235171965,-0.1397755456376542,-0.2350770623395166,-0.0172845205826771,-0.0570358437602136,0.1313902709016735,-0.0451875210506042,0.0205517533487479,0.032958807322385,0.0247452066597217,-0.0930361927083702,-0.0297005140745092,-0.0875673041341355,0.2087828754668679,0.0246829298979856,-0.0611975896930713,0.1511246580255489,0.0039628418801454,-0.008983197134695,-0.0568840936445754,-0.066226025482833,-0.0652500847060902,0.0504281977797564,-0.0739156262505134,-0.0910728854754029,-0.0827919608600984,-0.0069772868689623,-0.0658520730374227,-0.2417773467294563,-0.0785314078711104,0.0465657964935175,-0.0085272278783675,0.1435389409897283,0.1677393127817607,0.0424861668518907,0.0304352123445919,0.1516063882025688,-0.1180348281925229,-0.0589442638967339,0.0274342669871257,-0.2428933806681777,0.0337034031403579,0.1986237373816286,-0.0352517510194103,0.1260707628376953,0.0368381957909944,0.0590543894091674,0.0213655456535347,0.0120141327715146,-0.1143017806129841,-0.1276307364924785,0.0404096350201064,0.0,1573,0.872203,1803.4792359118235,7.49802731717919
1400000US18003010812,-0.0181973187753938,-0.0695350164166327,0.0799803273133928,-0.1221082053438912,0.0789710188817404,-0.071199422593593,0.0344487970685845,-0.0201264027415058,0.0072992885978994,-0.213017781211864,0.0724974704787166,-0.1162354021065814,-0.0516074009626995,-0.0056347059056151,-0.2164080378791482,-0.0034203632232038,-0.1631742445400591,0.0348462628788844,-0.0918107957423617,0.0870811357251482,-0.0198489804567622,-0.0830561833631217,0.0245703420363808,-0.0135383185468328,-0.0513354856343703,0.1992069155516788,0.0141498866064964,-0.0376227778550305,0.0930995006302877,-0.0929459140268543,-0.1389445939701504,-0.0834282935650725,-0.0028019883983183,-0.0028498239863123,-0.0531595955150971,-0.0627788783419587,-0.0316442243893763,-0.1187729134945426,0.0645253819719858,-0.0023632395891661,-0.0763503280099081,0.0374499745862672,0.1219749424852253,-0.0830249905165038,0.0229142314826951,0.0542515693000749,0.1486848887399182,-0.0272761412925413,0.1326769122750111,-0.1329512187651626,-0.0490513151051399,0.0646087622346476,-0.1576293639756148,0.0140580434544941,0.1692330406176547,0.1298746182729621,0.0568362002474897,0.0785750940060038,0.0104778672334613,-0.0446585383631442,-0.0586455839991041,-0.1691914304968244,-0.1283222878708911,0.0470300737157208,0.0,4849,9.45322,512.9469112112064,6.2421199745395315
1400000US18003011605,-0.0217562572046183,-0.0782895849364512,0.0570635765542758,-0.1057276946444254,0.062855525108921,-0.1093171174262881,-0.0098799257097666,-0.0157863131164722,-0.0096924543310239,-0.1549768623566618,0.090542016776934,-0.1387673809784183,-0.0546574159609523,-0.0509053535994507,-0.2633242921505551,-0.0288584966581563,-0.1811304134124414,0.0213808884480969,-0.1468783848206618,0.0532372136621501,-0.0149724151511462,-0.062767550411645,-0.0450969543029755,-0.0341864330418399,-0.0639503545482966,0.1702990377382831,0.0019949369461276,-0.02015098611278,0.0819554342295324,-0.0487065211299127,-0.1236602681944424,-0.0410943787502128,-0.0093429603616262,-0.0038558726879058,-0.0368948234945447,-0.061034015330501,-0.0051026595050331,-0.1234617733231315,0.0730018181455643,-0.0247196744900729,-0.0872407604647908,0.0360087761067801,0.1238673530726533,-0.0615685475745965,0.0623048650074366,0.0975942062960209,0.1684264723625181,-0.0694754563878784,0.14820011438638,-0.1560728674885388,-0.0417788374279099,0.105178885987228,-0.1349578744592021,0.0214478753615046,0.1456191736225581,0.131408712449199,0.1069883960758837,0.0778307549247865,0.005469350922708,-0.0474723160758441,-0.0513484075900955,-0.1757857826733857,-0.0960031226311924,0.0684259314734377,0.0,3310,15.971593,207.24294689953595,5.338705412043804
1400000US18003002300,0.0297729334149869,-0.2056587254397991,0.1305005384704463,0.0027064023110139,0.0950838638515212,-0.0516942482206689,0.0021607779243761,-0.097386299162124,0.058990067646127,-0.2184853273299662,0.0729992485549961,-0.2082479786745336,-0.1870652893622798,-0.1271164435786392,-0.2509826817521267,0.0105370573650186,-0.1104819425620121,0.1150497811444007,-0.0236653643756661,0.0796679523560227,0.0244625185498756,0.0090779641872541,-0.067145800632564,-0.0713348100779647,-0.0455310680675513,0.2873692514133535,0.0168825655465491,-0.0809929602567855,0.1372317909298467,0.0163521514781396,-0.0423154432552639,-0.0264941690143901,-0.1603969866188201,-0.0026986783188916,0.0682451955433719,-0.0738789374775548,-0.0902487082442275,-0.152548788418862,-0.0359945157900314,-0.0410746068614345,-0.1631348243597507,-0.0610328996970651,0.0950847060560485,0.0251475248337551,0.1542460417282106,0.1370178088752362,0.0850284013821039,-0.0555854889695203,0.1212772778572483,-0.1608554937530578,-0.070888710999703,-0.0127978693921738,-0.2331427016324305,0.0547189855303652,0.2181566762666937,-0.0159132144041517,0.1722850611264495,0.1009037201823562,0.0067509509488834,0.0421938863365066,0.0453352026485813,-0.089211276707103,-0.1369669609336627,0.0302282592922017,0.0,4859,2.660837,1826.1171202895932,7.510494659572172
1400000US18003011900,-0.0208391804315449,0.0150290711119923,0.0371160804471416,-0.1591053528468332,0.045431823904468,-0.0619772871830441,0.0599160768132846,0.0259752408817136,0.0311077322485109,-0.2401242076308195,0.0966652582718298,-0.0108577067959851,0.013156924536043,0.0267694706946255,-0.132343349987975,-0.004334739008258,-0.1691673167309542,0.0511016569549899,-0.1148907773692954,0.0500004667766559,-0.0387925884184847,-0.0127177268455192,0.0694591531684192,0.0383952621991299,-0.1038199764355977,0.1972709498518738,0.0944204435614354,0.0612847892726367,0.0033874342209275,-0.1866344466992635,-0.1696727753227015,-0.1285373707454489,0.0564915693228476,0.0278645589851106,-0.019332463656984,-0.1360899233349281,-0.0386803347673737,-0.0436942276222437,0.1369035205044006,0.0028673580843878,-0.0389345520825002,0.0900464270528697,0.1840001496459019,-0.1989092236517445,-0.0574862484072568,0.0393894758981295,0.1779827588054786,-0.0750731467849973,0.185899841978529,-0.068555169353918,0.0500221708194017,0.0764111024769198,-0.1830468173199636,-0.018195295153348,0.1984917458630955,0.1930650173930984,-0.0195444011556081,0.0751980198376758,0.0117254937513992,-0.1672644357817697,-0.0951555167701201,-0.1277101118361408,-0.1295081674381323,0.0732187889666582,0.0,1884,64.063262,29.40843068528106,3.4147198951383775
1400000US18003010100,-0.0176656352086642,-0.0039743437243329,0.0438491128436191,-0.1278845847377261,0.0928844553468871,-0.0625252802067639,0.0800187706111738,0.0132081092423945,-0.0026479475520063,-0.2094340082046821,0.0746583688101648,-0.0870292853462891,-0.0114491860112085,0.0304134928787603,-0.2107841087147794,-0.0019262097266319,-0.1784647436892359,0.0418055808344431,-0.0900826576422576,0.0683573457122505,-0.0261877090199487,-0.1138800680049141,0.0575575150736775,0.0067465010897296,-0.0140375630575142,0.1302514035134714,0.0103682524872852,-0.0433207164750864,0.0902986417251369,-0.1393565578632475,-0.1737555003775831,-0.0712598816169535,0.0407948438042495,-0.0167835604305896,-0.0908864218923423,-0.0306436616151459,-0.0198592893100383,-0.1293099000494871,0.0784178789321095,0.0211409729550393,-0.0082604271346613,0.0864216105262826,0.1202654484938809,-0.1279638419244563,-0.0008582027764329664,-0.0211516064896792,0.1818369405072309,-0.0225253188493267,0.1540119968453964,-0.1078308890751909,-0.0254995782046674,0.0743906641672281,-0.1484131207322384,-0.018149161828563,0.1505120291851731,0.2137174006808931,0.0189014196754453,0.0635420185234459,-0.0036081013534051,-0.0505252894160479,-0.0937251317355601,-0.1734897076606475,-0.1221965730784993,0.0614538979496569,0.0,5187,125.689879,41.268239266902306,3.744035959273047
1400000US18183050300,-0.030827059294918,0.020614586336552,0.042230244624573,-0.1256484883496764,0.0737104336628163,-0.1079158137229012,0.0487223135978165,0.0557889223274842,0.0211128165607788,-0.1825454420612512,0.087840025713564,-0.0784815794554076,-0.0010617029834999,0.0341092013249745,-0.2178906718330603,0.0186152514476293,-0.1785131410798186,0.0177069477567843,-0.1467859709728791,0.0723904454811794,-0.0075752449113692,-0.0759148050136505,0.0471756861051525,0.0011969198643664,-0.0278386233371995,0.1360930956463504,-0.0080216123831121,0.0064557948794166,0.0682401609325028,-0.1284991014327373,-0.1672577289124557,-0.0578100000071893,0.0437865857405092,-0.0059716612700309,-0.0530572139661479,-0.0785139968386034,-0.0237364160481234,-0.1138707213881277,0.0874031444716321,-0.0069503780492027,-0.0281193734864105,0.0866453621326087,0.1471382744968065,-0.1351537733498245,-0.0196874495351666,0.0296171353143159,0.2102887603216397,-0.0775557772924847,0.1433889024286176,-0.108826159491368,-0.0256923447270256,0.0959486235060484,-0.1321703011072705,0.0081757377386886,0.1490973248848582,0.2250935392797872,0.0480987924106988,0.0775609792124811,0.0085831962603306,-0.0996719980936505,-0.0950236382111616,-0.1744646031231446,-0.1155754284091277,0.0618500343374594,0.004379,5346,228.345627,23.411878170103954,3.1950698240956497
1400000US18183050402,-0.027301270678089,-0.0074533910157473,0.062438078024981,-0.1174986983639826,0.0927121158803742,-0.0986943909311598,0.0381854558298587,0.0277855338723979,0.017065153678047,-0.1942714658846055,0.0797475514781109,-0.1069455320765861,-0.0290543725218136,0.0299113204774044,-0.2410700387960277,0.0149158740556883,-0.1696802299809337,0.0336440065045582,-0.1321750402377666,0.076560686521926,-0.0036774044780543,-0.0948439734079555,0.0344050559862992,-0.0193725185271243,-0.0349241159557028,0.1467134569961423,-0.0202074313774582,-0.0300830493615166,0.1018752831171226,-0.1186935891259125,-0.1571280519122471,-0.0560900879609466,0.0236724960271309,-0.0092035921196216,-0.0796367775767448,-0.041426774602372,-0.0109028413468801,-0.1241667029122708,0.06973183908975,-0.0011079875599968,-0.040925619277844,0.0755545307805823,0.1343503845912418,-0.112801470764831,-0.012025843542605,0.0305256270854957,0.1971371486135442,-0.0436451019687854,0.1241202466702547,-0.1315447228144218,-0.0324439415574425,0.0892766666072973,-0.1329812588002449,0.0230158323882647,0.1501626217775689,0.2026499938166326,0.0590319598629296,0.080672069887197,0.0143682304288906,-0.065118050741222,-0.0755472665272447,-0.1971976078287948,-0.1202070761357951,0.0384236891342331,0.085087,4553,35.258097,129.13345833724378,4.868560526453694
1400000US18003011204,-0.0267838133534488,-0.047493025490635,0.0849040644853364,-0.1171396288258025,0.0970230420209134,-0.0433349252539607,0.0379713741182079,-0.0299727094545082,0.0223877871932319,-0.2063322449704026,0.0599276300642024,-0.1389529579266466,-0.064846610908965,-0.0086172703868463,-0.2494387393948206,-0.0181158113863686,-0.1655006657219555,0.0330901001464253,-0.1118500924674339,0.0730722886329781,-0.0279376123999868,-0.0921185677853731,0.0230995086501664,-0.0241787948921854,-0.0571038103402896,0.1901822221432156,0.0039784089434982,-0.059834698209,0.1032232035680333,-0.0688108725842138,-0.1294925866261304,-0.073948040200812,0.0210335159766297,-0.0365524876088095,-0.05719750064616,-0.060829443063028,-0.0330299172084642,-0.1463284472668389,0.068247741163348,0.0278520553708102,-0.0752024999570596,0.023032893745649,0.1132576075267143,-0.0714524083848361,0.033426957662993,0.0648990810721611,0.1400630325005983,-0.0106826629008963,0.1387353335241905,-0.1562418329238361,-0.0512817488223122,0.0833673532578884,-0.1524393599981477,-0.0102448190061815,0.1464294717868519,0.122660658502304,0.0649140671716842,0.0713703079440675,0.0117488579156548,-0.0250394872658274,-0.0749258377363455,-0.1864203006012245,-0.1236018110227022,0.0562086876986357,0.142377,3019,7.02359,429.8371630462484,6.065730206757168
1400000US18003010500,-0.0230977615073805,-0.0015586243347533,0.0517511960978125,-0.1503761534122651,0.0586070665638726,-0.0932693841874928,0.0455908663688981,0.0247121388158737,0.0097332508568755,-0.1924169845578599,0.0893041363407123,-0.0773415648457951,0.0080460230341556,0.0305637398911093,-0.2183838876350824,-0.0055942672983497,-0.1833427503786123,0.016501799062791,-0.1326479159950887,0.0591111002043904,-0.025130999801181,-0.0654122303975337,0.0380700410265309,0.0039187843956278,-0.0520967759653727,0.1555461255351187,0.0230108996599358,0.0182540824276179,0.064190246360267,-0.1364648620883256,-0.1665244187529291,-0.0748492153673022,0.0379571113263771,-0.004089962694326,-0.0555846953438729,-0.0822626476559563,-0.0186681334492884,-0.1015042476420105,0.1053075710185647,-0.0245941225980992,-0.0406029461821854,0.0813351194713974,0.1432012639321699,-0.1487532100794688,-0.0091887066010579,0.0227865389552097,0.1975592032828803,-0.068240650913173,0.1423193567305295,-0.099783706612794,-0.0194114528496851,0.0827252964510677,-0.1422373491655706,-0.0049784317998799,0.1612436719352972,0.2197931239895749,0.0238481682355343,0.0682425098138036,0.0080583961724749,-0.0952460484724779,-0.0961433563110402,-0.171281906355468,-0.1096602855113333,0.0686524111113278,0.0,2841,92.460789,30.726538576260687,3.4571535097061568
1400000US18003010821,0.0286566488351657,-0.2307019935280374,0.1172144490446461,-0.0130656514646512,0.1030114231915989,-0.0378408872623571,-0.0010401117874656,-0.1089952966213036,0.0556675647788745,-0.213338631270014,0.0626299507841487,-0.1924947296057395,-0.1922210700596225,-0.1233693633780325,-0.233218888515806,0.0179397823836434,-0.1076085153522907,0.1149400320148296,-0.0050883343769326,0.063456450452338,0.0220272126238644,-0.0113876980570723,-0.0805419218635914,-0.0718552550737042,-0.0522915177260581,0.2848849638109751,0.0133176765418825,-0.0751502106817374,0.125727350284407,0.0113390953422025,-0.035051605596077,-0.0377556115252497,-0.1423807784298911,-0.0117340810500463,0.0510926642587292,-0.0550969558602912,-0.1011847812236632,-0.157375146802119,-0.0233229734001681,-0.0065717694956428,-0.1690048315306118,-0.0619278967400201,0.0989389763181538,0.0257524623939439,0.1572925753296186,0.113953927379777,0.0666672860730888,-0.0308659852766066,0.1091916874171371,-0.1843768760356434,-0.0732820039172521,-0.0216919462437013,-0.2282364690478199,0.0566165367263475,0.2238356852117656,-0.0302269405820212,0.1522092612371811,0.1013683960799956,0.0108399925618757,0.0440645450992682,0.0552330172864404,-0.0883927343736456,-0.1325623394975967,0.0298074318164,0.0,5329,3.545625,1502.9790234443858,7.3158695572345875
1400000US18003001700,0.041416435509444,-0.2491212521376065,0.1442091333431484,-0.089641988662891,0.1145525784547667,-0.0209195760444934,-0.0487005507813882,-0.1755850886936638,-0.0072311968073507,-0.1909385669267341,0.0361251136432857,-0.1492629089346406,-0.1562148259065481,-0.1578873598735132,-0.2611903576501851,-0.0694739292934974,-0.0396837622119911,0.1418224428622814,-0.0258047976139583,0.0404008265733432,-0.0055411620627624,-0.0521120967905449,-0.1002579489613098,-0.0841992069150779,-0.1028824148588077,0.2803663288158838,0.0595073467464614,-0.0686716331356549,0.1121065822866048,0.0224975181450626,-0.0148413987654156,-0.0875571428477534,-0.0723280615403779,-0.0567866782771869,0.0375318772704991,-0.0316533705266924,-0.0873861474120237,-0.1296712060847728,-0.0092706530564427,0.0443967455513526,-0.1510202894935781,-0.0709636829447665,0.0492796453585786,0.0205285890150962,0.1721949065686172,0.0955278041432792,0.0412116986063554,0.0164485786302481,0.1177316788985505,-0.1596203184963844,-0.0090487888407731,0.0153629086696837,-0.2466618321462137,0.0470892062084041,0.2051506290991601,-0.0593729464415411,0.1025193233762183,0.0631108121958413,0.0482261874359952,0.0455822856647413,0.015563913120589,-0.0951298999309574,-0.1981989861925944,0.0609881909296504,0.0,2547,1.562668,1629.904752640996,7.396890202780274
1400000US18003010307,-0.0080567183146681,-0.116766810702857,0.1139489738834526,-0.0793951979744656,0.1115528588385669,-0.0607637061592737,0.0150448122617985,-0.0938911482361983,0.0235851816953094,-0.2112619065627673,0.025323438523978,-0.1596119580798209,-0.1108937543228062,-0.0515055205037316,-0.2626523385102969,-0.0323394356950907,-0.1372817638747383,0.0456575483148565,-0.0677429666618403,0.0376310652758737,-0.0052023921709779,-0.1163218519918957,-0.0521187456907135,-0.0446829414344505,-0.0647639181981217,0.2010963697113376,0.0026306121389013,-0.0786769523512582,0.1537872242527717,-0.023698614840792,-0.084575489598574,-0.0447393566433426,-0.0442318021028186,-0.0525662062287755,-0.0616558402795082,0.0265501390192257,-0.0323081976180938,-0.1455527329245863,0.0199839592773669,0.0193640147084506,-0.0938183436483446,-0.0046630466368266,0.065208813716768,-0.0543383576169832,0.0930675164010721,0.0651630063076201,0.1135257133725261,-0.0057125856841443,0.0918634119306986,-0.1716530786045014,-0.0762000950068145,0.0586986404473926,-0.1889510880197127,0.0064534245828611,0.1791361653102135,0.0578520764802045,0.0955391122503277,0.0687619734839604,0.0159437694532985,0.0087782134316508,-0.0158911739220327,-0.1843388577575808,-0.1260286647904205,0.0451002013695012,0.0,6008,5.870575,1023.4091209123468,6.931871257948703
