cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,poi_med,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US01051030402,-0.0597602156469037,-0.0294422817611542,-0.0639024147988462,0.2298048790424525,-0.0099059740563839,-0.1235659971271817,0.0183120749885556,0.0795770390430192,0.1149635106716948,-0.0503267249569475,-0.0629305895269525,-0.027031562358412,-0.2351509049063168,0.0061654781397036,-0.0724960060365373,0.0592872808610492,-0.0841038906239539,0.0234589400419284,-0.053387656944311,-0.0566716276608644,-0.0550924775593845,0.0826098364149056,-0.0422912608022712,0.0677776419557199,0.0480231016264853,0.1052801332378642,-0.2127071586536039,-0.1245219945326143,-0.0008940229690947072,0.1752036792538097,0.0053816430513244,0.0502303457632222,-0.0198910053633143,-0.0724251594477977,-0.1617020574932511,-0.0605029009036313,-0.1867408532995417,-0.1725347952086759,0.0538468006602875,-0.0454782431749107,-0.0491886443565825,0.0411471168716948,0.1702640649018966,0.0041827592933582,0.0580723853382582,0.0560351431530778,-0.0154788176613644,-0.1262493612848191,0.1897764170472734,-0.1294011379464326,-0.1507174004828971,0.0113098058012753,-0.0729123389880646,0.1544427339971824,0.1004935438809959,0.0356813829301264,-0.0361527622176272,0.1308706404000437,0.0547942312722598,-0.147160371391269,-0.0519670133234992,-0.1240856530913497,0.0088115137099848,0.0542573924235337,0.0,4531,78.07437,58.034410011889946,4.078120494439226
1400000US01101005614,-0.0851195310482775,-0.2116482334704012,0.044276945670457,0.193467817307581,-0.0264256634596056,-0.0908302005505076,-0.0246484793593132,-0.1193304967982618,-0.0571180654977059,-0.0615914263612157,0.0184482288147744,-0.083895785672412,-0.2310600822480818,-0.0847940094014495,-0.1025968310934146,0.0181532417877062,-0.0362514721059514,0.0718076377056282,-0.0906327759173295,-0.0063549712850283,-0.0845115331596345,0.1042653097385496,-0.1363421583966971,-0.0135119897421114,-0.0852721279824673,0.2345389539907239,-0.0806440612081519,-0.1029509875634074,0.0217915524888973,0.1631221653389143,0.0319789213505563,-0.1245417830489954,-0.0785498017020076,-0.0694693065542344,-0.1444659937585788,-0.0920379773136531,-0.131154752304867,-0.1350305243489626,-0.0413593170413117,-0.0153481387988027,-0.0640537513983747,-0.0084033077451287,0.1159213874954765,0.0772913325090565,0.1003208202402405,0.1210179820802445,-0.0264844387040719,-0.0543931952206112,0.2252782464112633,-0.0973879574421326,-0.1360195883189343,0.0174096168233874,-0.1777855360692441,0.1537072599469764,0.1544060829714381,-0.0838971101743804,-0.0446897933537339,0.0744362515922654,0.0976173995639214,-0.1418448226195409,-0.0029234551289153,-0.0906029447488407,-0.089983211889767,0.0253699196841406,0.0,2750,1.840357,1494.2752954997318,7.3100656130193125
1400000US01101002100,-0.0146010356471261,-0.2187490785120584,-0.012504189412301,0.2178620316741788,-0.0438793922453224,-0.0319620885361086,0.0079070068953733,-0.076772111802031,0.0084336513860226,-0.0984345206367537,0.0576784572982958,-0.0905357696037129,-0.2624064849750159,-0.0452608314627754,-0.0424658975190222,0.0797155021570578,-0.0579938932569693,0.0527677308404841,0.0303982553096406,0.0225036751590951,-0.0441487641914566,0.1455951720237124,-0.1068149511016562,-0.0450351691909525,-0.090403215309634,0.2884694694231332,-0.0439450851991873,-0.0455637138552684,0.0427313182974231,0.1289101687588956,0.0809010115860511,-0.0828593654088945,-0.2140972105685372,0.0318821752410505,-0.1091619138652499,-0.092611791472359,-0.1446072608615546,-0.1199029546239016,-0.0326965375439568,-0.034254129783276,-0.0982192814868997,0.0217204763223409,0.1789110821925529,0.0912010414899012,0.1159044343959936,0.1249475663161101,-0.0160862394072708,-0.0474594791688595,0.2321761502667159,-0.1083103286469608,-0.1637441992496315,-0.0976332692351667,-0.2245533839432275,0.1571776274639083,0.1983205948545623,-0.106635513306715,-0.0466102597500822,0.1102475898398693,0.1312065177781116,-0.1521778554718813,0.0611788269907621,-0.0676145698872914,-0.055667984794487,-0.0176181285589892,0.0,3695,3.213696,1149.7664993826422,7.048183520532988
1400000US01101001900,0.0054912982702912,-0.2590238319088483,-0.0184280069224185,0.2931592997490503,-0.0239952694158338,-0.1041607074244158,0.0023116584960119,-0.0478510020039384,0.0571786778314703,-0.1324378217260258,-0.0064791837685367,-0.0660632542533286,-0.2883501332455198,-0.0565040591992309,-0.0678692983279705,0.1106580360438903,-0.0472455532929505,0.1136506420485511,0.0553883894099845,-0.0184813125886622,-0.0010453600000011,0.1381211177365892,-0.0367029690155659,-0.0120956773249354,-0.0451244998209908,0.2185221329523496,-0.0698808928785198,-0.0226222780993978,0.0287198464611998,0.1126445556484706,0.08726438034093,-0.032017157156247,-0.1706622936349084,0.0231078128300856,-0.0787013491976183,-0.0921930545373931,-0.1696138837794393,-0.1120087758561578,-0.030050265885512,-0.0494744940079367,-0.0958669843261645,-0.0398193518005088,0.1491577462919431,0.0854046022466097,0.1168738136834484,0.1059116300173953,-0.0537067965581548,-0.0672105373721968,0.1934672694014333,-0.1323517203639205,-0.134485928831954,-0.0342657950862929,-0.2413183449388575,0.1681614403910476,0.1967627690967225,-0.1167490443429404,0.0122780390908025,0.1318741787004037,0.1161025040667648,-0.1647449368529889,0.0805663946495146,-0.0608857208920345,0.0023326710326722,-0.0101408340062013,0.0,3234,2.360987,1369.7661190002316,7.223125073471069
1400000US01101005503,-0.0911409992309949,-0.1490843654373246,-0.0132012658702895,0.2328625345798116,-0.0779418340321771,-0.1072366818834444,0.0022877651563285,-0.0572550419024533,-0.0049804888421203,-0.086272384625012,-0.0484591380421724,-0.051314637189573,-0.2372954666266113,0.0059737104996307,-0.1066562729055957,0.0092264931375296,-0.0901001467984426,0.0409975342278965,-0.0335970167963945,-0.0401931235449295,-0.0881458478994351,0.0929409014611413,-0.0803482464461323,-0.0220400657645408,-0.0567063111492664,0.1617146150004781,-0.1001272838156449,-0.1043061811205998,0.0151410448932503,0.1875205435690249,0.0720502863915696,-0.0699743140066185,-0.0416639005338181,-0.0525963038861582,-0.2025865997148479,-0.0218853767356331,-0.1112966350283876,-0.1081995148890331,0.0103861398530556,-0.0640604788737664,-0.052047938634758,0.0282769479417025,0.1204499053361156,0.0757357139471104,0.1184247772134542,0.0869486529168728,-0.0099074454713639,-0.0987075767912111,0.2305846412511222,-0.1351522932141109,-0.1709385654781585,0.0103445715573959,-0.1070890046370351,0.1284834792043606,0.1827057854320931,-0.0082222797180881,-0.0700121044073832,0.0931305158273318,0.1143607079205504,-0.2034315550468291,0.0120620398886585,-0.096617190842762,0.042186943147209,0.0456706107833997,0.0,5927,18.875446,314.0058253457958,5.752591131815893
1400000US01101005611,-0.1085329302503531,-0.1542201447554829,-0.003146817145011,0.1927494929990632,-0.058818855225715,-0.0733008477166594,0.007545032978455,-0.0366997542517444,-0.0104226054551792,-0.0493860989206815,-0.031307083563505,-0.0767003885772442,-0.2128756923007709,-0.0147808530971999,-0.0769282434791409,0.0267319004148501,-0.0768090438130585,0.0478971208418647,-0.0492674518816829,-0.0396953451749377,-0.0930062688315131,0.0932068957691695,-0.1119670703883455,0.0079586965308763,-0.0466245971463947,0.1719910899633215,-0.1297507948555281,-0.1302377749835979,0.0126978680529379,0.1771470276153967,0.0300540906249798,-0.0884201039997206,-0.0603100582244545,-0.0935975036926754,-0.2009575199320034,-0.0349678468448882,-0.1490381162748836,-0.1368651875529773,0.0040920932890118,-0.0444215400052099,-0.070317450954097,0.013596499065312,0.1147231042601371,0.0531215411735543,0.0894896651481211,0.0690134902872457,-0.0209454635101619,-0.0875535799485744,0.2018858410679304,-0.1013745610778489,-0.1688428161978696,0.0086454971404874,-0.1275664622022828,0.1494989775308497,0.1418108100237524,-0.0014970698295619,-0.0947193576217877,0.1081527885872397,0.1062811916099605,-0.1573554478835442,-0.0297711621019094,-0.0929949443983477,-0.0139348246833694,0.0483674341167385,0.0,3703,8.438518,438.8211294921691,6.086368120377639
1400000US01101002300,-0.0678654878543252,-0.2465416911997824,0.0189600472724919,0.2177035289350924,-0.0523660886872582,-0.0413958218187914,0.0043804773517687,-0.0820139513906593,-0.0200546340832242,-0.0863233703120158,0.0230355169828166,-0.0904467059920969,-0.2351425319893124,-0.0506935794877929,-0.0561131525197322,0.0816931177168115,-0.058522731887979,0.0660850280456298,0.0051419462072895,0.0130253186257558,-0.0611110480652394,0.1179343657794269,-0.1052846877605468,-0.0257795700713289,-0.093293123443767,0.2309057094098031,-0.0206973539204294,-0.0889969819563439,0.0376141448848865,0.1360166292259097,0.067201166009285,-0.0976716020401748,-0.1546354619855344,0.0166749095162729,-0.1676266396321335,-0.0624579843437519,-0.106327430801572,-0.1142446731528251,-0.0395938346973503,-0.0163557959188399,-0.0711026661148732,0.0021290665058809,0.1297566404946463,0.0936790807827776,0.114166540688178,0.1054157883211347,-0.0392051979520128,-0.0493100387804539,0.2003955218299056,-0.1287414813986299,-0.1578600924021285,-0.0529752996974882,-0.2065852707819198,0.1528580537689221,0.177974544914704,-0.1043559817720778,-0.0586736309672698,0.104418360747891,0.1300209941759766,-0.1676471296275394,0.0233781644235427,-0.0620469905917539,-0.0395526750030958,0.0185756489321578,0.313905,2551,3.18568,800.7709500012556,6.6868229685733205
1400000US01101002700,-0.0223700313768689,-0.2026822242185008,0.0071174740253532,0.268828847071852,-0.0545744044624553,-0.1146924540734657,-0.0294288437227548,-0.0362207089161122,0.0271861963348644,-0.084229716589819,-0.0205863832843557,-0.0323743470633494,-0.2872256217401439,-0.0440700855211741,-0.0927721774573638,0.0474756022333371,-0.0588735010260296,0.0945238309683923,0.0214157596351395,-0.0425588935755851,-0.0558554038099214,0.1227823919599048,-0.05245435340934,-0.0270998316776019,-0.0494726678363914,0.1911215517585792,-0.0887077048596888,-0.045986803638866,0.0144059505223278,0.1520217101854004,0.0966703853092229,-0.0323436182661792,-0.0905074269265899,-0.0099917589650652,-0.1264146374677514,-0.0257269919598949,-0.1291206322845761,-0.1159856261927646,-0.0046353701444925,-0.040878265102992,-0.0821355317135097,-0.0084177612712762,0.127036874986679,0.1021150777139021,0.1202664690167214,0.0820641334473944,-0.028588287896365,-0.0606919389510552,0.231561027888649,-0.1256271281728941,-0.1306830949506023,-0.0367753153197906,-0.1824970644905765,0.1616875934479429,0.1698871809203632,-0.1184435174659402,-0.0174462996156543,0.0941795200878817,0.1008412941043484,-0.167960180296306,0.0342561879750552,-0.091487581547195,0.0032824360814986,0.0202097010941653,0.0,5075,7.270672,698.0097575574857,6.549664701446088
1400000US01101001800,-0.0218468669170814,-0.2649602791637345,0.0151421881046026,0.2759481318294433,-0.041512601649425,-0.09322112950273,-0.0297446632671402,-0.082557894835918,0.0089050932741456,-0.1060776812449806,-0.0400840707164439,-0.0404027483607769,-0.2580661397621592,-0.0580079375323284,-0.0853933057619579,0.0671116270148458,-0.0399686899058559,0.1282194128694656,0.043495872167004,-0.0253127611464145,-0.0233596743822241,0.1075723726233395,-0.0433077284028223,-0.0117074489121238,-0.0780916845204058,0.1900931692758276,-0.0351383557948155,-0.0569259215589495,0.0111174942209379,0.1313060670454612,0.1145181788335075,-0.0587588112635883,-0.1044054674494445,-0.00113028982303,-0.1336945190729501,-0.0161759572547416,-0.1233788305750133,-0.0947509465413435,-0.02250303055802,0.0072909915096449,-0.0496037800540581,-0.0235698944621549,0.1016258869281255,0.0900915810970516,0.1248047426984653,0.0828409091727711,-0.0636236645167721,-0.0721333740850473,0.1808401422246041,-0.1271559095850612,-0.1068917266495032,0.0089009612036434,-0.2287861870350849,0.1532535923299499,0.1985454961615041,-0.1453235748870837,-0.0126765236005375,0.1216915062657264,0.1041407616341569,-0.1843921946535869,0.0544746833190418,-0.044710074108057,-0.0060515407820758,0.0236022929982884,0.219508,3338,4.555652,732.7161951790874,6.598122298774807
1400000US01001020200,-0.0262172635792814,-0.1969495561361257,0.0204990808336535,0.2909251164659027,-0.0157366642358416,-0.1474904919036602,-0.0007073983467623936,-0.0137639034957541,0.0411295159948896,-0.0836557324475761,-0.0658796114701543,-0.0483476701195679,-0.2827577405365132,-0.0262187124167415,-0.0920767547427275,0.0339173547799177,-0.0771873633974988,0.0961820287488766,0.0224906542826298,-0.0523274768726357,-0.0357359947493122,0.1223486033841038,-0.0354694434759254,-0.0409355405653766,-0.0092936908679868,0.1656515621569117,-0.1388912626864474,-0.0370121297719771,0.0302902486868428,0.1437461874791769,0.1191495068081302,-0.0239662846667351,-0.0706795036114754,-0.0033351955175559,-0.151960862576889,-0.045243596141898,-0.1278966278669713,-0.1277646096728398,0.0001658952001922924,-0.0737203136340447,-0.0473716606154499,-0.008633194655069,0.1267694612463943,0.0781023964408223,0.1029603142392762,0.062683687651617,-0.0316797653753726,-0.1030189832046348,0.2105002134433683,-0.1378651824010371,-0.1436716022480673,-0.0049734810113655,-0.1834290656327019,0.1539751802177335,0.1746601737903172,-0.0745111973824427,-0.0226764099700635,0.1189646104616366,0.0858590476713154,-0.1897057277282139,0.0431544457560536,-0.1201548723815006,0.0080763883991342,0.0477127702159944,0.0,1757,3.320818,529.0865082037016,6.273040216252591
1400000US01001020700,-0.0768466181204027,-0.1099003759666535,-0.0176995713348234,0.206931103627565,-0.0450901100729541,-0.1127571898645479,0.0063738054599007,0.0237359391360253,0.0037672100611391,-0.0370161920382011,-0.055412829489046,-0.0172226911417636,-0.2152683528188102,0.0248835799330115,-0.0770590735587488,0.0145675845666325,-0.0950287796614881,0.0355713400541698,-0.0297898532405232,-0.0729540529341776,-0.075247494104289,0.0801554476311892,-0.0613648974142414,-0.0022899311962864,0.0011943333460221,0.1071678600237094,-0.1346209765908045,-0.0973077488609211,0.001556495783752,0.1511228315499473,0.0650118258154799,-0.0341483996443794,-0.011808866240908,-0.0498128616366519,-0.2118770948997141,-0.0216546242100655,-0.1173400630983691,-0.1179487953080149,0.0263333367125295,-0.0443006032709886,-0.0408634725776014,0.0300014370694205,0.126442625064122,0.0527529640797564,0.074349847522277,0.0579427951237205,-0.0164110239668813,-0.0961594421458432,0.2185209603494867,-0.1152344182998038,-0.1531043738319565,0.0049268930920814,-0.0885452309941383,0.1427368661047199,0.1424492480558022,-0.00023325818485599932,-0.0776224595678582,0.1117566101965359,0.0881883510727304,-0.1927838121820508,-0.0294946615779818,-0.1339747253888709,0.0493976075735891,0.0775792012142081,0.0,3562,22.411848,158.93379251902834,5.0747599328402515
1400000US01051031002,-0.1035091094011947,-0.1057913766419704,0.0057906658893479,0.2585170079038927,-0.0208961246500753,-0.1297172667659126,0.0184943339296627,0.002513681457024,0.0796236852038559,-0.0905601627137493,-0.05116502209235,-0.0578006166053173,-0.2593447868207492,-0.0416846580701815,-0.105195196315031,0.0621088750990823,-0.0860499833453769,0.0723347156526563,-0.0706932485204222,-0.0305286586130918,-0.057108703160865,0.1275694255898288,-0.0769453259511677,0.0071186438191572,0.0071213413302536,0.1223614197850798,-0.1561273033316133,-0.1258216482982906,0.0047955690413165,0.169524658132779,0.0273742851484448,-0.0190901560286747,-0.0544737157972351,-0.0551254187667585,-0.1630610003666326,-0.0671759949420356,-0.1667157859442562,-0.1764866778254366,-0.0119306044458582,-0.0920467103370224,-0.0306985164166374,0.0125146324440193,0.1360369461290501,0.0405588825905716,0.0919407007641497,0.0843411158707485,0.0025204503670318,-0.1163878028578312,0.2023542723695717,-0.129806784924685,-0.1613194117231597,0.028928883603492,-0.1189168076007397,0.151665702913843,0.1328367895392618,-0.0129835162802078,-0.0424105292710193,0.1088400172333105,0.0875446470883689,-0.1606701694016704,-0.0106804506300452,-0.1256162230247999,-0.0073799304651221,0.0361152922717317,0.0,3054,9.947196,307.0211947165814,5.730168594620873
1400000US01051031200,-0.0727542420673673,-0.0828486316237079,-0.0815875971237786,0.1490177366094628,-0.0877895564636777,-0.1361218672679605,0.0404726737383092,0.0303856841909951,-0.024238097590895,-0.0509680200639687,-0.0340320147205675,-0.0272706157200133,-0.1741454319541037,0.0438507047313725,-0.0776284126213481,-0.0015579975323761,-0.1182760219965012,-0.0385125152979824,-0.0739293105729991,-0.0341748556449219,-0.1068073865810202,0.0579889009115537,-0.077492484229081,0.0156969108057624,-0.0057240391224928,0.1088013662307269,-0.1028291609530384,-0.0991700202058058,0.012061937819525,0.1696015545937668,0.0223540363901179,-0.0533493628579207,-0.0325205065954611,-0.0746886065540995,-0.2132266065569847,-0.0491351706201602,-0.1037418288806317,-0.1176984638614362,0.0483395359301059,-0.0732199322149414,-0.0656807392434499,0.0688935556634063,0.1667306556957223,0.0242268582593944,0.079531561003207,0.0740243404054016,-0.0142951122973693,-0.1061152869602659,0.2274463108910863,-0.1124200206759836,-0.2019575865380111,-0.0241939641728184,-0.0548116985062145,0.1065950500104022,0.1242795604976376,0.1017636139613239,-0.0894221752200531,0.0893451940110676,0.1004924376338145,-0.1750222871392764,-0.0530619904546377,-0.1258876605211583,0.0539581644807009,0.1090394031103131,0.0,1563,49.520822,31.562480929739007,3.483160733862405
1400000US01101002202,-0.059704270743922,-0.1440170748280199,-0.0272507059242895,0.1522947693161138,-0.0889820789143644,-0.1527506221546891,0.0073298350365322,-0.0464631260811234,-0.0641831554176702,-0.0524516501801148,0.0372739044490898,-0.0656120138990436,-0.220335249959146,-0.0479465596901194,-0.0922170930377124,0.0077953620307861,-0.1091761832864971,-0.0303817718410108,-0.0957258642124577,-0.0128657417370244,-0.1004579049112007,0.0947567759985817,-0.1366542507867832,-0.0163980389853331,-0.0400845594347582,0.1924408596556762,-0.0858535080231968,-0.0473606072183922,0.0284632125470993,0.1684960981003329,0.0407623705498166,-0.0977501425499555,-0.0870885473869581,-0.0569136598080728,-0.1564226642560141,-0.0943541915248534,-0.1084128282849038,-0.1200933955158545,0.0063241188431194,-0.1101149245876011,-0.1078772554271799,0.0252336295030066,0.1526629107097102,0.0622686201978721,0.1108042772642607,0.1092007153135991,0.0147709709904321,-0.0852228512745742,0.2951867826679798,-0.1020986691863046,-0.200361507913714,-0.0580454454723691,-0.1051431110969925,0.1236157418713977,0.1358552466224689,0.0021918938688967,-0.0477816817046031,0.0446861877542538,0.0929335663397982,-0.123750573999625,-0.0084248386569542,-0.1358504309523349,-0.0220456749283276,0.0522103500908803,0.0,652,2.891661,225.47594617764668,5.422638741392508
1400000US01101001400,0.0078322947856213,-0.2166099587368868,-0.0130074742708783,0.2138009003989225,-0.030775827421797,-0.0786490942930703,0.0102375458966322,-0.0747112131172052,0.021925815362694,-0.1110928633228575,0.0532113757174059,-0.0782510210041722,-0.2911378923582439,-0.0704678829772762,-0.0538487517466445,0.1026771099987683,-0.0579256627441517,0.0742547392344181,0.0289149866538395,0.0225502416712633,-0.018987690719947,0.1450250386436826,-0.0917184303772634,-0.0250960350477185,-0.0629483547441296,0.2530156680506106,-0.0579043211969552,-0.046538073539122,0.0386509236387112,0.1093981987560418,0.0662772488147857,-0.0629919256633779,-0.2159546460931873,0.0269308435789306,-0.0637010267004652,-0.1129108596246936,-0.1702938282373304,-0.132083948547957,-0.0346475657312608,-0.0652473086428599,-0.1309224560452451,-0.0023616872613133,0.1605120919767257,0.081468201486449,0.1236169648863937,0.1235219863159691,-0.0262184994563905,-0.0440490351411573,0.220105265675381,-0.1092404304085827,-0.1593837780471071,-0.081568280972015,-0.2245024404768909,0.1713482352870411,0.1910943697404999,-0.1254092631084248,-0.0021610789904189,0.1259291954725163,0.1228747771448834,-0.1237872732257849,0.0516120737197097,-0.0882004886251382,-0.0554589355291253,-0.0135442652919835,0.0,3522,2.859943,1231.4930752116388,7.116794287411519
1400000US01101005407,-0.0937339473855057,-0.2378574676834823,0.0394227677543862,0.2389463878894824,-0.0676126744607588,-0.0771945180895142,-0.0296827219053606,-0.0749989241642241,-0.0174564977711375,-0.0776411940840203,-0.0298855073687718,-0.0571762930601934,-0.229640569702362,-0.0605403714020444,-0.094243468201421,0.0336141851250852,-0.0528059176146353,0.1103905085798101,-0.0108530557366775,-0.0402424806119894,-0.0765253531288517,0.1094725793742603,-0.0968613135488975,-0.0211404889802153,-0.0722643875498413,0.1782648627244768,-0.0427684572978953,-0.1049237698230721,-0.0043682955591779,0.1663647821045356,0.0761112946210657,-0.0960147865651315,-0.0758799767602505,-0.039892256668346,-0.1775319166139478,-0.0121063947860776,-0.1082258901447599,-0.117436091785897,-0.013198526770567,-0.0098682659732745,-0.0469706565277843,-0.0071934916243216,0.0863438044240522,0.0887691464581818,0.1262105415424226,0.0750590809128054,-0.0403611655753712,-0.0664986356663725,0.1983876617263554,-0.1110170575580504,-0.1337050066877251,0.0152490601175002,-0.1856254931491366,0.1515720132626692,0.1700054211440163,-0.0921327013830761,-0.0600099265439502,0.0890192292460432,0.1036003500650192,-0.1825829626544095,0.012667591707669,-0.0560435444228828,-0.0115127447594119,0.0404548051903147,0.0,4414,8.833099,499.7113697016188,6.216029826690665
1400000US01101002500,-0.0652572061468804,-0.2703276845221419,0.0108816911661774,0.2383911348615284,-0.073311481582558,-0.1155782111661859,-0.0201662042300939,-0.1211189415302527,-0.0592504993760808,-0.0844446011974439,-0.036070976264417,-0.0620583177616668,-0.2169605927222542,-0.057477283223591,-0.1120164734939957,0.0096241097284316,-0.052759434815935,0.0833077747249616,-0.0034727765204093,-0.0155086030442306,-0.0414424842153074,0.1085454666605702,-0.0963245516538491,-0.0588528638055744,-0.1049698128846499,0.1839708720455113,0.0049634844322684,-0.039591599022899,0.0103499107035664,0.1467260206054032,0.1218824506461267,-0.1055772270629488,-0.0798993658977871,-0.017372225039658,-0.1478933003693909,-0.0481733257209798,-0.0869776458930975,-0.0747988188266065,-0.0156002591507197,-0.0128365608390959,-0.0276384694589227,-0.0104450603637603,0.0992057790066714,0.0918055367618324,0.1404670019626523,0.0851380866650653,-0.0481644404494645,-0.0852069077906035,0.2125578486293826,-0.1118653308332026,-0.1222068081810946,0.0256743106356581,-0.2268579691471856,0.100951623918527,0.2058789291123599,-0.0938246044166648,-0.053885998842314,0.0918223461294185,0.1242455335804843,-0.2077137919319179,0.0573368779941759,-0.0381119375049669,-0.0381974786371382,0.0472165981378646,0.0,2408,4.488073,536.5331624507891,6.2869904556814635
1400000US01101003303,-0.0221853074996215,-0.2496710654035877,0.0514737378033687,0.2368070554518486,-0.0247209441403395,-0.0625495766037533,-0.0226486345195993,-0.0947592477002729,-0.0073062535598835,-0.0567681855361606,0.0211404368113916,-0.0810767414365705,-0.2657282376341291,-0.1127770735311955,-0.0949341715200121,0.0325793539525969,-0.0285078973095459,0.0880827369696935,-0.0153243645495574,-0.0078536070302183,-0.0810650273669256,0.1349847242551419,-0.1234700734020865,-0.0303006610265163,-0.065307691745543,0.2911700953391934,-0.0628538242704535,-0.0693413605323965,0.0375781627874681,0.1676215786757182,0.074232957748046,-0.0881547872682587,-0.1326330950794327,-0.012834793061119,-0.0831154205186833,-0.0657347215799369,-0.1260775266915973,-0.1370110848993045,-0.0326782468659552,-0.0268895037493547,-0.0812153272003606,-0.0177944513305497,0.1330123888122411,0.0919438579563376,0.1293700604107327,0.0788860562774309,-0.0223447253254924,-0.0628015923159784,0.1985767439566658,-0.1213255493427326,-0.1185220979285665,-0.0502938929780559,-0.2347283756493077,0.1717368549092662,0.15768338286401,-0.1550341509681611,-0.017562137962337,0.0616275386693839,0.1058706077201166,-0.1322391309685452,0.0317437428748537,-0.0543706919032368,-0.0800392078441652,0.0139464647966699,0.0,2580,3.227632,799.3476331874266,6.685046174766402
1400000US01101005604,-0.1084099470439661,-0.0314766801910847,-0.0516250429969497,0.155488723766923,-0.0623465996131708,-0.0846862999859886,0.0591793159781115,0.0462118491422354,0.0132856779106787,-0.023878699193125,-0.0693242977965896,-0.0629490515067933,-0.179383605460707,0.0162445200854213,-0.0741862243161614,0.0425035732648636,-0.1102724723629698,0.0071349139302543,-0.0865922687516878,-0.0495313602667118,-0.114415728374663,0.0681122547219247,-0.0963406198433993,0.0553813789736317,0.0126102563647078,0.0889539912451765,-0.1847243564337781,-0.1659120517306175,0.0134506645368771,0.1874077352905144,-0.0166698229510825,-0.0561179986350702,-0.0043531523883013,-0.1416708093470232,-0.2459277630941806,-0.047708659915577,-0.1571946904098846,-0.1495139112738857,0.0128844860224598,-0.0920636286496255,-0.0102541954564989,0.0472766469392569,0.130506981920754,0.0108183727448171,0.0876987716159643,0.0462793753856231,-0.0229448822669263,-0.140442653157422,0.2050951579439652,-0.0592443578607099,-0.2032032571926586,-0.0067008963947961,-0.0532771516710934,0.1342779109842958,0.0876137351714843,0.1142176128771032,-0.099516247924918,0.1132961991029032,0.0877338121082637,-0.1418838830587662,-0.1048233222307077,-0.0924903456995155,0.017773816818838,0.0678671910789191,0.0,3481,389.784231,8.930581904428044,2.295619076987466
1400000US01101005613,-0.0852198915185854,-0.1122593343558401,-0.0123442970115947,0.1955227928926634,-0.0548628896706535,-0.0870245372647725,0.0196944694293126,-0.0222050586283897,-0.0141472879563841,-0.0397125779777075,-0.0124175627762962,-0.0625850087736726,-0.2252914109025419,-0.0174837734532535,-0.0797652621744618,0.0229460839756071,-0.0709943925496096,0.0230978488825,-0.0609682201961871,-0.0255222236825166,-0.1183169210020181,0.0967059090821892,-0.127018314244856,-0.0013104093832681,-0.0254150652994603,0.1962381458777292,-0.1462307149304784,-0.1316860126476767,0.028059049917456,0.1979979842591401,0.0268419068939508,-0.0779580310544969,-0.0815315863177517,-0.0749315408680166,-0.1854569271359288,-0.0474494752358569,-0.1408167170356769,-0.1402804873986518,-0.0142688191793136,-0.090283808377916,-0.0598241941102957,0.022123608049274,0.1350583503631544,0.0847254513915725,0.0891639737074262,0.0887685960899408,-0.0066763318378501,-0.0934061252429739,0.2366866584545392,-0.0999593743515292,-0.1946579767430214,-0.0419333498921713,-0.1050286465612156,0.1595607622668549,0.1318247755158025,-0.004876153742689,-0.0721970692468741,0.0733510545689638,0.0975619630766764,-0.1477109425560266,-0.0408095681726362,-0.1129330577998931,-0.0182178848439274,0.0392093844077045,0.0,5893,8.113279,726.3401147674078,6.589394201376319
1400000US01101000500,0.0062301769822153,-0.2777522858247879,0.0291383598449873,0.2508051523093163,-0.0290061351353592,-0.1242621669465182,-0.0289919828258547,-0.1065029271294411,0.0162431652076636,-0.1117037967910423,0.0125021856110388,-0.0496589836300615,-0.2795481850549153,-0.093248353083442,-0.0933693338065482,0.082760238933576,-0.0425106832034698,0.123925821967761,0.0333976752278783,-0.0163424963165039,-0.0176653645753764,0.1485208535766565,-0.0659208990086941,-0.0191432608288989,-0.0793818987421912,0.2288633721398463,-0.042835290957597,-0.0092268163453623,0.0446402775737263,0.1122127396374799,0.1053552609913167,-0.0603966534120895,-0.1393356417692248,0.0012744335323234,-0.0594211567917244,-0.0965119347548199,-0.1315431919331335,-0.0888346716818031,-0.032662049101168,-0.0385879567770418,-0.1020008706210983,-0.059798878914833,0.1304664595111051,0.098976690743115,0.1423828056362344,0.0906703543305607,-0.0479976506995983,-0.0484553178064301,0.2302882406725542,-0.1206308369159756,-0.0980305304236557,-0.0452421786917476,-0.2585679855645488,0.1517380689661757,0.1949645273528661,-0.1596344179876412,0.0232393877730914,0.092030217275949,0.1028755909873351,-0.153754554277614,0.0729405533106696,-0.0514747079837206,-0.0515381428399238,-0.0069138755789392,0.0,2474,1.707542,1448.866265075764,7.27922660017885
