cb_2020_3,cbsa_code,cbsa_title,group,elev_mean,slope_mean,ndvi_mean,tcc_mean,dist_water_m
1400000US36001012800,10580,"Albany-Schenectady-Troy, NY",medium,18.86761240384537,3.17389505395871,0.32963125721624037,20.47093989945334,305.29217732380494
1400000US36001012900,10580,"Albany-Schenectady-Troy, NY",medium,46.87881213010658,5.415384827781704,0.2785632550443539,28.35961700766525,221.80885579919155
1400000US36001013000,10580,"Albany-Schenectady-Troy, NY",medium,77.23993175877119,3.6829262576282487,0.5339481186690708,36.475442024528405,717.8626966030834
1400000US36001013100,10580,"Albany-Schenectady-Troy, NY",medium,6.710366007560781,2.036018541931534,0.2971346855645351,16.843791846803718,184.34610476763098
1400000US36001013200,10580,"Albany-Schenectady-Troy, NY",medium,8.450960278452113,1.300924685670504,0.2624874046236016,10.547849844545455,276.94292287626683
1400000US36001013300,10580,"Albany-Schenectady-Troy, NY",medium,19.30662611032485,2.3164100918617976,0.40074264859611947,20.715492229686085,580.9589217447804
1400000US36001013400,10580,"Albany-Schenectady-Troy, NY",medium,9.422599961051393,1.3670384836279705,0.2803668339736944,12.96167676420809,273.2177417980273
1400000US36001013503,10580,"Albany-Schenectady-Troy, NY",medium,78.78970119869247,3.2041537681978225,0.49894794314421603,31.80116587974263,1023.104825039721
1400000US36001013505,10580,"Albany-Schenectady-Troy, NY",medium,94.86463243384993,3.0170986015005385,0.5766362997406107,33.75592673625121,984.2473348733932
1400000US36001013507,10580,"Albany-Schenectady-Troy, NY",medium,91.09989271063546,2.0302184512357444,0.5144140907600357,34.54466295496378,2441.606014475152
1400000US36001013509,10580,"Albany-Schenectady-Troy, NY",medium,56.96226420384587,3.531640933596914,0.5216371511523208,40.16768926385188,975.1155427266473
1400000US36001013510,10580,"Albany-Schenectady-Troy, NY",medium,96.89523458380872,2.645378537344854,0.5610840304705174,33.89703832192128,1790.7293394207948
1400000US36001013511,10580,"Albany-Schenectady-Troy, NY",medium,84.59919715984566,3.5707525911714804,0.4617782299334639,36.16476001589527,998.5116605416823
1400000US36001013512,10580,"Albany-Schenectady-Troy, NY",medium,80.40089199360389,4.481992533261724,0.5624799656228046,47.45743215617162,724.1435907066713
1400000US36001013602,10580,"Albany-Schenectady-Troy, NY",medium,26.398718259456885,2.7466384902031735,0.4208929273470891,37.034374337990165,474.33215752871007
1400000US36001013603,10580,"Albany-Schenectady-Troy, NY",medium,60.780144187331075,3.214727919744137,0.5675135331399812,42.40774269628924,796.6230091126355
1400000US36001013604,10580,"Albany-Schenectady-Troy, NY",medium,74.68509986114184,3.9757788581441473,0.576955716219304,41.24198293737118,737.4950037743041
1400000US36001013703,10580,"Albany-Schenectady-Troy, NY",medium,94.44595006840665,1.8048217802463626,0.5239352600710576,32.62585156183745,766.4052668086803
1400000US36001013706,10580,"Albany-Schenectady-Troy, NY",medium,111.4296118357131,2.4049697480326233,0.5908381529809534,44.81115686171001,714.2355359916335
1400000US36001013707,10580,"Albany-Schenectady-Troy, NY",medium,105.88416451153297,2.4359886191080506,0.6424011412385509,47.41589374991654,1245.2638808273575
1400000US36001013708,10580,"Albany-Schenectady-Troy, NY",medium,91.0223930574455,1.4403421823823426,0.5120843553748314,25.456622442520686,786.4026326575467
1400000US36001013709,10580,"Albany-Schenectady-Troy, NY",medium,79.4304542429332,3.369106465494413,0.531139373832693,42.16366325495175,1047.2523824925097
1400000US36001013802,10580,"Albany-Schenectady-Troy, NY",medium,111.38819706319173,3.78434575045153,0.6364258508037484,52.62450931230934,2061.3039086583894
1400000US36001013803,10580,"Albany-Schenectady-Troy, NY",medium,98.75861834137,1.5678272431780547,0.6398848906509869,41.38291061573341,2329.9306984150635
1400000US36001013804,10580,"Albany-Schenectady-Troy, NY",medium,100.24684042641756,1.2490612831717283,0.6322576315612206,47.912148924829516,1461.6619774569072
1400000US36001013901,10580,"Albany-Schenectady-Troy, NY",medium,93.19399387351766,1.7096743688212617,0.4652076054649305,31.59061321811403,1009.7533990527419
1400000US36001013902,10580,"Albany-Schenectady-Troy, NY",medium,95.73262054382519,1.450779354810544,0.5272373223395741,36.3173570676243,1127.0127532916758
1400000US36001014001,10580,"Albany-Schenectady-Troy, NY",medium,82.8279203188421,1.7190439420843613,0.3650984158716524,15.729010308911368,908.4369302655829
1400000US36001014002,10580,"Albany-Schenectady-Troy, NY",medium,74.34173562533799,1.8556603412628796,0.49448176173044933,27.13409369121906,2037.5293599779418
1400000US36001014100,10580,"Albany-Schenectady-Troy, NY",medium,56.63000333109372,5.684093100003693,0.6959169213455207,60.54346114159934,2321.405053425762
1400000US36001014201,10580,"Albany-Schenectady-Troy, NY",medium,50.671475120804075,4.486331058094202,0.6351669505923472,52.27320398590634,1096.420429468556
1400000US36001014202,10580,"Albany-Schenectady-Troy, NY",medium,68.01549566095835,2.5054088156111827,0.7104427255813343,51.309097405025916,2310.200467140736
1400000US36001014203,10580,"Albany-Schenectady-Troy, NY",medium,62.47366302905611,2.5785330396521546,0.6875523849334383,45.82082819280679,2807.9342137107305
1400000US36001014301,10580,"Albany-Schenectady-Troy, NY",medium,34.31016711908499,2.809305300701288,0.5434744625652361,44.95618907068362,840.5320488736755
1400000US36001014303,10580,"Albany-Schenectady-Troy, NY",medium,55.624379321950215,1.7578171722862639,0.6718134754913524,44.2187099120638,1646.5544234827437
1400000US36001014304,10580,"Albany-Schenectady-Troy, NY",medium,62.84833593444449,3.3275191153069863,0.6389775716152951,39.6573305077949,1568.9977258592307
1400000US36001014401,10580,"Albany-Schenectady-Troy, NY",medium,163.2446034223923,5.929358969999855,0.6726957521925288,60.034290170874925,850.2027666615955
1400000US36001014402,10580,"Albany-Schenectady-Troy, NY",medium,59.06009470147575,3.700729543238474,0.6150133044963229,38.631896593829815,844.2104604628265
1400000US36001014501,10580,"Albany-Schenectady-Troy, NY",medium,194.9600453235064,6.1856936480379145,0.7203069033156003,54.25216390187098,1120.8932198169211
1400000US36001014502,10580,"Albany-Schenectady-Troy, NY",medium,185.32354063739848,5.5709780927929256,0.7094402328412805,56.13528961496439,964.1328194769285
1400000US36001014503,10580,"Albany-Schenectady-Troy, NY",medium,105.97823844679519,2.8069239883848787,0.7040470093638299,51.26348502104605,928.1983820522433
1400000US36001014606,10580,"Albany-Schenectady-Troy, NY",medium,97.21136531760261,1.8321300043289857,0.6991957867930245,41.66489244289453,1102.1348649564993
1400000US36001014608,10580,"Albany-Schenectady-Troy, NY",medium,80.38770533887543,2.720933231615412,0.5061914876853453,32.908932403903044,1153.634541490846
1400000US36001014609,10580,"Albany-Schenectady-Troy, NY",medium,65.4267510350013,3.705144992369244,0.6380326289834433,53.27131033745096,1100.7675158867905
1400000US36001014611,10580,"Albany-Schenectady-Troy, NY",medium,93.3199506243357,4.649396026913303,0.76537779724309,52.3874472665798,914.2147447481187
1400000US36001014612,10580,"Albany-Schenectady-Troy, NY",medium,139.86989611802684,4.303184777341539,0.7156754498805235,46.9731594591419,2216.680587023127
1400000US36001014613,10580,"Albany-Schenectady-Troy, NY",medium,148.75402888459783,4.0861132771415285,0.7179730595910614,46.48574190007902,1076.6669440800906
1400000US36001014614,10580,"Albany-Schenectady-Troy, NY",medium,67.00480989183563,4.325845322351965,0.6726994657789043,54.179920474606405,885.2517330384907
1400000US36001014615,10580,"Albany-Schenectady-Troy, NY",medium,63.52865252907291,4.328944977810314,0.7253295996443427,44.24976693760652,727.770462624279
1400000US36001014616,10580,"Albany-Schenectady-Troy, NY",medium,93.01415378279087,3.6694539614565778,0.6683878302789166,51.96544321425362,2020.7488127039978
1400000US36001014617,10580,"Albany-Schenectady-Troy, NY",medium,91.34088701899239,4.075071736062674,0.6709361828263614,57.14143474414934,1295.3942569613803
1400000US36001014700,10580,"Albany-Schenectady-Troy, NY",medium,363.18326078674164,4.044750447113497,0.7349358894132713,42.855525464123055,1014.3849498699796
1400000US36001014801,10580,"Albany-Schenectady-Troy, NY",medium,448.5198731902262,6.645654956060587,0.7331271372560747,59.83464800787727,914.3571422175513
1400000US36001014802,10580,"Albany-Schenectady-Troy, NY",medium,433.6399222398972,7.4862642113334354,0.7826097198937748,59.77096993406388,1294.8622450767593
1400000US36001014803,10580,"Albany-Schenectady-Troy, NY",medium,354.4412151832081,4.658550239922926,0.7276337461429355,54.83548381868746,765.1604565917482
1400000US36083040100,10580,"Albany-Schenectady-Troy, NY",medium,17.84870581709519,3.1485912663062394,0.4321623338991898,30.059964891078078,287.36588114592996
1400000US36083040200,10580,"Albany-Schenectady-Troy, NY",medium,10.816800536849906,1.5959641103437083,0.35532423241181754,17.473155002913924,354.04855925541193
1400000US36083040300,10580,"Albany-Schenectady-Troy, NY",medium,9.078576586883964,1.6085389374043497,0.3012632333320477,14.491026089045667,200.10346200218186
1400000US36083040400,10580,"Albany-Schenectady-Troy, NY",medium,9.01785229960168,2.239824771295954,0.2611740727420842,12.512683719242109,189.85502389384555
1400000US36083040500,10580,"Albany-Schenectady-Troy, NY",medium,49.821639292362335,7.306757995474206,0.5836355876615262,40.55108542321428,491.20710866382797
1400000US36083040600,10580,"Albany-Schenectady-Troy, NY",medium,58.83657832878404,5.770202651610873,0.42962963724295694,19.850672118819325,794.7818917066745
1400000US36083040701,10580,"Albany-Schenectady-Troy, NY",medium,9.788603777628115,2.9826854567566676,0.17978567307694465,7.1001932715301175,202.17158117788594
1400000US36083040702,10580,"Albany-Schenectady-Troy, NY",medium,54.423036272002946,10.87678789324236,0.6319398883114796,49.312017332928455,785.8863776781609
1400000US36083040800,10580,"Albany-Schenectady-Troy, NY",medium,7.069842177110286,1.5549832718035923,0.22739132400023263,6.57208823500015,366.9085549801984
1400000US36083040900,10580,"Albany-Schenectady-Troy, NY",medium,22.60297763195157,5.085817020612429,0.4485010496386639,27.89143431915733,633.4739451438599
1400000US36083041000,10580,"Albany-Schenectady-Troy, NY",medium,34.895515649002874,6.26025299652185,0.49324544172231943,37.68523670974636,534.5751090367097
1400000US36083041101,10580,"Albany-Schenectady-Troy, NY",medium,92.3354731355093,4.453164310831878,0.6423396085153443,39.99164613498164,1753.0343380234178
1400000US36083041102,10580,"Albany-Schenectady-Troy, NY",medium,78.26448267640606,5.873683172594307,0.6805437465842898,43.7123688505479,1061.7588500162624
1400000US36083041200,10580,"Albany-Schenectady-Troy, NY",medium,98.10867276774296,5.5664822438478065,0.6887323748937708,49.58923415534623,1086.9269268951361
1400000US36083041300,10580,"Albany-Schenectady-Troy, NY",medium,100.2132100733051,5.007941710472296,0.5862864754587502,34.433367215542745,876.2147225286591
1400000US36083041400,10580,"Albany-Schenectady-Troy, NY",medium,88.17207220329065,6.823544261409084,0.6200819191545117,44.38074870207021,468.4825349109914
1400000US36083051500,10580,"Albany-Schenectady-Troy, NY",medium,9.51157083411223,2.8131742929823043,0.25080337406125847,23.02132679916507,445.49780328280826
1400000US36083051601,10580,"Albany-Schenectady-Troy, NY",medium,25.897085385321667,6.857068406351373,0.3952284412177534,39.21702574176137,463.0492465589352
1400000US36083051602,10580,"Albany-Schenectady-Troy, NY",medium,46.59987199354228,7.515125727037162,0.5882153629117234,54.143234384059404,1059.5457475505548
1400000US36083051701,10580,"Albany-Schenectady-Troy, NY",medium,225.9688382667402,7.470501364634634,0.7665821815326094,46.257010419319485,1199.52547602863
1400000US36083051702,10580,"Albany-Schenectady-Troy, NY",medium,154.61915590547508,5.3179789815148535,0.6791551699571646,34.63834026156639,472.8621385871759
1400000US36083051800,10580,"Albany-Schenectady-Troy, NY",medium,177.34702371082625,5.378926210337883,0.7033032868553839,45.9183791590075,839.7747896102854
1400000US36083051901,10580,"Albany-Schenectady-Troy, NY",medium,92.60150744793317,5.270708310407326,0.624049163316899,41.556048595166615,729.1516281052681
1400000US36083051902,10580,"Albany-Schenectady-Troy, NY",medium,121.0959580881434,7.5782500310171095,0.7463811044876001,57.147275742189485,840.0193710157184
1400000US36083052002,10580,"Albany-Schenectady-Troy, NY",medium,202.85764481546465,6.595309355177179,0.7363143044081684,45.6397169278305,856.5895997195797
1400000US36083052003,10580,"Albany-Schenectady-Troy, NY",medium,188.01474772809638,7.776765931688984,0.719617805693871,55.3430269245279,821.0237829415844
1400000US36083052004,10580,"Albany-Schenectady-Troy, NY",medium,142.7550563930878,5.812131125419192,0.7237853092049761,41.21872308643411,988.547515889142
1400000US36083052101,10580,"Albany-Schenectady-Troy, NY",medium,425.0385325548794,6.359700127156733,0.8337336683983078,76.67135045712061,752.086336283099
1400000US36083052102,10580,"Albany-Schenectady-Troy, NY",medium,354.63277449087695,11.99580483842768,0.8453967944582861,75.47715331592474,2874.280984365921
1400000US36083052103,10580,"Albany-Schenectady-Troy, NY",medium,478.7534326446824,10.68643190827405,0.8678171733522635,75.63176001156592,1948.2770750344607
1400000US36083052201,10580,"Albany-Schenectady-Troy, NY",medium,309.91858286794564,6.033936083173884,0.8302793543283167,65.39206366638113,879.3409165913621
1400000US36083052203,10580,"Albany-Schenectady-Troy, NY",medium,334.63232594915684,5.834929385710784,0.7915669882644866,67.19333311833792,801.8046404713423
1400000US36083052204,10580,"Albany-Schenectady-Troy, NY",medium,200.1663606853068,5.0628571457045055,0.7405997764436928,53.05150190115246,900.7743357966407
1400000US36083052301,10580,"Albany-Schenectady-Troy, NY",medium,107.66010067586758,5.83062695488086,0.6914123794467921,49.222485666516654,1176.2128085279494
1400000US36083052303,10580,"Albany-Schenectady-Troy, NY",medium,163.64979844001144,5.780763317171846,0.7517932935060861,49.763643175068744,389.5713933455939
1400000US36083052305,10580,"Albany-Schenectady-Troy, NY",medium,129.3688376825592,5.18710598424261,0.7240644240602269,46.43114584384594,847.4024066695135
1400000US36083052306,10580,"Albany-Schenectady-Troy, NY",medium,132.91986966690553,5.03937051540228,0.7241521039159138,44.17208323317817,1489.7070567008043
1400000US36083052402,10580,"Albany-Schenectady-Troy, NY",medium,135.83369780561083,5.608398326737286,0.7320639376760186,57.5566422014474,806.2408211946366
1400000US36083052405,10580,"Albany-Schenectady-Troy, NY",medium,63.84885468379684,3.653950594272024,0.5824108764903932,38.16023424376856,681.0617686164081
1400000US36083052406,10580,"Albany-Schenectady-Troy, NY",medium,76.01302278845455,5.1917072508329625,0.6427402705761727,48.59542142400963,1269.6086225802853
1400000US36083052407,10580,"Albany-Schenectady-Troy, NY",medium,97.35421647941287,3.55692556052006,0.6326053554897334,43.399455279060696,1306.1453769761795
1400000US36083052408,10580,"Albany-Schenectady-Troy, NY",medium,40.419402551159365,4.008920948392179,0.5383164156090684,45.83194018610875,922.1227098411026
1400000US36083052501,10580,"Albany-Schenectady-Troy, NY",medium,61.46375011050896,3.907339928952642,0.6161275260631237,44.382686529555905,977.0920081920781
1400000US36083052502,10580,"Albany-Schenectady-Troy, NY",medium,141.09786926138972,4.697364408601226,0.7049566136046105,56.42061555128782,766.6584295211821
1400000US36083052503,10580,"Albany-Schenectady-Troy, NY",medium,24.07269130345807,5.1311644563811,0.5417289817042609,48.09574461870967,501.2617899599341
1400000US36083052601,10580,"Albany-Schenectady-Troy, NY",medium,225.97827981755017,6.493669501289482,0.7815236432560305,67.525758672651,814.7122658792908
1400000US36083052602,10580,"Albany-Schenectady-Troy, NY",medium,128.01818703187143,3.8027764825420554,0.7044214897759472,54.8893083384213,1280.1129002134605
1400000US36083052603,10580,"Albany-Schenectady-Troy, NY",medium,376.37795263072053,7.8826044920203815,0.8152731298577621,70.4627716380668,1197.7360301428846
1400000US36091060102,10580,"Albany-Schenectady-Troy, NY",medium,90.2987400511975,2.702292240986739,0.5371684148286807,47.81946567995165,495.25627770503377
1400000US36091060103,10580,"Albany-Schenectady-Troy, NY",medium,161.35047174600254,7.2383703887559845,0.6503949504302206,64.98604686166966,811.7589743288212
1400000US36091060104,10580,"Albany-Schenectady-Troy, NY",medium,75.40508781411718,2.59917203051168,0.6035466919433872,42.9868515446428,1855.0439722846631
1400000US36091060200,10580,"Albany-Schenectady-Troy, NY",medium,97.40076963430356,2.5776247330873434,0.4540994692796407,32.080257141744134,382.2552669586953
1400000US36091060301,10580,"Albany-Schenectady-Troy, NY",medium,223.2345975812397,4.757701639961068,0.6837680501298592,62.02749134647478,606.1949205069118
1400000US36091060400,10580,"Albany-Schenectady-Troy, NY",medium,179.310996655156,4.072373348832802,0.48470247637937347,29.327658160016895,429.256795655842
1400000US36091060501,10580,"Albany-Schenectady-Troy, NY",medium,334.49464142217386,10.01641634994995,0.6983616870149257,73.58977296780391,865.2545520862708
1400000US36091060504,10580,"Albany-Schenectady-Troy, NY",medium,388.37306518749654,5.93716646838413,0.747761613841218,66.44126098068742,853.5597929401531
1400000US36091060505,10580,"Albany-Schenectady-Troy, NY",medium,454.66014004882186,9.240641579523489,0.7664018621025235,72.2980451767637,1141.9883840549287
1400000US36091060506,10580,"Albany-Schenectady-Troy, NY",medium,393.6023441071704,5.288250479815145,0.7563738795998205,71.7485843523987,1216.025341318523
1400000US36091060507,10580,"Albany-Schenectady-Troy, NY",medium,395.63267869495695,4.972057602393076,0.760401202813584,71.05357975643278,828.3199622896951
1400000US36091060601,10580,"Albany-Schenectady-Troy, NY",medium,200.55981406702367,3.783942640217878,0.7002489770517967,67.36776597423169,796.6874639298126
1400000US36091060602,10580,"Albany-Schenectady-Troy, NY",medium,289.52512940231264,5.355996284764421,0.7402687869189155,68.09561737643142,1344.4549461600573
1400000US36091060703,10580,"Albany-Schenectady-Troy, NY",medium,142.1891705658178,4.990113952673076,0.685071680841323,61.55418863658774,1726.232539138081
1400000US36091060704,10580,"Albany-Schenectady-Troy, NY",medium,95.43540207373803,2.6027055135580377,0.6818168192944664,60.93247006801279,1968.335164732
1400000US36091060705,10580,"Albany-Schenectady-Troy, NY",medium,120.81863546701447,5.046227883242882,0.6966170291948905,60.446652314350445,1100.9077448755459
1400000US36091060706,10580,"Albany-Schenectady-Troy, NY",medium,98.08614685353396,2.065342335454655,0.6658567450286085,52.78915976835947,722.6375839024946
1400000US36091060800,10580,"Albany-Schenectady-Troy, NY",medium,72.81987353778638,3.176153261632651,0.6468505737408582,39.00337940014974,1799.9908507218652
1400000US36091060901,10580,"Albany-Schenectady-Troy, NY",medium,85.6469021562717,4.2121078295791134,0.5773894467437788,38.94697407021991,874.2187326660147
1400000US36091060902,10580,"Albany-Schenectady-Troy, NY",medium,53.137349319673326,3.9682956484359,0.5507509252769368,37.86686546175913,232.32612254507785
1400000US36091061001,10580,"Albany-Schenectady-Troy, NY",medium,91.43347450945977,2.0122652898528526,0.4447714998694721,22.327259638060717,1307.848432982073
1400000US36091061002,10580,"Albany-Schenectady-Troy, NY",medium,95.8945322322373,1.6426239061093042,0.2915790988937977,10.97592533730833,1979.588087861359
1400000US36091061101,10580,"Albany-Schenectady-Troy, NY",medium,92.75619417949578,1.7685331628953371,0.5609195442400658,36.41365990401271,801.3307880422453
1400000US36091061102,10580,"Albany-Schenectady-Troy, NY",medium,89.04573387033183,2.180826509296695,0.5456194532465036,39.64015021363805,768.8870227251386
1400000US36091061201,10580,"Albany-Schenectady-Troy, NY",medium,108.83182812314918,2.447895057070431,0.5408261750357632,38.528371869997805,1491.3279980054774
1400000US36091061202,10580,"Albany-Schenectady-Troy, NY",medium,96.73359604604275,1.3144273210119413,0.5132071773886084,29.813742108079193,1769.4585092017392
1400000US36091061301,10580,"Albany-Schenectady-Troy, NY",medium,74.76902245493034,2.2706293072019585,0.6200402932349018,56.57631736277707,768.2997031656033
1400000US36091061303,10580,"Albany-Schenectady-Troy, NY",medium,130.02585121091064,6.366471867681572,0.47936573289195755,57.0057503782334,1283.6194955613369
1400000US36091061304,10580,"Albany-Schenectady-Troy, NY",medium,105.47667429373166,2.1397930662974396,0.6767129697982254,56.03929892103354,1119.5233161161611
1400000US36091061305,10580,"Albany-Schenectady-Troy, NY",medium,100.802582638428,3.1722299197131063,0.6370806589633395,47.00416059445002,994.8155286109354
1400000US36091061401,10580,"Albany-Schenectady-Troy, NY",medium,153.34264968074567,3.629597533365827,0.689256372389633,60.629874159182535,1233.3014766479582
1400000US36091061403,10580,"Albany-Schenectady-Troy, NY",medium,117.83053975141658,2.669777569901765,0.6430390599361376,51.975534069221396,1505.1696932577966
1400000US36091061404,10580,"Albany-Schenectady-Troy, NY",medium,125.27108654511044,2.16047458608888,0.6726294684474164,49.68360833661808,1000.8936134989439
1400000US36091061500,10580,"Albany-Schenectady-Troy, NY",medium,252.42093709553075,3.553847236097788,0.7054202161538831,55.79185807573333,757.003663609725
1400000US36091061600,10580,"Albany-Schenectady-Troy, NY",medium,182.35002427715708,2.5212100008562275,0.7326459192726456,44.48395379912089,819.1268774292428
1400000US36091061701,10580,"Albany-Schenectady-Troy, NY",medium,112.56886966493889,2.1978946180328935,0.6890859531144279,42.99515134035807,1197.8688720366345
1400000US36091061702,10580,"Albany-Schenectady-Troy, NY",medium,120.4396871273753,2.235700306290666,0.7166795649333999,45.56356319993175,1378.9766179569642
1400000US36091061800,10580,"Albany-Schenectady-Troy, NY",medium,98.73225691068522,3.5267437818973275,0.5742825898509754,39.870391490642405,834.2578688636075
1400000US36091061904,10580,"Albany-Schenectady-Troy, NY",medium,87.77005565691584,2.570926667252472,0.6527251095276563,49.9693349822889,1066.5946876347434
1400000US36091061905,10580,"Albany-Schenectady-Troy, NY",medium,75.81077418324855,1.8838657570641753,0.5112663887801265,41.69904125270025,620.4812975849976
1400000US36091061906,10580,"Albany-Schenectady-Troy, NY",medium,66.33069650302593,2.5865948357952555,0.49797675324280216,40.797480713632154,404.3171387590598
1400000US36091061907,10580,"Albany-Schenectady-Troy, NY",medium,88.94664236556352,4.014121623892474,0.6797751239830886,59.02917256632524,1381.4335660710863
1400000US36091062001,10580,"Albany-Schenectady-Troy, NY",medium,87.69940674501093,3.985254967665694,0.6440803172634392,57.0650763126764,930.69857935741
1400000US36091062002,10580,"Albany-Schenectady-Troy, NY",medium,91.18268480015287,3.9130045783239455,0.572872597334257,43.06122189967942,782.7612965031783
1400000US36091062100,10580,"Albany-Schenectady-Troy, NY",medium,28.657511403597276,1.5450660858812986,0.497048934325987,36.87376891165183,282.6282414336358
1400000US36091062200,10580,"Albany-Schenectady-Troy, NY",medium,25.726529670249057,2.871648303559904,0.37929459652191755,21.359306713698437,384.09952700825767
1400000US36091062300,10580,"Albany-Schenectady-Troy, NY",medium,34.19846155188109,2.360085420252891,0.42619937621768494,20.73904979175552,777.8755900707074
1400000US36091062404,10580,"Albany-Schenectady-Troy, NY",medium,58.81471394415309,5.294896377880404,0.5357534951307437,43.11619306322214,1143.1523904833136
1400000US36091062406,10580,"Albany-Schenectady-Troy, NY",medium,107.45400538520855,3.54236320348852,0.6252461461327993,46.86413026028901,1577.6987828672998
1400000US36091062407,10580,"Albany-Schenectady-Troy, NY",medium,77.96789678936739,3.969458429242638,0.5759615746335852,52.72151665548622,859.5595044531824
1400000US36091062408,10580,"Albany-Schenectady-Troy, NY",medium,81.34450833803157,3.1370276680067835,0.6249216452370593,45.00873245556858,962.1643278879503
1400000US36091062409,10580,"Albany-Schenectady-Troy, NY",medium,91.2471689776626,1.966936456419402,0.6235467208044132,42.83532982281762,977.2493079580016
1400000US36091062410,10580,"Albany-Schenectady-Troy, NY",medium,90.39038671241009,2.75020650386081,0.5846583919704474,45.02834029655552,941.9197147979428
