cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,elev_mean,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US06099000301,0.1314161743975476,-0.2576589269768073,0.1941865494532079,0.0840139335359421,0.1113315179411488,0.0082640301346857,0.014503469311035,0.02471394717344,-0.0190850076714013,-0.1230279287058157,0.1839122439085351,-0.0012390867402482,-0.1528726216082239,-0.1752781273322519,-0.0067628130237233,-0.0313694264603806,0.0463769417839625,0.0374028923251406,-0.0490623561245265,0.0318914270875188,-0.0114218827188535,-0.035340333052858,-0.0847748833223869,-0.0006371786317147183,-0.0029232665515533,0.2828656593716424,-0.0750879431506116,0.053783021393834,0.1916144307060657,0.034580459850822,-0.0419512898140147,-0.2589289206786146,0.052651063928025,-0.0989779523268067,0.0035278191722816,0.0118244143504917,-0.1737254392533054,-0.0875334735443797,-0.2038554599543975,0.070677752342571,-0.0694321720317522,-0.1847566597811038,0.1011438734727196,-0.1193424809493555,0.1021471114316063,0.0987521481716481,-0.0599403332363225,0.060380901201403,0.0422775444562225,0.0259436230539573,-0.0580459491424474,0.1455113937639592,-0.1184128900066966,0.0487757384718094,-0.0231878046535388,-0.2054661973826841,0.138727104412056,-0.0736284100757444,0.0127456580010814,-0.0355762520904818,0.1698527751627088,-0.0479816430296734,-0.1060438124527098,0.0301211992142029,42.36574141588941,1939,1.19151,1627.3468120284344,7.395320553376418
1400000US06099002005,0.1705805257244148,-0.2717729254674924,0.2053871512498823,0.0680974573887262,0.1004573167390521,0.0169783243983489,0.0012012356611613,0.0015091442241239,-0.0218390171336729,-0.1306555906780294,0.179481114959545,0.03150763553578,-0.1485077466640593,-0.1879814054083593,-0.0232276845161728,-0.0137471311114054,0.0466356381941006,0.0657551876453078,0.0240628491352951,0.0325768245137873,-0.0159114462906007,-0.0078737279304939,-0.071201474598759,0.0367950274044968,0.0338596672722434,0.3330923596360312,-0.0641406511610108,0.0504386629576323,0.1900423577483239,-0.0228722913748104,-0.0522353825392241,-0.2428637752458844,-0.0324784021571776,-0.0787140033158427,0.080625402103484,-0.0323557925929949,-0.2113776659841812,-0.0943782259857988,-0.1882408420057889,0.0452909888241042,-0.100267698189554,-0.2124729704132302,0.1043512492925791,-0.0906807140377345,0.1264257622370556,0.0840746025476114,-0.0745344874328064,0.0619859225725198,0.0632467165370674,0.0200513661117131,-0.0543113676795704,0.0974255880386822,-0.1152280300550853,0.0375470102329034,0.0070813564933014,-0.248467300891193,0.1908667700014313,-0.047614534081859,-0.0243204906691876,-0.0132918042235662,0.1774749020176366,0.0807153683958996,-0.1267290282188241,0.0404248664714819,32.71791850551471,3919,0.952382,4114.945473559979,8.322623849431785
1400000US06099002504,0.1445146384166438,-0.2396484294709485,0.2400353079357977,0.0639010625181424,0.056262789855018,-0.005253986744787,0.0420995789968695,0.0151521871435353,-0.0901346961806096,-0.1101988960543155,0.1805422628037427,0.0199970553801608,-0.1175345271520789,-0.16599627755346,-0.0325562421882211,-0.0809263091774578,0.0523326207846794,0.0536117449784166,-0.0083386207401748,-0.0042751836180445,0.0079020268547138,-0.035425342338659,-0.1043500961099102,0.00016194085901642845,0.0190469978612129,0.2586419789411091,-0.0270796325360002,0.0381108982906723,0.1618977903401139,0.0163512312172189,-0.0114326569196876,-0.2509293601615499,0.0208786046784748,-0.1449933628350971,0.0265969970043735,0.0474566253363224,-0.1779356320431841,-0.0884450353334305,-0.229980219059792,0.0595315552549975,-0.0524817270727435,-0.2145431249041501,0.032612109843339,-0.1346269813755224,0.1277799185725237,0.1009849741318905,-0.0553654471591831,0.0926977469494504,0.0538884554846232,0.0368814732744874,-0.0768310412975544,0.1763232643092989,-0.1034506365243595,-0.0162258396197984,-0.0258776851473713,-0.1971294723387676,0.1748175455677913,-0.0701739168935149,-0.0119961847873959,-0.0293211127592821,0.1381448255511554,0.026778612375941,-0.1076880361948655,0.0751596558893593,27.55044342458326,4730,2.407569,1964.6373582647059,7.583571827062532
1400000US06099000601,0.1094013509479844,-0.2125504291430207,0.1534978574268956,0.0633324654005554,0.0281951004727282,0.0771002662621663,0.1869790833894512,0.1945700852710178,-0.0272911322849834,-0.0906928917196997,0.1363274522031442,-0.0594937064607827,-0.065352627251338,-0.089582340926368,0.0461464213387765,-0.0236201266037455,-0.103303742478829,-0.054038782310041,-0.0925225846934786,0.0784613977609287,-0.0270594804879683,-0.0772412786002543,0.0708589153140307,0.0068256848883148,0.1594056013585449,0.210410581193031,-0.124387325826951,0.0779068744682544,0.2354868578848414,-0.106187599180976,-0.0883129622800986,-0.2325066838042696,0.0194786581190674,-0.0519773806362026,-0.1030261663864911,-0.0392506891040338,-0.1910908546076369,-0.1605411372204118,-0.1553891705667138,0.0411087996581824,0.0316411505609784,-0.1135075394747199,0.0740319038233505,-0.185425694454159,0.0500556511533835,0.0142501650956694,0.0011874769805944,0.0363961987644369,0.0208248932037096,0.1187317717200378,-0.0856138415388894,0.1328941880538098,-0.0894174488155826,-0.019686595077826,-0.1498174899445525,-0.1522300875981307,0.0994061519366044,-0.0478469251673932,-0.0136624133747206,0.0296680485413812,0.0692793525885987,-0.0484245714242326,-0.0992332196532695,0.0590600667370107,22.09883520548096,4520,8.95453,504.7724447849301,6.226086854272084
1400000US06099000503,0.1273949890864699,-0.2934444177922297,0.1865985706750259,0.0834227238878898,0.0689858495027833,0.0244001708629452,3.558706541472221e-05,0.0376082213281783,-0.0537872583170309,-0.0729266420692085,0.2208695142169214,0.0519276725509846,-0.1092282722856897,-0.1730880486092068,-0.0239852609486207,-0.0630183083978115,0.0456972004964431,0.0469944344665467,-0.0290803961109822,-0.004284126044655,-0.01116529305574,-0.0488579123080871,-0.1074291504225151,-0.013186940673803,-0.0044289770810097,0.2474285144224534,-0.0552056166626712,0.0501782111209529,0.1774939976382465,-0.0095368301872915,-0.0554518799250986,-0.267506215915571,0.0095019815393933,-0.1450631409890764,-0.0033584224072902,0.0340882102660612,-0.1592930449772462,-0.1047305537250988,-0.1708838141420295,0.1041696822703585,-0.0856909090183036,-0.1893535454797938,0.0819986920750223,-0.134646338667235,0.1268547072528695,0.0552946719765155,-0.0726093206918341,0.1143523608593167,0.0748749914003353,0.0180648451060247,-0.0571091181024612,0.1674887106714937,-0.0731198799415968,0.0069518828419562,-0.0574445185694714,-0.2066655464105712,0.1512448271283204,-0.073746171834229,0.0127394792628741,-0.0530006155684999,0.1455232800149361,-0.0099634083791718,-0.1088929630191853,0.0493129869721163,23.23928401002716,4491,2.380824,1886.3217104666282,7.542914018630814
1400000US06099002605,0.1590217438364261,-0.2637689019055445,0.2340535926543233,0.056735785814742,0.0646283479951919,-0.0068458060071827,0.0135575954167722,-0.0036172377579012,-0.0940548976019492,-0.1377938114548665,0.1969232280831523,0.0310801886026655,-0.1298639857563784,-0.1687061630367675,-0.0234992734468644,-0.0478206015884602,0.0435127615682767,0.0678933250873082,0.0021562578733887,0.0081936402821617,0.0050546175910561,-0.0388068726226655,-0.0934893434984621,0.0027991275963244,0.0120615257932713,0.274537198165286,-0.027446167591501,0.0304294322551501,0.1517067574418843,0.0004482662155622528,-0.0513254220467007,-0.2460634383752556,-0.0207705364451286,-0.1236475526709481,0.0247337228344139,0.0260856289031808,-0.1721712642129979,-0.0890562556324901,-0.2185105155183844,0.078551730144806,-0.0734060365658233,-0.1963019399963007,0.0524291161156678,-0.1169432231762087,0.1394000107911127,0.0788151185536034,-0.0549869310872641,0.1057359862717516,0.0792829650820879,0.0336950337906032,-0.0431350463573265,0.1392173268437198,-0.1102535403746191,0.000787575946311204,-0.0200353555794167,-0.1831785543726892,0.1904072024793242,-0.0458475723891352,-0.0322449134530156,0.0005034091491521309,0.1376018631659052,0.0502435979472312,-0.1292176695317802,0.0820700723796356,29.89831838890896,4307,1.64628,2616.201375221712,7.869860848450784
1400000US06099002004,0.1437057494855191,-0.2786398286700382,0.1810319039434963,0.0976247782080837,0.0836028509622307,0.0058844249800985,0.0825998868393408,0.1074817616050064,-0.0424202712443068,-0.1173716892846093,0.1686482346442091,-0.0288454097853316,-0.1313079710580791,-0.1489249332851102,0.0361781509656124,0.0149899356709397,-0.0553475879461966,0.0218670791319029,-0.0383842161227822,0.0351359258549968,0.0105073637105938,-0.0679156894172182,-0.0538120047284133,0.0080557911770216,0.0837742251608162,0.2396728296603105,-0.0644088719508363,0.0336227607707756,0.1893523921028257,-0.0272859244461811,-0.0516317478072587,-0.2236477261510514,-0.0200131880013118,-0.0252720506415493,-0.0344960247437986,0.0493971445750891,-0.1374566972807196,-0.1017449131442002,-0.2239643940507108,0.0181640390678802,-0.0013371662666593,-0.1626421500847295,0.0582493371435821,-0.1162269615808838,0.1155961921475857,0.0853607128950777,-0.0294803029726769,0.0505085656618883,0.0072803167919822,0.0589173554119729,-0.0981988973722574,0.1281217539163765,-0.1143540227845336,0.0434709107756767,-0.056152849376714,-0.1959226718106534,0.1390723696914056,-0.036589195300643,-0.0075243938131568,0.0352503595265424,0.1517486147699002,-0.0143325820762944,-0.0676164406257291,0.0420155050160421,31.05960770078397,6882,3.133725,2196.1084651652586,7.69489744083609
1400000US06099002402,0.1381016841681678,-0.236142148630373,0.2264596787047925,0.0661247171328133,0.0644619238416257,0.0330328471837052,0.1006338176170656,0.0689210370912848,-0.0616593025596592,-0.1228656301265804,0.1627990598468815,-0.0217261410029116,-0.1192467985915708,-0.1445152657780119,0.0022954166375103,-0.0599893306527739,9.205398786184336e-05,0.0306642595367851,-0.0123984926126954,0.0300701560141659,-0.011800329648072,-0.0485021928919026,-0.0246307085659537,0.0044532380547888,0.0685519116112557,0.2869796049231669,-0.0718894097264059,0.0585710835005075,0.1935918090844444,-0.0383975906595887,-0.0480842035871429,-0.2450539413814298,0.0014504355055771,-0.0901705177572706,0.0059566071773412,-0.0087468660739496,-0.1919694762335669,-0.1211973428792342,-0.2121229520887188,0.046257645916824,-0.0216026438304507,-0.1993529401846365,0.0397111527502859,-0.1412954500119956,0.1038971892644224,0.0853458911934251,-0.0443614543175331,0.0600797887987924,0.0405584015081113,0.0824973572561005,-0.066472824685946,0.163243657656376,-0.1188191595876787,-0.0048783916306874,-0.049950394786462,-0.2123837501166897,0.1501563344014108,-0.0645205120913057,-0.0078605086171983,-0.0164024021664553,0.1363640098718075,0.0071812931635418,-0.1081811439392566,0.0648002129332578,25.38398564889196,5348,1.984278,2695.186863937412,7.899593781179749
1400000US06099003203,0.1028406501102751,-0.1991238162704157,0.1634395727671292,0.0790570860467112,0.0334826889500269,0.0899843422369158,0.1784497953864889,0.1620623277843677,-0.017703536924569,-0.0751046828717296,0.1237408457203125,-0.0479284326924272,-0.0900473102808108,-0.0804487546556379,0.0260027361240798,-0.0236581510828287,-0.0797457626707636,-0.0509799203048196,-0.0843922166104595,0.0305738570289705,-0.0079169461209503,-0.0938493551652268,0.0525351357834652,0.0154585649693527,0.1334482549347209,0.1800839916129299,-0.1302077320359289,0.0851118733375589,0.2313528930252189,-0.0862739873800433,-0.045523340491456,-0.2359382685640386,0.0584928347731222,-0.0754673902395296,-0.1110666196500261,-0.0029957560977072,-0.1362513101430319,-0.1601032771544272,-0.1433472577815258,0.0619234839327332,0.0311766201651098,-0.1254472237668314,0.0682028375087622,-0.1996203842668023,0.0813548940319115,0.0220467380535819,-0.0168808024703553,0.0367769216063655,-0.001735297479547,0.1204909270669498,-0.0960481993177088,0.1720274256635867,-0.0848860154366495,-0.0234101371762142,-0.0939271877333503,-0.1349883640319036,0.0996934956348943,-0.0638758774364184,-0.010693620731183,-0.0294111415762569,0.0937409539482847,-0.0715955872023502,-0.057267981423741,0.0597219931119135,43.67493675864518,4737,8.350206,567.2913937692076,6.342634304372126
1400000US06099002702,0.1627516108226538,-0.2548344588210441,0.2273507203797939,0.0692395814720948,0.0751946964562747,0.0108726340977604,0.0290343689547934,0.0090011813903164,-0.0743698152257274,-0.1474210517893412,0.1907027676296572,0.0066712757120223,-0.1414184222245822,-0.1680084217314642,-0.007330944911407,-0.050656475011753,0.0399910462264454,0.053014907007129,0.0075395049988205,0.0283840848516313,-0.007471730600548,-0.0272812854029199,-0.0780324443707223,0.00254484650592,0.0272109303405264,0.3094704887068344,-0.0331071055128795,0.0316394929914759,0.1752897679456141,0.0018591408874803,-0.0483706179087863,-0.2523039563231674,-0.0190075195652295,-0.0969634056237034,0.0417774680314304,0.0076930767270146,-0.1805641418800295,-0.0909430390293807,-0.2294061764770676,0.0725721913790649,-0.0675715837933331,-0.2025714462096846,0.0708943378799368,-0.119085153761618,0.1243691692906441,0.0930998327449926,-0.0594619957130584,0.0863563064699837,0.0716365039312025,0.0467384977035038,-0.0487782025081112,0.1302926471895544,-0.1074700110393741,0.0031582528286432,-0.0060876460772624,-0.1991105909296178,0.1808775313887018,-0.0553849002119923,-0.0293753604993775,-0.0137595399871804,0.1714520952684592,0.0512483287621855,-0.1161921165635695,0.0707914535465118,28.594374647756855,6287,2.199423,2858.476973278901,7.958394010614048
1400000US06099000405,0.0365318112967165,-0.2249463706481045,0.1867262127517319,0.1041580254363282,0.0278266608369736,0.0520596304413516,0.1726924670765706,0.2041881835270679,-0.0336270830977786,-0.0881897145559173,0.111422347838873,-0.0196579938964667,-0.0965936571137178,-0.0562857433217644,0.081809970333405,-0.0020230941202874,-0.1264496225448804,0.001252351443546,-0.1006813570637239,-0.0185033773883228,0.0288792405166776,-0.1123239154047333,0.015638514538661,0.0744357449182324,0.1494115525292888,0.0901812544890934,-0.1107756849925898,0.0259370280727335,0.2155447670946368,-0.1111060063984063,-0.0731830942705389,-0.2157867618964835,0.0531269330627207,-0.078231523149461,-0.1351531086659061,0.1195435062093418,-0.1280285286721207,-0.1376657366413695,-0.2055919227535175,0.0323766929984583,0.073679225465132,-0.1403975125587397,-0.013337301142083,-0.181904945844765,0.0842004575339617,0.0076627669086726,0.0156028376944101,0.0471354926377377,-0.0119848187838599,0.1297960006764328,-0.1010145373003394,0.1973841696719848,-0.0942857980175685,-0.0319633638524138,-0.1126665724467991,-0.1127596524677756,0.0619624378968829,-0.0326050590993753,-0.0449423052722471,0.0431627981660293,0.059410132527332,-0.0433488274953473,-0.0216746276097301,0.0851359763200801,40.77094544538479,2038,25.612815,79.56954360541783,4.389120707200861
1400000US06099002903,0.0956584131625478,-0.2082124863379682,0.1229642656844859,0.0620071716516349,0.0124398652038628,0.0398549337349387,0.1866594001840331,0.174954226640999,-0.0133312212926855,-0.1235065790437541,0.1449072786271563,-0.0773924390562437,-0.0739008133737335,-0.0860502624308505,0.0603304989471438,-0.03497325982102,-0.0879125071896288,-0.0780911470446076,-0.0851003408461511,0.1019648740054385,-0.0035181975285897,-0.0447618753819881,0.0708679521123473,-0.0115590885111213,0.1250020387192772,0.2014307038564286,-0.0854095418963941,0.0995042072952397,0.2314658194627551,-0.100222608125826,-0.1041720264664239,-0.2414886001591344,0.0275923193998955,-0.0261073828548796,-0.0990451479570232,-0.0456476612396792,-0.1883563503897491,-0.1449650458527069,-0.1892043487934319,0.0418952436934165,0.0719316593742319,-0.097165209310401,0.0851624919240797,-0.1843969946586446,0.0041499468800504,0.0493176202491109,0.0120478288450617,0.016732809961156,0.0388268971200716,0.1511972970459646,-0.0814701359833119,0.169285425274045,-0.0816445031952073,-0.0456483089567822,-0.1010717623919548,-0.1451841980144933,0.1041304448632847,-0.0585772155648174,-0.0144122320326597,-0.0343164642352528,0.1177011566649145,-0.0628190626194988,-0.1030947769506791,0.0584759833177025,36.23464066561118,6534,13.689833,477.2885103857731,6.170214128624304
1400000US06099003607,0.0790290718253049,-0.1797031794244597,0.1383672013951963,0.0826541154231259,0.0137941696335113,0.0460451511527299,0.2087023544851995,0.2096003522586396,-0.0231845414118097,-0.0890330789738361,0.0765047487403634,-0.0507528246589726,-0.0795188354412776,-0.052365658798106,0.0677812215884754,0.0063287597026669,-0.1286702047382653,-0.0570776015914144,-0.0902508115300882,0.000232214275250578,0.0167207714025094,-0.0931148892309168,0.0854796462285403,0.0695039793165071,0.1883078574235498,0.0974079076151129,-0.1110951174991573,0.0963802518010916,0.2064007029119195,-0.1209388985518967,-0.0653517729924664,-0.1966513389565276,0.0797449382010373,-0.0597616017393457,-0.1292494607091182,-0.0120988905099784,-0.1531547381211898,-0.1589296100979302,-0.1652239756052114,0.0562944160952501,0.0892420901179512,-0.1109629327709375,0.0530880066281563,-0.2050613821142794,0.0422441371079451,0.0200336136963924,0.0059701506197497,0.0034708470346444,0.0006332903981030583,0.1305271785956506,-0.0911116572924298,0.1727614481582209,-0.1007022914139458,-0.061436558046834,-0.1094071759111102,-0.1129868467496744,0.0775900742250126,-0.0326923616888746,-0.044452609085304,0.0198001677033955,0.0494187125010828,-0.0044023663576512,-0.0164939164683064,0.0995344394901672,51.79985698888988,3193,84.951469,37.58616581427214,3.6528938136366738
1400000US06099000102,0.0936239979351189,-0.1263416308266618,0.1233402396679896,0.0465411287755241,0.0485445494329777,0.0990088780500296,0.1439836631419538,0.1867612265257458,0.0388014370069834,-0.0582348949574346,0.0558601451929641,-0.0787874980566856,-0.1209810634689317,-0.1184656538488381,0.0723922492982222,0.0567321921031087,-0.100408067760795,-0.0544696184487508,-0.1172715903566479,-0.0355069582301151,-0.0314895010399664,-0.0563137295104222,0.0109847125250781,0.1190160705984462,0.1852729340914765,0.1115547267514637,-0.1402040989214178,0.0596034481413582,0.210403143211911,-0.040145408062619,-0.0238741345469244,-0.1881886717234641,0.1067650949607988,-0.0858915012029259,-0.1547874863606471,0.0013251780920567,-0.1241558918175812,-0.0554667260252169,-0.1509323734487647,0.0402641631418831,0.0725620227986469,-0.1290929057528326,0.0468482431555712,-0.2004291280104806,0.1043667745962884,0.0585286782906569,-0.0089112870726568,-0.0395973758443969,-0.0683084889040292,0.0961798640914535,-0.0983460351986469,0.1188842643886197,-0.0436678116561071,-0.0337422512662177,-0.1160312564561964,-0.1659790366786008,0.0759581617904866,-0.0526615555221193,-0.0349518453406988,0.0602461623314639,0.0849979470194545,-0.023586360356171,-0.0144378549113739,0.0534496635108063,83.31347421453633,3778,223.061452,16.937036705024227,2.8868676648949516
1400000US06099003502,0.0847215788585373,-0.2083073943360091,0.1519263496089806,0.0741241075755503,0.0284552124036898,0.0454811840639772,0.1781098654498865,0.18338789580016,-0.0546558423958616,-0.124671228411571,0.121441312191971,-0.0178523695551148,-0.0770369682636982,-0.05583897350163,0.0705190856934038,-0.0139312087422808,-0.1092176387046479,-0.0365836975662583,-0.0631922982866606,0.0326769199083802,0.0138915781962418,-0.0797416919593029,0.058452437215438,0.0199587227703624,0.1368150116925025,0.1524514182035388,-0.0780704299447022,0.0651302739901985,0.2059486063048054,-0.0982147974916312,-0.0818617628513192,-0.2338948828208715,0.0347891607697671,-0.0619883184062775,-0.0788626796815128,0.0215771597789345,-0.1662099827204224,-0.1529826555294013,-0.1967634847136218,0.0545374763989264,0.0645700107605762,-0.1182061341202972,0.0537899845112554,-0.1864254005452008,0.0477876701950408,0.0164440335409975,0.00738432337942,0.0525346663453523,0.0247559249813518,0.12518371869042,-0.0781452803678743,0.1537449242799779,-0.1061104951392198,-0.0696933915584213,-0.09483093961073,-0.0933380556060759,0.0891039652817822,-0.0306637189818907,-0.050792804289693,0.0120234236521894,0.076011380204755,0.0006122128019237643,-0.0745111378279968,0.1017820014250816,29.88241925246048,5979,8.750513,683.2742263225025,6.528358752953507
1400000US06099003501,0.0954658322281539,-0.1868020643324419,0.2024290020200517,0.0698668817712094,0.03008642301721,0.0587466225743972,0.1572365839173982,0.1520461868347846,-0.0683729082047057,-0.1141489941749263,0.1250849467650907,0.0092842614653688,-0.0858743283885604,-0.073072357145203,0.050893225188435,-0.0469653972986944,-0.079660165898076,-0.0246306368481445,-0.0420121551906142,-0.0216222115263747,0.0130483983540837,-0.0826236621752201,0.0183358408461207,0.0154612185408558,0.1156317002893016,0.1582786253030808,-0.0613344506843882,0.0789114387967426,0.1914289951851143,-0.0987510633331511,-0.0479482403885576,-0.220350788486018,0.0614962356939119,-0.1002993666721537,-0.0465234875940523,0.0134514368324005,-0.1585976145790571,-0.1667073510891054,-0.2155012351124378,0.0694278124141277,0.0407843213972585,-0.1553767150281404,0.0547180430280942,-0.1942993991094335,0.0699003863687074,0.0661183467536388,0.0018619003565669,0.0707459788229274,0.0325704499050344,0.1071840076688485,-0.0867598938703315,0.1870582365638156,-0.0999942915663858,-0.0884386301588144,-0.0664073546339837,-0.1209417303524181,0.1114205532189587,-0.0485824227194046,-0.0505554156251907,-0.0110681486499789,0.0780545422882786,0.0075790514801076,-0.0467804355615107,0.1041647297574971,27.76061407449101,6101,8.307792,734.3708171798236,6.6003748851586845
1400000US06099000101,0.0976487276840379,-0.1236531628489246,0.1171414060782814,0.0406833460985525,0.0681976402128723,0.1107553841166331,0.1267670449124623,0.1686880570373999,0.0618258296131627,-0.0349288092816422,0.0534799912295939,-0.0905396151448897,-0.1452239537505016,-0.1338057992012457,0.0734305403659149,0.0620546361732375,-0.10775291307752,-0.0459862623439007,-0.1407543704010471,-0.0921373769646812,-0.0151989646775697,-0.0345116185524336,-0.0457659413368435,0.1430503297948861,0.1525050620897151,0.0770335724028543,-0.1246604089669004,0.0579014306884563,0.1908568138810474,-0.0059711928383373,0.0311806436294946,-0.1948709061585445,0.1414053997113943,-0.125086374227875,-0.1682853953473761,0.0456356034988938,-0.0930324112842375,-0.0076711041917316,-0.1321321754613481,0.0244487172986838,0.0956637851854067,-0.1739002143245911,0.0394279921773443,-0.2149054119340573,0.1331403893807927,0.0626031439095272,0.001638643089229,-0.0743665229226446,-0.1176015531832185,0.0722327839328429,-0.1029513728456118,0.1196943474162226,-0.0430626787712291,-0.037876388125082,-0.1026378516047411,-0.1802620671625834,0.051416055308697,-0.0525211012933369,-0.0263079408947059,0.0741937140124066,0.1038941570963846,-0.0167620608424012,0.0202407037963441,0.0491722079538384,75.16554304419297,5468,429.824904,12.721459247973216,2.6189609758237236
1400000US06099003603,0.040674028785206,-0.2331482281042664,0.1796039117735244,0.1048494160395431,0.0314613695567625,0.0160223483253607,0.1756809279089982,0.2192573384332385,-0.0570101666330446,-0.1041014248682454,0.1128563269192572,0.0325831858309391,-0.083166069259798,-0.0235233497472523,0.109128843571668,-0.0074501755319881,-0.1482638434072824,-0.002753240795283,-0.0853569946658781,-0.0506999087871825,0.0466848656228865,-0.1050469750200357,0.0343729714834183,0.0652110014052615,0.1490113090051608,0.0434686287979073,-0.0602786441030579,0.0652676120934774,0.1778723347053256,-0.1669097601541056,-0.0849940317807144,-0.1809556935395097,0.062567696111806,-0.0541278356183513,-0.0975246198733488,0.1061880474676442,-0.1277819589131121,-0.1631710277769979,-0.1814662285572488,0.0419910374750427,0.084590186922231,-0.1132265715867578,0.0044923403218966,-0.1954969499959512,0.0710413033011201,-0.0236796234548168,0.0340690985033025,0.063269752114089,0.0073866494478525,0.1185135470019751,-0.0698335466113566,0.1950074871441197,-0.1277348730985591,-0.0798870113884823,-0.1015344916372453,-0.0540154120608833,0.0506418349772676,-0.0012460968330842,-0.0755595776638466,0.0442337172283453,0.0250098897511467,0.0031981691312729,-0.011966461837677,0.1360616828290206,23.124265353897837,3867,135.242436,28.59309632665889,3.3875411019196835
1400000US06099000906,0.158992348493095,-0.2873599368860459,0.1877506038164084,0.0919440551567037,0.0953665593840299,0.0115685871798347,-0.0023418667960292,0.0532349825643707,-0.0115760744204741,-0.1150570380275899,0.1897098275405419,0.026303587763524,-0.1473416032988913,-0.1762278449542054,-0.0035089535611332,0.0090212792226126,0.0071999746489483,0.0529794603448614,-0.0034529111885831,0.0449295640430237,-0.0145830940911882,-0.0254030675584802,-0.04912325517934,0.0188170733047717,0.0416011038029485,0.3129507591185596,-0.0809496175011967,0.0453164640327238,0.1868856509641592,-0.0233794253173504,-0.064326409039462,-0.2386392494644933,-0.0246983101698011,-0.0646520164684987,0.0404466557619005,-0.0024637188671119,-0.1797549347469617,-0.0912277243484682,-0.1844103190833016,0.0341476329769846,-0.093385495021357,-0.182487569908943,0.1026148076361176,-0.0931661039660635,0.1291548820678426,0.0805661390665013,-0.0626213796486184,0.0829709106921654,0.0700386164747047,0.0307823229154411,-0.0650208807852048,0.1045695192380025,-0.1086465139253149,0.0637736271927216,-0.0148927579697898,-0.2410173253438337,0.1709429614385443,-0.0373079443137582,-0.0119093958393948,0.0103988275876355,0.1734940659147607,0.0191910276250482,-0.102913678670742,0.0170405283133063,33.15432159259807,6736,2.485043,2710.617079865419,7.9053004443514805
1400000US06099003400,0.1369241735078595,-0.0140537888770794,0.0491741679140812,0.0087326208181213,0.0926001112962256,0.0759941065880472,0.1149709468054536,0.1187782402744589,0.0614347441708992,-0.1221034262358823,0.105822209284225,-0.0287172054247992,-0.1861492302914415,-0.1391205872273874,0.1255981978976723,0.0919184903416866,-0.0749542087646027,0.0185405224117172,-0.1547133354516745,-0.0119784539685983,-0.0036611713814984,-0.0003138771474561378,-0.0598773984320072,0.0711003488347494,0.1446166121152338,0.1012288591958551,-0.0976208488555011,0.0664636345981389,0.2024112686124803,0.0242703152251202,0.102390961317553,-0.1106313720093745,0.1746377205192044,0.0050152478056868,-0.127249037401572,0.0118256373046826,-0.0228292989898749,0.0263197287559459,-0.1145136889671662,0.0501745858779759,0.0240878994396496,-0.1643008138770051,0.1155390570443266,-0.1829479940051111,0.1596049367630648,0.0936847762170845,0.0301242418745258,0.0083927257925712,-0.1097960149162559,-0.0494821822160083,-0.0190378699264552,0.0147998578139532,0.0647036836676194,-0.0161882824478139,-0.0739482736799182,-0.1190416322548751,0.067000303936501,-0.0896507910694574,-0.0305522323781166,-0.0349580105021193,0.1265898230185633,-8.119246302064852e-05,0.0362930205577744,0.0146617734574667,327.5286407140913,1590,906.394012,1.7542039984262385,1.013128471065785
1400000US06099002603,0.1755812277236177,-0.2501580312417932,0.2411130547467521,0.0476079163933885,0.0650171902655084,0.0131195193014759,0.0019960702896931,-0.0122436744386655,-0.0839225389712876,-0.1554360241130578,0.2096902721998711,0.0380801812501607,-0.1420844816326636,-0.1742506118607119,-0.0111410241667049,-0.0339794182674388,0.0436816348918717,0.0723217971423936,0.0167045881919007,0.0092485000726679,0.0076682680426027,-0.0250273498119844,-0.0903306448633109,0.0060176970166061,0.0168129821785552,0.3040673418365727,-0.0200848429232025,0.0150908312168502,0.1593594575114089,-0.0047704309764339,-0.0595090219315719,-0.2402336936719293,-0.0401892603504574,-0.1097864464776236,0.0393044414261009,0.0176403581879381,-0.1827519878740126,-0.087028579071939,-0.2188508716402513,0.0822148565739458,-0.0796607392684302,-0.1880267582731008,0.0676134520170259,-0.114896194049131,0.1453615207400098,0.073349689952411,-0.0557048477083758,0.1110279086488811,0.09612599982196,0.0286912849697312,-0.0259599341088012,0.116794517918228,-0.1043092548238205,0.0033449418010313,-0.0174510520797771,-0.1907146857990664,0.2108063692209123,-0.0437575832395436,-0.0416565636210486,0.008020467906916,0.1552195743984819,0.0751082638101542,-0.1385615922071799,0.069859542941193,29.017648745746296,3762,1.294563,2905.999939748008,7.974876879832356
